dataset,component_id,representation,predictor,explainer,trained_seed_sd,permuted_seed_sd,matched_delta_seed_sd
CHEMBL233_Ki,31,morgan,xgboost,crem_mean,0.0004836686668556232,0.008953766011803957,0.00848332338067491
CHEMBL233_Ki,31,unimol,mlp,crem_lime,0.09264549937095944,0.15514296662080093,0.14104675697312924
CHEMBL233_Ki,31,unimol,mlp,crem_mean,0.0651455280408929,0.07337126369857187,0.13808325378630834
CHEMBL233_Ki,31,unimol,xgboost,crem_lime,0.1306498071683957,0.030420240478847362,0.10399570342283414
CHEMBL233_Ki,31,unimol,xgboost,crem_mean,0.0030543559030324933,0.006734270687872477,0.009772177915611403
CHEMBL233_Ki,33,molformer,mlp,crem_lime,0.011851336276376053,0.013764313307002007,0.025321494202022746
CHEMBL233_Ki,33,molformer,mlp,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,33,molformer,xgboost,crem_lime,0.0022185544933080725,0.012660186549094829,0.013830682539855038
CHEMBL233_Ki,33,molformer,xgboost,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,33,morgan,mlp,crem_lime,0.01611756268309558,0.014923156588734835,0.03104062207266146
CHEMBL233_Ki,33,morgan,mlp,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,33,morgan,xgboost,crem_lime,0.009772312698811486,0.037195688099402276,0.04504561037575831
CHEMBL233_Ki,33,morgan,xgboost,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,33,unimol,mlp,crem_lime,0.01127804769920209,0.019556690139952232,0.027029900902462455
CHEMBL233_Ki,33,unimol,mlp,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,33,unimol,xgboost,crem_lime,0.005298640274602829,0.008942534151761387,0.013584191063202937
CHEMBL233_Ki,33,unimol,xgboost,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,36,molformer,mlp,crem_lime,0.3672192384125413,0.3538243323599406,0.7047176811864091
CHEMBL233_Ki,36,molformer,mlp,crem_mean,0.10504024745311674,0.1352402804365647,0.24016887972629952
CHEMBL233_Ki,36,molformer,xgboost,crem_lime,0.13938139580828623,0.05040126727103128,0.1804277398685879
CHEMBL233_Ki,36,molformer,xgboost,crem_mean,0.09701576020120697,0.041181294484765235,0.13612941266826853
CHEMBL233_Ki,36,morgan,mlp,crem_lime,0.0075521385021764574,0.009790610242467034,0.016773914398364082
CHEMBL233_Ki,36,morgan,mlp,crem_mean,0.023737534884242652,0.02654736892364226,0.0044149906624640165
CHEMBL233_Ki,36,morgan,xgboost,crem_lime,0.04907186749197322,0.05614030101683431,0.08433494738631717
CHEMBL233_Ki,36,morgan,xgboost,crem_mean,0.036802493165512595,0.019511886678084598,0.01945966710744799
CHEMBL233_Ki,36,unimol,mlp,crem_lime,0.09895456570778513,0.09267002237327773,0.0783283063071776
CHEMBL233_Ki,36,unimol,mlp,crem_mean,0.04395261536870703,0.1264701864903708,0.09031860736743515
CHEMBL233_Ki,36,unimol,xgboost,crem_lime,0.21031227109197,0.11996585165458289,0.13171044538676738
CHEMBL233_Ki,36,unimol,xgboost,crem_mean,0.15724443527366982,0.11536743493100897,0.08243479574307315
CHEMBL233_Ki,41,molformer,mlp,crem_lime,0.0,0.0,0.0
CHEMBL233_Ki,41,molformer,mlp,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,41,molformer,xgboost,crem_lime,0.0,0.0,0.0
CHEMBL233_Ki,41,molformer,xgboost,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,41,morgan,mlp,crem_lime,0.0,0.0,0.0
CHEMBL233_Ki,41,morgan,mlp,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,41,morgan,xgboost,crem_lime,0.0,0.0,0.0
CHEMBL233_Ki,41,morgan,xgboost,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,41,unimol,mlp,crem_lime,0.0,0.0,0.0
CHEMBL233_Ki,41,unimol,mlp,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,41,unimol,xgboost,crem_lime,0.0,0.0,0.0
CHEMBL233_Ki,41,unimol,xgboost,crem_mean,0.0,0.0,0.0
CHEMBL233_Ki,44,molformer,mlp,crem_lime,0.017301565384588526,0.1928810814062038,0.20391973413201384
CHEMBL233_Ki,44,molformer,mlp,crem_mean,0.0039763114656977076,0.08951843892871922,0.09182182655439426
CHEMBL233_Ki,44,molformer,xgboost,crem_lime,0.23984948389307834,0.20461493639331385,0.2951699514586825
CHEMBL233_Ki,44,molformer,xgboost,crem_mean,0.013591444972025904,0.0437611411629517,0.05071042198009229
CHEMBL233_Ki,44,morgan,mlp,crem_lime,0.015191511035335406,0.3200805414827291,0.3346667330742687
CHEMBL233_Ki,44,morgan,mlp,crem_mean,0.02770788645593114,0.21258111817557998,0.2361790038914178
CHEMBL233_Ki,44,morgan,xgboost,crem_lime,0.08654075631404978,0.030420300383039466,0.07867699876329694
CHEMBL233_Ki,44,morgan,xgboost,crem_mean,0.0630745094841813,0.15997417393734206,0.19057589320232718
CHEMBL233_Ki,44,unimol,mlp,crem_lime,0.03171880197753617,0.09721541705532233,0.11790883977496545
CHEMBL233_Ki,44,unimol,mlp,crem_mean,0.05348231970881832,0.02915577687885448,0.07617858350274945
CHEMBL233_Ki,44,unimol,xgboost,crem_lime,0.09775335946629522,0.16462073315208195,0.2097503222289251
CHEMBL233_Ki,44,unimol,xgboost,crem_mean,0.03941006904805428,0.039926885172342115,0.07126295585906227
CHEMBL233_Ki,45,molformer,mlp,crem_lime,0.032111054240702354,0.016352355319200967,0.048298698792165286
CHEMBL233_Ki,45,molformer,mlp,crem_mean,0.006621175331283489,0.037871715492407164,0.03139581377750941
CHEMBL233_Ki,45,molformer,xgboost,crem_lime,0.03762213672913699,0.07080504963738556,0.03924483938115453
CHEMBL233_Ki,45,molformer,xgboost,crem_mean,0.03640455327990872,0.09994421099303637,0.12641761965422174
CHEMBL233_Ki,45,morgan,mlp,crem_lime,0.007823794078611335,0.16726666689384007,0.1594499386017781
CHEMBL233_Ki,45,morgan,mlp,crem_mean,0.20698023713017275,0.016903168120042448,0.2113000883824883
CHEMBL233_Ki,45,morgan,xgboost,crem_lime,0.1494417981917775,0.04080506608295504,0.10978861266073608
CHEMBL233_Ki,45,morgan,xgboost,crem_mean,0.17882799075493144,0.013441390533351612,0.17006157606795352
CHEMBL233_Ki,45,unimol,mlp,crem_lime,0.07049989714878016,0.013300884636442106,0.0597700042321286
CHEMBL233_Ki,45,unimol,mlp,crem_mean,0.012363365214654589,0.019607642755815075,0.02918961775209317
CHEMBL233_Ki,45,unimol,xgboost,crem_lime,0.013878895788712053,0.366836064638496,0.3594327701834408
CHEMBL233_Ki,45,unimol,xgboost,crem_mean,0.01471992117199753,0.2202988169121585,0.21721065899316278
CHEMBL233_Ki,47,molformer,mlp,crem_lime,0.03055945627992805,0.23740398124768033,0.23461255362564865
CHEMBL233_Ki,47,molformer,mlp,crem_mean,0.04810425656057253,0.10590939591072533,0.11471532282445362
CHEMBL233_Ki,47,molformer,xgboost,crem_lime,0.06914075167451718,0.16125403556163362,0.11486010206591983
CHEMBL233_Ki,47,molformer,xgboost,crem_mean,0.058886852075833114,0.08676500044628487,0.14147259679713226
CHEMBL233_Ki,47,morgan,mlp,crem_lime,0.25717722932752557,0.11282567578548268,0.23725674817022427
CHEMBL233_Ki,47,morgan,mlp,crem_mean,0.20019389344658353,0.22718507773356414,0.07506656646824476
CHEMBL233_Ki,47,morgan,xgboost,crem_lime,0.09140669662372868,0.1436142100582936,0.19187756542447065
CHEMBL233_Ki,47,morgan,xgboost,crem_mean,0.07707902022621003,0.058560753067360236,0.12275844281737595
CHEMBL233_Ki,47,unimol,mlp,crem_lime,0.19239871195782055,0.11646968239420098,0.2482106420455459
CHEMBL233_Ki,47,unimol,mlp,crem_mean,0.038253534246161215,0.17391838816478405,0.1556534909072519
CHEMBL233_Ki,47,unimol,xgboost,crem_lime,0.24651860242267662,0.056311767621873704,0.27115215908757656
CHEMBL233_Ki,47,unimol,xgboost,crem_mean,0.19443898943008195,0.026836839071648688,0.21812494193209242
CHEMBL233_Ki,48,molformer,mlp,crem_lime,0.024391775971776834,0.08292501678201335,0.09027045158336902
CHEMBL233_Ki,48,molformer,mlp,crem_mean,0.02561229133059179,0.2467530291285386,0.2614617783886709
CHEMBL233_Ki,48,molformer,xgboost,crem_lime,0.2744551220819585,0.11873065408255702,0.3922867208233548
CHEMBL233_Ki,48,molformer,xgboost,crem_mean,0.008261393206901209,0.08791911184353267,0.08600212117724816
CHEMBL233_Ki,48,morgan,mlp,crem_lime,0.1527388402321637,0.28868992657252435,0.1366226466533861
CHEMBL233_Ki,48,morgan,mlp,crem_mean,0.02479051105604616,0.20966994743434764,0.22504782293489334
CHEMBL233_Ki,48,morgan,xgboost,crem_lime,0.0224480851939319,0.09514992020790511,0.10947010080037313
CHEMBL233_Ki,48,morgan,xgboost,crem_mean,0.038279328832960306,0.20040664842076242,0.2369705310911309
CHEMBL233_Ki,48,unimol,mlp,crem_lime,0.20009473799450678,0.04375543855560996,0.20058257262329646
CHEMBL233_Ki,48,unimol,mlp,crem_mean,0.06165386956331288,0.219346167606989,0.1611705161956319
CHEMBL233_Ki,48,unimol,xgboost,crem_lime,0.09642823344219144,0.21834419633338673,0.2171116295662298
CHEMBL233_Ki,48,unimol,xgboost,crem_mean,0.03536952082459704,0.06956018688493473,0.07134131015234987
CHEMBL233_Ki,50,molformer,mlp,crem_lime,0.05618699091867303,0.2334821420625082,0.2847905173359113
CHEMBL233_Ki,50,molformer,mlp,crem_mean,0.008747731351357995,0.012756151800255163,0.004334011854482866
CHEMBL233_Ki,50,molformer,xgboost,crem_lime,0.19695044525538766,0.25422307358855895,0.41992503151981964
CHEMBL233_Ki,50,molformer,xgboost,crem_mean,0.008963273282147315,0.050375954615977915,0.05521143549892695
CHEMBL233_Ki,50,morgan,mlp,crem_lime,0.1288454026386698,0.10245934130335593,0.20759297853877498
CHEMBL233_Ki,50,morgan,mlp,crem_mean,0.00035247269181300916,0.005991932091484717,0.005961791919665611
CHEMBL233_Ki,50,morgan,xgboost,crem_lime,0.003345867619170615,0.23912072719506972,0.23595027429713528
CHEMBL233_Ki,50,morgan,xgboost,crem_mean,0.002291072496784248,0.02025721614534439,0.020622664838126144
CHEMBL233_Ki,50,unimol,mlp,crem_lime,0.14593844932696287,0.23093116109744463,0.3586486529683827
CHEMBL233_Ki,50,unimol,mlp,crem_mean,0.05037595461597791,0.045070701157144955,0.08538881944116666
CHEMBL233_Ki,50,unimol,xgboost,crem_lime,0.10325540558634076,0.1724874342096213,0.10480630517357645
CHEMBL233_Ki,50,unimol,xgboost,crem_mean,0.022186500221180076,0.050196611938926466,0.06320048585993748
CHEMBL233_Ki,52,molformer,mlp,crem_lime,0.11585670409690527,0.0582320021035153,0.16208223845553626
CHEMBL233_Ki,52,molformer,mlp,crem_mean,0.05601881127339042,0.14233969363411117,0.08647565807192205
CHEMBL233_Ki,52,molformer,xgboost,crem_lime,0.40886828561717803,0.257651756509677,0.6662043066030129
CHEMBL233_Ki,52,molformer,xgboost,crem_mean,0.25343923975086174,0.08121735578433437,0.3139602196283482
CHEMBL233_Ki,52,morgan,mlp,crem_lime,0.015590110123176302,0.06214963560647312,0.07773888439951576
CHEMBL233_Ki,52,morgan,mlp,crem_mean,0.021238525000412393,0.10516836846043823,0.1196730306068468
CHEMBL233_Ki,52,morgan,xgboost,crem_lime,0.02210849581513873,0.2901764443396533,0.29734373172592954
CHEMBL233_Ki,52,morgan,xgboost,crem_mean,0.031097357527193076,0.0726465564496675,0.05513758336077363
CHEMBL233_Ki,52,unimol,mlp,crem_lime,0.19065540811831963,0.109393452343339,0.19724517969269367
CHEMBL233_Ki,52,unimol,mlp,crem_mean,0.13133936446438746,0.03545372369089979,0.13349697471325173
CHEMBL233_Ki,52,unimol,xgboost,crem_lime,0.04361262466765976,0.195904830659222,0.23329436942882698
CHEMBL233_Ki,52,unimol,xgboost,crem_mean,0.039905953008856666,0.04482641513977003,0.07414983562413331
CHEMBL233_Ki,53,molformer,mlp,crem_lime,0.06723151670040836,0.1377602767961133,0.2049429140929634
CHEMBL233_Ki,53,molformer,mlp,crem_mean,0.03267649885035632,0.04188442971172655,0.014207575635631157
CHEMBL233_Ki,53,molformer,xgboost,crem_lime,0.10462000571656015,0.1990480843006935,0.24771569288113948
CHEMBL233_Ki,53,molformer,xgboost,crem_mean,0.03373636110532847,0.13480840499303848,0.12863402953695185
CHEMBL233_Ki,53,morgan,mlp,crem_lime,0.03217435744254519,0.0776444748005041,0.046056884109591543
CHEMBL233_Ki,53,morgan,mlp,crem_mean,0.018932651023734696,0.08074296007972298,0.09429808377613075
CHEMBL233_Ki,53,morgan,xgboost,crem_lime,0.09871868825391382,0.27593009039123073,0.19793138004155256
CHEMBL233_Ki,53,morgan,xgboost,crem_mean,0.05825635801379468,0.07102395703829568,0.12654702963196476
CHEMBL233_Ki,53,unimol,mlp,crem_lime,0.12778628945175202,0.1161157185581935,0.10633091742110756
CHEMBL233_Ki,53,unimol,mlp,crem_mean,0.07216546534770008,0.029570378299955243,0.06809963765721981
CHEMBL233_Ki,53,unimol,xgboost,crem_lime,0.20703278233026493,0.05939342023268732,0.1650647743597797
CHEMBL233_Ki,53,unimol,xgboost,crem_mean,0.08443164841034302,0.06483600085504758,0.0797388012352949
CHEMBL233_Ki,54,molformer,mlp,crem_lime,0.14306834341726435,0.023955192141154904,0.15902451941514065
CHEMBL233_Ki,54,molformer,mlp,crem_mean,0.0940579796061194,0.036738623896957825,0.11064412814398708
CHEMBL233_Ki,54,molformer,xgboost,crem_lime,0.018599695120116763,0.22810275506612035,0.2110840471755735
CHEMBL233_Ki,54,molformer,xgboost,crem_mean,0.026626577866151156,0.1573363067828972,0.13149370291647627
CHEMBL233_Ki,54,morgan,mlp,crem_lime,0.002514744631007023,0.04669365450551414,0.048098621308074255
CHEMBL233_Ki,54,morgan,mlp,crem_mean,0.01757429042238488,0.05340952280197163,0.05402671726769179
CHEMBL233_Ki,54,morgan,xgboost,crem_lime,0.00988845506795531,0.4436394075503149,0.4360180299041312
CHEMBL233_Ki,54,morgan,xgboost,crem_mean,0.04033094877920786,0.1326602654714083,0.09400967940160453
CHEMBL233_Ki,54,unimol,mlp,crem_lime,0.03641259773599903,0.18646267247971368,0.16975590116038128
CHEMBL233_Ki,54,unimol,mlp,crem_mean,0.06750697333103306,0.033253270016870964,0.0850252563646813
CHEMBL233_Ki,54,unimol,xgboost,crem_lime,0.062384500257795204,0.09416214901917658,0.04200874674031703
CHEMBL233_Ki,54,unimol,xgboost,crem_mean,0.04112778470454728,0.05944024156062716,0.03691633304557746
CHEMBL233_Ki,57,molformer,mlp,crem_lime,0.037781878298440576,0.0736428583906322,0.05358289194893251
CHEMBL233_Ki,57,molformer,mlp,crem_mean,0.021049228564205096,0.06956846564383193,0.05892863405880905
CHEMBL233_Ki,57,molformer,xgboost,crem_lime,0.05072237087165344,0.031961788438289146,0.0651441939380389
CHEMBL233_Ki,57,molformer,xgboost,crem_mean,0.08430638499500451,0.03980657079809435,0.05496539841707823
CHEMBL233_Ki,57,morgan,mlp,crem_lime,0.02654774298317584,0.03348347864164265,0.05990441836929573
CHEMBL233_Ki,57,morgan,mlp,crem_mean,0.003007032652029362,0.11031252368003568,0.10730702275341361
CHEMBL233_Ki,57,morgan,xgboost,crem_lime,0.01591752218576565,0.05251888763969119,0.03691263168437682
CHEMBL233_Ki,57,morgan,xgboost,crem_mean,0.027063293868263706,0.03732760010954727,0.03461267441181442
CHEMBL233_Ki,57,unimol,mlp,crem_lime,0.06609905793740717,0.09064402631705955,0.09072931403073187
CHEMBL233_Ki,57,unimol,mlp,crem_mean,0.012159389735708587,0.014559890770149457,0.026662356181326407
CHEMBL233_Ki,57,unimol,xgboost,crem_lime,0.04567104964146775,0.14261630661634292,0.11776780436799733
CHEMBL233_Ki,57,unimol,xgboost,crem_mean,0.037205202714855494,0.06271791998416335,0.04800255654307161
CHEMBL233_Ki,65,molformer,mlp,crem_lime,0.011247466312614016,0.32120364213543545,0.3313804941126515
CHEMBL233_Ki,65,molformer,mlp,crem_mean,0.0001071091585034945,0.026269477154909935,0.02633183854110726
CHEMBL233_Ki,65,molformer,xgboost,crem_lime,0.011585653611035189,0.46673671004053996,0.4737931025018528
CHEMBL233_Ki,65,molformer,xgboost,crem_mean,0.002710724241442157,0.23733385627911438,0.23891471131546024
CHEMBL233_Ki,65,morgan,mlp,crem_lime,0.02501822378420615,0.1884917514695099,0.19891047061255718
CHEMBL233_Ki,65,morgan,mlp,crem_mean,0.07479568872433254,0.02460005014814073,0.08980512387847808
CHEMBL233_Ki,65,morgan,xgboost,crem_lime,0.0014701651173320183,0.13544361882515085,0.13424540912547497
CHEMBL233_Ki,65,morgan,xgboost,crem_mean,0.00794435608152548,0.133932752642455,0.12640441252971213
CHEMBL233_Ki,65,unimol,mlp,crem_lime,0.2363657729958354,0.2032660800499356,0.3024759824992801
CHEMBL233_Ki,65,unimol,mlp,crem_mean,0.03436355045711646,0.13087860230879347,0.1568532144679461
CHEMBL233_Ki,65,unimol,xgboost,crem_lime,0.024130886371329253,0.269467646375366,0.24534909862322488
CHEMBL233_Ki,65,unimol,xgboost,crem_mean,0.023706579293500677,0.019617010011839974,0.01387874543144154
CHEMBL233_Ki,66,molformer,mlp,crem_lime,0.0952987604753763,0.29105664311623397,0.38133370346922196
CHEMBL233_Ki,66,molformer,mlp,crem_mean,0.021491819197256956,0.15081026232253553,0.16478218633995464
CHEMBL233_Ki,66,molformer,xgboost,crem_lime,0.014958909598272308,0.16315885751887677,0.17148615630342784
CHEMBL233_Ki,66,molformer,xgboost,crem_mean,0.007850064709985734,0.007614384102235941,0.004849586766089279
CHEMBL233_Ki,66,morgan,mlp,crem_lime,0.08001566274059353,0.3892446214106891,0.3911990886526811
CHEMBL233_Ki,66,morgan,mlp,crem_mean,0.012074455643282037,0.13161901004597895,0.12000421898463624
CHEMBL233_Ki,66,morgan,xgboost,crem_lime,0.04981365878758124,0.1639110143459628,0.15036579727771918
CHEMBL233_Ki,66,morgan,xgboost,crem_mean,0.052483899071601454,0.031218070888829334,0.08242122600138478
CHEMBL233_Ki,66,unimol,mlp,crem_lime,0.058567299319960284,0.3746896706282684,0.3188588061093813
CHEMBL233_Ki,66,unimol,mlp,crem_mean,0.0183522609115415,0.20269250533468242,0.2025028031085107
CHEMBL233_Ki,66,unimol,xgboost,crem_lime,0.21558224333572418,0.19879549168696123,0.1770499869027942
CHEMBL233_Ki,66,unimol,xgboost,crem_mean,0.03983717402556671,0.035845261746112834,0.04476084936244582
CHEMBL233_Ki,67,molformer,mlp,crem_lime,0.019685105270266904,0.09207543337561164,0.08238684688211131
CHEMBL233_Ki,67,molformer,mlp,crem_mean,0.08326684186264297,0.04201020191660844,0.11998990439494704
CHEMBL233_Ki,67,molformer,xgboost,crem_lime,0.12552413521434747,0.26541812045003194,0.34711433335211395
CHEMBL233_Ki,67,molformer,xgboost,crem_mean,0.02546605364916697,0.14225569206571712,0.126105011199707
CHEMBL233_Ki,67,morgan,mlp,crem_lime,0.02926774090465812,0.05204911652964359,0.0746213235286491
CHEMBL233_Ki,67,morgan,mlp,crem_mean,0.016885438357945953,0.05217254777326132,0.06605690072209454
CHEMBL233_Ki,67,morgan,xgboost,crem_lime,0.1391172730347633,0.021040771869816594,0.15826324505321043
CHEMBL233_Ki,67,morgan,xgboost,crem_mean,0.07146552420802076,0.002271147797352938,0.07190345334906506
CHEMBL233_Ki,67,unimol,mlp,crem_lime,0.010087720485533512,0.020317572610121588,0.01210569111416232
CHEMBL233_Ki,67,unimol,mlp,crem_mean,0.058823562250278905,0.10056542049915469,0.11126448387205524
CHEMBL233_Ki,67,unimol,xgboost,crem_lime,0.013522673749907775,0.13415850412172903,0.12220246041173116
CHEMBL233_Ki,67,unimol,xgboost,crem_mean,0.026305805378758172,0.21068996932557063,0.2170412695061644
CHEMBL233_Ki,74,molformer,mlp,crem_lime,0.13603474043226194,0.40694939127988655,0.3177936097308941
CHEMBL233_Ki,74,molformer,mlp,crem_mean,0.06532931766034789,0.16961029389962895,0.1642277648760639
CHEMBL233_Ki,74,molformer,xgboost,crem_lime,0.41668317076865624,0.23313062448427,0.2109848672046519
CHEMBL233_Ki,74,molformer,xgboost,crem_mean,0.2853538371955405,0.15585308102158874,0.30097913239871243
CHEMBL233_Ki,74,morgan,mlp,crem_lime,0.09425108573911553,0.198169586480561,0.15029231796850331
CHEMBL233_Ki,74,morgan,mlp,crem_mean,0.12362088116766103,0.11211347494498475,0.20423300440520425
CHEMBL233_Ki,74,morgan,xgboost,crem_lime,0.10258192492017039,0.4264650259793777,0.4852272222012524
CHEMBL233_Ki,74,morgan,xgboost,crem_mean,0.08991251730267964,0.5106618109984733,0.4954997246274659
CHEMBL233_Ki,74,unimol,mlp,crem_lime,0.03546700392664513,0.5024595046669307,0.5247203378284231
CHEMBL233_Ki,74,unimol,mlp,crem_mean,0.08025822055924521,0.1278986483338618,0.1900692432856874
CHEMBL233_Ki,74,unimol,xgboost,crem_lime,0.1694092852013971,0.4082656319924063,0.3402633556777756
CHEMBL233_Ki,74,unimol,xgboost,crem_mean,0.09289116130021664,0.23231915930011637,0.2813661597436115
CHEMBL233_Ki,78,molformer,mlp,crem_lime,0.21885203016781585,0.33399891507403806,0.31117896476451135
CHEMBL233_Ki,78,molformer,mlp,crem_mean,0.08275812335425729,0.22519728679826514,0.22467601284586652
CHEMBL233_Ki,78,molformer,xgboost,crem_lime,0.0496253263283401,0.25076654454513436,0.2789300301166785
CHEMBL233_Ki,78,molformer,xgboost,crem_mean,0.05169201392715122,0.028223979373034624,0.06761904611284289
CHEMBL233_Ki,78,morgan,mlp,crem_lime,0.13151058277978217,0.10809611298257873,0.1383639092150556
CHEMBL233_Ki,78,morgan,mlp,crem_mean,0.037624543620218484,0.06005566849846172,0.034309285652721115
CHEMBL233_Ki,78,morgan,xgboost,crem_lime,0.013586166876860836,0.13378820610832873,0.12556283351296077
CHEMBL233_Ki,78,morgan,xgboost,crem_mean,0.019973148764507828,0.03769530738528196,0.05710246907589008
CHEMBL233_Ki,78,unimol,mlp,crem_lime,0.06568967408015111,0.12891002363485646,0.19078576675503894
CHEMBL233_Ki,78,unimol,mlp,crem_mean,0.018455189539458072,0.09258946659720563,0.09467527276609511
CHEMBL233_Ki,78,unimol,xgboost,crem_lime,0.048126894417448905,0.03719959080664818,0.023191847819604317
CHEMBL233_Ki,78,unimol,xgboost,crem_mean,0.057303341421217534,0.016357629606585905,0.06743868605080941
CHEMBL233_Ki,84,molformer,mlp,crem_lime,0.22471319981940188,0.288289914116922,0.11316312044416124
CHEMBL233_Ki,84,molformer,mlp,crem_mean,0.023247988539550145,0.1693610908652766,0.14633336759690121
CHEMBL233_Ki,84,molformer,xgboost,crem_lime,0.007550503195252029,0.10138221182130527,0.10883497348844104
CHEMBL233_Ki,84,molformer,xgboost,crem_mean,0.0038828686911610106,0.08887899800538014,0.08996666489736903
CHEMBL233_Ki,84,morgan,mlp,crem_lime,0.023769979723133036,0.059658124262990914,0.03653277604705045
CHEMBL233_Ki,84,morgan,mlp,crem_mean,0.002288693349003463,0.024523938496275606,0.022298321247590992
CHEMBL233_Ki,84,morgan,xgboost,crem_lime,0.13765165357201858,0.03935899195216781,0.17255633309301158
CHEMBL233_Ki,84,morgan,xgboost,crem_mean,0.0031776892874214734,0.028787544859995615,0.03194883726556191
CHEMBL233_Ki,84,unimol,mlp,crem_lime,0.36946067252743947,0.2503210851749047,0.2569252062256191
CHEMBL233_Ki,84,unimol,mlp,crem_mean,0.05871672374577292,0.327838162855428,0.32222397880124115
CHEMBL233_Ki,84,unimol,xgboost,crem_lime,0.03561910144329406,0.38340096670732116,0.36142819529706455
CHEMBL233_Ki,84,unimol,xgboost,crem_mean,0.056413289182065986,0.05580783408825295,0.0746437293243179
CHEMBL233_Ki,86,molformer,mlp,crem_lime,0.03799084601677316,0.16651036924203816,0.19681978062755745
CHEMBL233_Ki,86,molformer,mlp,crem_mean,0.01718304372588177,0.15978326352113317,0.16976659795214688
CHEMBL233_Ki,86,molformer,xgboost,crem_lime,0.14722990818769657,0.38284724841321977,0.37040160018798063
CHEMBL233_Ki,86,molformer,xgboost,crem_mean,0.04257082761305213,0.16509086023431943,0.1426503132382436
CHEMBL233_Ki,86,morgan,mlp,crem_lime,0.04254610684670499,0.16359344649185645,0.20152002944539812
CHEMBL233_Ki,86,morgan,mlp,crem_mean,0.005727681241960569,0.14433756729740643,0.13903525922936927
CHEMBL233_Ki,86,morgan,xgboost,crem_lime,0.015785033187823413,0.19414704694704918,0.2082116311286955
CHEMBL233_Ki,86,morgan,xgboost,crem_mean,0.046799046482366394,0.19319071660951037,0.15227298012282994
CHEMBL233_Ki,86,unimol,mlp,crem_lime,0.1287696884094282,0.01246691036756799,0.1181854415758454
CHEMBL233_Ki,86,unimol,mlp,crem_mean,0.20904074906453846,0.06148659810781201,0.2081001466454207
CHEMBL233_Ki,86,unimol,xgboost,crem_lime,0.32052381167145216,0.3973814621144993,0.20336887597395184
CHEMBL233_Ki,86,unimol,xgboost,crem_mean,0.21684173663698605,0.31898792916225804,0.17889447557742608
CHEMBL233_Ki,94,molformer,mlp,crem_lime,0.14066942565978977,0.1653446238610291,0.28986356228501176
CHEMBL233_Ki,94,molformer,mlp,crem_mean,0.06875221499325151,0.012199308201484458,0.07996967500434521
CHEMBL233_Ki,94,molformer,xgboost,crem_lime,0.050036627577750396,0.2001469750217131,0.24891378480097023
CHEMBL233_Ki,94,molformer,xgboost,crem_mean,0.038669094306728824,0.03478540874906555,0.028240770074294572
CHEMBL233_Ki,94,morgan,mlp,crem_lime,0.08190270890481283,0.21004730974093244,0.2677766987303541
CHEMBL233_Ki,94,morgan,mlp,crem_mean,0.03463318168137506,0.03678288435281297,0.04036468477940648
CHEMBL233_Ki,94,morgan,xgboost,crem_lime,0.3265205966068479,0.2559200223513702,0.22558081461896132
CHEMBL233_Ki,94,morgan,xgboost,crem_mean,0.13824056048458813,0.020719573818427834,0.15881783811159264
CHEMBL233_Ki,94,unimol,mlp,crem_lime,0.3382580526912916,0.14058954088322037,0.41121370716901584
CHEMBL233_Ki,94,unimol,mlp,crem_mean,0.10468203208612618,0.02951467081007101,0.11963563865817207
CHEMBL233_Ki,94,unimol,xgboost,crem_lime,0.1937709238459773,0.3089846888389829,0.44275209292686596
CHEMBL233_Ki,94,unimol,xgboost,crem_mean,0.03179521856821931,0.09746067276062088,0.12470462744606561
CHEMBL233_Ki,98,molformer,mlp,crem_lime,0.094247208555144,0.2157005329206351,0.20415270882094375
CHEMBL233_Ki,98,molformer,mlp,crem_mean,0.028725135112669976,0.05210349315949868,0.07283576336022733
CHEMBL233_Ki,98,molformer,xgboost,crem_lime,0.08718898163391417,0.2670742959247414,0.2597109235566305
CHEMBL233_Ki,98,molformer,xgboost,crem_mean,0.04592012801112983,0.18176744726230415,0.22473265350830865
CHEMBL233_Ki,98,morgan,mlp,crem_lime,0.07168375682391277,0.08237322767062125,0.11489575913501754
CHEMBL233_Ki,98,morgan,mlp,crem_mean,0.039221629340625,0.08110576820845482,0.05192757264501665
CHEMBL233_Ki,98,morgan,xgboost,crem_lime,0.04852813994259335,0.18349517122615344,0.15482000030555773
CHEMBL233_Ki,98,morgan,xgboost,crem_mean,0.0470231657456415,0.12228775306885428,0.14667050464590162
CHEMBL233_Ki,98,unimol,mlp,crem_lime,0.3148863949118516,0.1990572424626446,0.49849087474674514
