dataset,component_id,left_index,right_index,representation,predictor,explainer,trained_ap,trained_nap,permuted_ap,permuted_nap,prevalence,delta_ap,delta_nap
CHEMBL219_Ki,126,1755,1758,morgan,xgboost,crem_lime,0.2951956961449715,0.18507002366762335,0.24463743782113231,0.12661203748068425,0.1351351351351351,0.05055825832383917,0.05845798618693909
CHEMBL219_Ki,126,1755,1758,morgan,xgboost,crem_mean,0.23273128106461435,0.11284554373096034,0.20875790367725852,0.08512632612683017,0.1351351351351351,0.023973377387355832,0.027719217604130167
CHEMBL219_Ki,126,1755,1758,unimol,mlp,crem_lime,0.7604029304029304,0.7229658882783884,0.8101851851851851,0.7805266203703703,0.1351351351351351,-0.04978225478225473,-0.05756073209198198
CHEMBL219_Ki,126,1755,1758,unimol,mlp,crem_mean,0.16991224187263354,0.04021102966523254,0.42927205520084777,0.3400958138259802,0.1351351351351351,-0.25935981332821423,-0.29988478416074765
CHEMBL219_Ki,126,1755,1758,unimol,xgboost,crem_lime,0.6747619047619047,0.6239434523809523,0.43087190587190577,0.341945641164391,0.1351351351351351,0.2438899988899989,0.28199781121656126
CHEMBL219_Ki,126,1755,1758,unimol,xgboost,crem_mean,0.1370225199519737,0.002182288694469601,0.3856105256840551,0.2896121703221886,0.1351351351351351,-0.24858800573208142,-0.287429881627719
CHEMBL219_Ki,127,1763,1764,molformer,mlp,crem_lime,0.19698146696790053,0.05451043691381843,0.2528180078501722,0.120253460855848,0.1506849315068493,-0.05583654088227169,-0.06574302394202956
CHEMBL219_Ki,127,1763,1764,molformer,mlp,crem_mean,0.26465558722315713,0.13419125592403988,0.1518018722856148,0.001315107691127133,0.1506849315068493,0.11285371493754234,0.13287614823291274
CHEMBL219_Ki,127,1763,1764,molformer,xgboost,crem_lime,0.12944097406635827,-0.025013046663803936,0.23765879583639207,0.10240471122671979,0.1506849315068493,-0.1082178217700338,-0.12741775789052373
CHEMBL219_Ki,127,1763,1764,molformer,xgboost,crem_mean,0.25016983828545064,0.11713545475544995,0.19670866717081661,0.05418923715273569,0.1506849315068493,0.053461171114634026,0.06294621760271427
CHEMBL219_Ki,127,1763,1764,morgan,mlp,crem_lime,0.1928647094926376,0.049663286983266906,0.15609766073824763,0.006373052159549667,0.1506849315068493,0.036767048754389964,0.04329023482371724
CHEMBL219_Ki,127,1763,1764,morgan,mlp,crem_mean,0.16249074780105252,0.013900396604465098,0.13265438209365724,-0.021229517857467933,0.1506849315068493,0.029836365707395285,0.03512991446193303
CHEMBL219_Ki,127,1763,1764,morgan,xgboost,crem_lime,0.43499114452077253,0.33474763790349016,0.17670467621307695,0.0306361510250745,0.1506849315068493,0.2582864683076956,0.30411148687841566
CHEMBL219_Ki,127,1763,1764,morgan,xgboost,crem_mean,0.23091979250113928,0.09447007826747046,0.19634417483205505,0.053760076818387466,0.1506849315068493,0.034575617669084235,0.040710001449082996
CHEMBL219_Ki,127,1763,1764,unimol,mlp,crem_lime,0.16134834633473008,0.012555311007020934,0.13587187573997797,-0.017441178564219433,0.1506849315068493,0.02547647059475211,0.02999648957124037
CHEMBL219_Ki,127,1763,1764,unimol,mlp,crem_mean,0.20698044548258376,0.06628342774562283,0.11778912776144157,-0.03873215602281873,0.1506849315068493,0.0891913177211422,0.10501558376844156
CHEMBL219_Ki,127,1763,1764,unimol,xgboost,crem_lime,0.14872610830771132,-0.002306356347372034,0.3191229914241193,0.1983222318380761,0.1506849315068493,-0.170396883116408,-0.20062858818544813
CHEMBL219_Ki,127,1763,1764,unimol,xgboost,crem_mean,0.14241266464013297,-0.009739927117262731,0.2560055694638448,0.12400655759452694,0.1506849315068493,-0.11359290482371182,-0.13374648471178968
CHEMBL228_Ki,0,610,1417,molformer,mlp,crem_lime,0.7307160890287787,-0.07713564388488493,0.8007007802232149,0.20280312089285943,0.75,-0.06998469119443618,-0.2799387647777444
CHEMBL228_Ki,0,610,1417,molformer,mlp,crem_mean,0.6839068088964889,-0.26437276441404406,0.7617223861831706,0.04688954473268193,0.75,-0.07781557728668165,-0.311262309146726
CHEMBL228_Ki,0,610,1417,molformer,xgboost,crem_lime,0.6885768276090238,-0.24569268956390478,0.744092301429656,-0.023630794281375902,0.75,-0.055515473820632155,-0.22206189528252887
CHEMBL228_Ki,0,610,1417,molformer,xgboost,crem_mean,0.6910248519588045,-0.23590059216478207,0.752344299672731,0.009377198690924037,0.75,-0.0613194477139265,-0.2452777908557061
CHEMBL228_Ki,0,610,1417,morgan,mlp,crem_lime,0.7016422961890006,-0.19343081524399708,0.8479927455667671,0.3919709822670681,0.75,-0.14635044937776642,-0.5854017975110652
CHEMBL228_Ki,0,610,1417,morgan,mlp,crem_mean,0.7228205874697103,-0.10871765012115873,0.7427781356548127,-0.028887457380749392,0.75,-0.019957548185102314,-0.07983019274040934
CHEMBL228_Ki,0,610,1417,morgan,xgboost,crem_lime,0.6033531228003484,-0.5865875087986064,0.7337750350290685,-0.06489985988372621,0.75,-0.13042191222872013,-0.5216876489148803
CHEMBL228_Ki,0,610,1417,morgan,xgboost,crem_mean,0.6591850653073563,-0.36325973877057455,0.7494223985890653,-0.0023104056437388,0.75,-0.09023733328170902,-0.36094933312683575
CHEMBL228_Ki,0,610,1417,unimol,mlp,crem_lime,0.7015421446333671,-0.19383142146653173,0.6812093365445357,-0.275162653821857,0.75,0.02033280808883131,0.08133123235532527
CHEMBL228_Ki,0,610,1417,unimol,mlp,crem_mean,0.6791044449377783,-0.28358222024888663,0.6896633548387935,-0.24134658064482603,0.75,-0.010558909901015157,-0.0422356396040606
CHEMBL228_Ki,0,610,1417,unimol,xgboost,crem_lime,0.702315542025907,-0.19073783189637214,0.7745679936623938,0.09827197464957498,0.75,-0.07225245163648686,-0.2890098065459471
CHEMBL228_Ki,0,610,1417,unimol,xgboost,crem_mean,0.6908706498657479,-0.23651740053700823,0.7121966621270027,-0.15121335149198908,0.75,-0.021326012261254856,-0.08530404904501915
CHEMBL228_Ki,4,40,44,molformer,mlp,crem_lime,0.21831233198924727,-0.05357903079710143,0.269345931694722,0.015205386197234065,0.2580645161290322,-0.05103359970547472,-0.0687844169943355
CHEMBL228_Ki,4,40,44,molformer,mlp,crem_mean,0.2580645161290322,0.0,0.2580645161290322,0.0,0.2580645161290322,0.0,0.0
CHEMBL228_Ki,4,40,44,molformer,xgboost,crem_lime,0.20538383864604168,-0.07100439139011759,0.2143511676143731,-0.05891799147627963,0.2580645161290322,-0.008967328968331412,-0.012086399913837961
CHEMBL228_Ki,4,40,44,molformer,xgboost,crem_mean,0.2580645161290322,0.0,0.2580645161290322,0.0,0.2580645161290322,0.0,0.0
CHEMBL228_Ki,4,40,44,morgan,mlp,crem_lime,0.2100460756761159,-0.06472050669740882,0.2231573408933465,-0.047048801404619804,0.2580645161290322,-0.013111265217230578,-0.017671705292789018
CHEMBL228_Ki,4,40,44,morgan,mlp,crem_mean,0.2580645161290322,0.0,0.2580645161290322,0.0,0.2580645161290322,0.0,0.0
CHEMBL228_Ki,4,40,44,morgan,xgboost,crem_lime,0.20971538388983205,-0.06516622171370452,0.3483608103127185,0.1217037008562727,0.2580645161290322,-0.13864542642288644,-0.18686992256997723
CHEMBL228_Ki,4,40,44,morgan,xgboost,crem_mean,0.2580645161290322,0.0,0.2580645161290322,0.0,0.2580645161290322,0.0,0.0
CHEMBL228_Ki,4,40,44,unimol,mlp,crem_lime,0.19924551750939026,-0.07927778074821297,0.20569559162509324,-0.0705842025922655,0.2580645161290322,-0.006450074115702975,-0.00869357815594747
CHEMBL228_Ki,4,40,44,unimol,mlp,crem_mean,0.2580645161290322,0.0,0.2580645161290322,0.0,0.2580645161290322,0.0,0.0
CHEMBL228_Ki,4,40,44,unimol,xgboost,crem_lime,0.2349862216069384,-0.0311055273993438,0.21615977304900447,-0.05648030589047213,0.2580645161290322,0.018826448557933945,0.02537477849112833
CHEMBL228_Ki,4,40,44,unimol,xgboost,crem_mean,0.2580645161290322,0.0,0.2580645161290322,0.0,0.2580645161290322,0.0,0.0
CHEMBL228_Ki,5,60,831,molformer,mlp,crem_lime,0.7300409276927303,0.6288062755775042,0.34920465331551004,0.1051563983088264,0.2727272727272727,0.3808362743772203,0.5236498772686778
CHEMBL228_Ki,5,60,831,molformer,mlp,crem_mean,0.5674432391892402,0.40523445388520524,0.4822758466609516,0.2881292891588085,0.2727272727272727,0.08516739252828864,0.11710516472639676
CHEMBL228_Ki,5,60,831,molformer,xgboost,crem_lime,0.4839932776369436,0.2904907567507975,0.4732211862496767,0.27567913109330555,0.2727272727272727,0.010772091387266924,0.014811625657491945
CHEMBL228_Ki,5,60,831,molformer,xgboost,crem_mean,0.5217297700818082,0.3423784338624863,0.5599759875122193,0.39496698282930165,0.2727272727272727,-0.03824621743041112,-0.05258854896681536
CHEMBL228_Ki,5,60,831,morgan,mlp,crem_lime,0.26722623113475547,-0.007563932189711131,0.5769703307692827,0.4183342048077637,0.2727272727272727,-0.30974409963452726,-0.4258981369974748
CHEMBL228_Ki,5,60,831,morgan,mlp,crem_mean,0.5670034759432165,0.40462977942192274,0.549044001022733,0.3799355014062578,0.2727272727272727,0.017959474920483554,0.024694278015664928
CHEMBL228_Ki,5,60,831,morgan,xgboost,crem_lime,0.24692793918316255,-0.03547408362315137,0.45913545871063555,0.25631125572712393,0.2727272727272727,-0.212207519527473,-0.2917853393502753
CHEMBL228_Ki,5,60,831,morgan,xgboost,crem_mean,0.436416562503519,0.22507277344233867,0.38284484669288593,0.15141166420271815,0.2727272727272727,0.05357171581063308,0.07366110923962052
CHEMBL228_Ki,5,60,831,unimol,mlp,crem_lime,0.3152095541504264,0.058413136956836365,0.4002282835003423,0.17531388981297072,0.2727272727272727,-0.08501872934991589,-0.11690075285613435
CHEMBL228_Ki,5,60,831,unimol,mlp,crem_mean,0.4484180685569574,0.24157484426581646,0.5081769805892612,0.3237433483102342,0.2727272727272727,-0.05975891203230377,-0.08216850404441775
CHEMBL228_Ki,5,60,831,unimol,xgboost,crem_lime,0.3713791307890985,0.13564630483501047,0.3976045372175396,0.17170623867411694,0.2727272727272727,-0.026225406428441067,-0.03605993383910647
CHEMBL228_Ki,5,60,831,unimol,xgboost,crem_mean,0.46458193298471073,0.2638001578539773,0.4493132752915361,0.24280575352586217,0.2727272727272727,0.015268657693174648,0.02099440432811514
CHEMBL228_Ki,9,81,118,molformer,mlp,crem_lime,0.14983505863434188,-0.0863218695227853,0.3647482076601869,0.18828937645468324,0.21739130434782603,-0.21491314902584502,-0.27461124597746855
CHEMBL228_Ki,9,81,118,molformer,mlp,crem_mean,0.2633810611359164,0.0587646892292266,0.4558492110817693,0.30469621416003845,0.21739130434782603,-0.19246814994585287,-0.24593152493081186
CHEMBL228_Ki,9,81,118,molformer,xgboost,crem_lime,0.13799406397983852,-0.1014520293590951,0.29311479859836104,0.09675779820901693,0.21739130434782603,-0.15512073461852252,-0.19820982756811203
CHEMBL228_Ki,9,81,118,molformer,xgboost,crem_mean,0.3151093201413118,0.12486190906945405,0.35360020485340177,0.1740447062015689,0.21739130434782603,-0.038490884712089946,-0.04918279713211485
CHEMBL228_Ki,9,81,118,morgan,mlp,crem_lime,0.157767809589795,-0.07618557663526183,0.4098702743961699,0.24594535061732825,0.21739130434782603,-0.2521024648063749,-0.32213092725259007
CHEMBL228_Ki,9,81,118,morgan,mlp,crem_mean,0.32306678335895717,0.1350297787364453,0.3574986968846618,0.1790261126859567,0.21739130434782603,-0.03443191352570463,-0.043996333949511385
CHEMBL228_Ki,9,81,118,morgan,xgboost,crem_lime,0.2653503749064034,0.06128103460262663,0.6452087452826053,0.5466556189722179,0.21739130434782603,-0.3798583703762019,-0.4853745843695913
CHEMBL228_Ki,9,81,118,morgan,xgboost,crem_mean,0.41955410501598855,0.2583191341870965,0.31019522049270326,0.1185827817406764,0.21739130434782603,0.1093588845232853,0.13973635244642013
CHEMBL228_Ki,9,81,118,unimol,mlp,crem_lime,0.14201557268648024,-0.09631343490060855,0.19552336863119013,-0.0279423623045903,0.21739130434782603,-0.05350779594470989,-0.06837107259601825
CHEMBL228_Ki,9,81,118,unimol,mlp,crem_mean,0.26361945094816414,0.059069298433765266,0.32101987874518073,0.1324142895077309,0.21739130434782603,-0.057400427797016595,-0.07334499107396564
CHEMBL228_Ki,9,81,118,unimol,xgboost,crem_lime,0.16961855832908598,-0.061042953246167764,0.17866040992308296,-0.04948947620939383,0.21739130434782603,-0.00904185159399698,-0.01155347703677393
CHEMBL228_Ki,9,81,118,unimol,xgboost,crem_mean,0.34114886743958533,0.15813466395058126,0.3543787892855324,0.17503956408706925,0.21739130434782603,-0.013229921845947068,-0.016904900136487988
CHEMBL228_Ki,12,136,139,molformer,mlp,crem_lime,0.16040854392726842,-0.0010513514713337661,0.12070363630866694,-0.0483918182473585,0.1612903225806451,0.03970490761860147,0.04734046677602473
CHEMBL228_Ki,12,136,139,molformer,mlp,crem_mean,0.1612903225806451,0.0,0.1612903225806451,0.0,0.1612903225806451,0.0,0.0
CHEMBL228_Ki,12,136,139,molformer,xgboost,crem_lime,0.15320450159159835,-0.009640786563863466,0.13906472570845016,-0.02649975011684777,0.1612903225806451,0.014139775883148187,0.016858963552984302
CHEMBL228_Ki,12,136,139,molformer,xgboost,crem_mean,0.1612903225806451,0.0,0.1612903225806451,0.0,0.1612903225806451,0.0,0.0
CHEMBL228_Ki,12,136,139,morgan,mlp,crem_lime,0.1208960992985853,-0.04816234314399437,0.12911896338731302,-0.0383581590382036,0.1612903225806451,-0.008222864088727716,-0.009804184105790766
CHEMBL228_Ki,12,136,139,morgan,mlp,crem_mean,0.1612903225806451,0.0,0.1612903225806451,0.0,0.1612903225806451,0.0,0.0
CHEMBL228_Ki,12,136,139,morgan,xgboost,crem_lime,0.13731362870970135,-0.028587596538432902,0.1494664392294158,-0.01409770707261957,0.1612903225806451,-0.012152810519714452,-0.014489889465813333
CHEMBL228_Ki,12,136,139,morgan,xgboost,crem_mean,0.1612903225806451,0.0,0.1612903225806451,0.0,0.1612903225806451,0.0,0.0
CHEMBL228_Ki,12,136,139,unimol,mlp,crem_lime,0.12497704425043503,-0.0432966010860197,0.12441469809054984,-0.04396709073819044,0.1612903225806451,0.0005623461598851937,0.0006704896521707374
CHEMBL228_Ki,12,136,139,unimol,mlp,crem_mean,0.1612903225806451,0.0,0.1612903225806451,0.0,0.1612903225806451,0.0,0.0
CHEMBL228_Ki,12,136,139,unimol,xgboost,crem_lime,0.12093213614074734,-0.04811937613987804,0.12093812227503847,-0.04811223882591557,0.1612903225806451,-5.9861342911332605e-06,-7.137313962471414e-06
CHEMBL228_Ki,12,136,139,unimol,xgboost,crem_mean,0.1612903225806451,0.0,0.1612903225806451,0.0,0.1612903225806451,0.0,0.0
CHEMBL228_Ki,15,193,194,molformer,mlp,crem_lime,0.12769110732363,-0.046770671211643876,0.3188155446088916,0.18257865353066993,0.1666666666666666,-0.1911244372852616,-0.22934932474231381
CHEMBL228_Ki,15,193,194,molformer,mlp,crem_mean,0.1932468021435294,0.031896162572235265,0.37614767910468383,0.25137721492562054,0.1666666666666666,-0.18290087696115442,-0.21948105235338528
CHEMBL228_Ki,15,193,194,molformer,xgboost,crem_lime,0.118136867098133,-0.05823575948224027,0.7195066113887952,0.6634079336665545,0.1666666666666666,-0.6013697442906623,-0.7216436931487947
CHEMBL228_Ki,15,193,194,molformer,xgboost,crem_mean,0.1922402846891473,0.030688341626976732,0.5117496991609375,0.414099638993125,0.1666666666666666,-0.31950941447179015,-0.38341129736614826
CHEMBL228_Ki,15,193,194,morgan,mlp,crem_lime,0.15333263380850337,-0.0160008394297959,0.22380448605630077,0.06856538326756095,0.1666666666666666,-0.0704718522477974,-0.08456622269735685
CHEMBL228_Ki,15,193,194,morgan,mlp,crem_mean,0.18851452197394256,0.026217426368731034,0.2921961468494456,0.15063537621933476,0.1666666666666666,-0.10368162487550306,-0.12441794985060373
CHEMBL228_Ki,15,193,194,morgan,xgboost,crem_lime,0.48744475590425157,0.38493370708510183,0.2942814250381925,0.15313771004583102,0.1666666666666666,0.19316333086605908,0.2317959970392708
CHEMBL228_Ki,15,193,194,morgan,xgboost,crem_mean,0.3362905275402766,0.2035486330483319,0.2769075223022592,0.13228902676271095,0.1666666666666666,0.05938300523801743,0.07125960628562095
CHEMBL228_Ki,15,193,194,unimol,mlp,crem_lime,0.22463725719408958,0.0695647086329075,0.3845532744404257,0.26146392932851087,0.1666666666666666,-0.1599160172463361,-0.1918992206956034
CHEMBL228_Ki,15,193,194,unimol,mlp,crem_mean,0.2715059209525826,0.12580710514309915,0.4902035422251849,0.3882442506702219,0.1666666666666666,-0.21869762127260234,-0.2624371455271227
CHEMBL228_Ki,15,193,194,unimol,xgboost,crem_lime,0.23751931803037998,0.085023181636456,0.14280976653210445,-0.0286282801614746,0.1666666666666666,0.09470955149827553,0.1136514617979306
CHEMBL228_Ki,15,193,194,unimol,xgboost,crem_mean,0.35442788338759684,0.22531346006511618,0.22199127349274786,0.06638952819129747,0.1666666666666666,0.13243660989484898,0.1589239318738187
CHEMBL228_Ki,17,215,220,molformer,mlp,crem_lime,0.3421801597797802,0.2106161917357363,0.6461264491457728,0.5753517389749273,0.1666666666666666,-0.30394628936599255,-0.364735547239191
CHEMBL228_Ki,17,215,220,molformer,mlp,crem_mean,0.41345687264804903,0.2961482471776589,0.4221008158508159,0.306520979020979,0.1666666666666666,-0.008643943202766846,-0.010372731843320104
CHEMBL228_Ki,17,215,220,molformer,xgboost,crem_lime,0.2723221987126827,0.12678663845521926,0.35054132027816237,0.22064958433379486,0.1666666666666666,-0.07821912156547967,-0.0938629458785756
CHEMBL228_Ki,17,215,220,molformer,xgboost,crem_mean,0.3112547537792635,0.17350570453511624,0.2780258928714306,0.13363107144571673,0.1666666666666666,0.03322886090783289,0.03987463308939951
CHEMBL228_Ki,17,215,220,morgan,mlp,crem_lime,0.6866843033509701,0.624021164021164,0.24571097251387328,0.09485316701664792,0.1666666666666666,0.4409733308370968,0.5291679970045161
CHEMBL228_Ki,17,215,220,morgan,mlp,crem_mean,0.3691458958615821,0.2429750750338985,0.24433718061169038,0.09320461673402843,0.1666666666666666,0.1248087152498917,0.14977045829987007
CHEMBL228_Ki,17,215,220,morgan,xgboost,crem_lime,0.2925751536045653,0.1510901843254784,0.4811541892014813,0.37738502704177757,0.1666666666666666,-0.18857903559691597,-0.22629484271629915
CHEMBL228_Ki,17,215,220,morgan,xgboost,crem_mean,0.284013432149397,0.14081611857927642,0.3020113414850257,0.16241360978203082,0.1666666666666666,-0.01799790933562867,-0.021597491202754393
CHEMBL228_Ki,17,215,220,unimol,mlp,crem_lime,0.5257844307771069,0.4309413169325283,0.3923784768489669,0.2708541722187603,0.1666666666666666,0.13340595392814003,0.160087144713768
CHEMBL228_Ki,17,215,220,unimol,mlp,crem_mean,0.4816221859114016,0.3779466230936819,0.2888424030580892,0.14661088366970712,0.1666666666666666,0.19277978285331238,0.23133573942397476
CHEMBL228_Ki,17,215,220,unimol,xgboost,crem_lime,0.2954820293721147,0.15457843524653767,0.668332622904234,0.6019991474850809,0.1666666666666666,-0.3728505935321193,-0.4474207122385432
CHEMBL228_Ki,17,215,220,unimol,xgboost,crem_mean,0.2664353594607218,0.11972243135286614,0.35461949089400063,0.2255433890728008,0.1666666666666666,-0.08818413143327886,-0.10582095771993466
CHEMBL228_Ki,23,278,281,molformer,mlp,crem_lime,0.33341637507875627,0.11915735278264217,0.6021097759868326,0.4742164896968859,0.2432432432432432,-0.2686934009080763,-0.35505913691424373
CHEMBL228_Ki,23,278,281,molformer,mlp,crem_mean,0.3848749593168237,0.1871561962400885,0.5411511122622233,0.3936639697750808,0.2432432432432432,-0.15627615294539965,-0.20650777353499228
CHEMBL228_Ki,23,278,281,molformer,xgboost,crem_lime,0.285553016077381,0.05590934267368206,0.37172023047504094,0.16977316169916123,0.2432432432432432,-0.08616721439765995,-0.11386381902547918
CHEMBL228_Ki,23,278,281,molformer,xgboost,crem_mean,0.3090552417298203,0.08696585514297679,0.43606521106521107,0.25480045747902885,0.2432432432432432,-0.12700996933539077,-0.16783460233605207
CHEMBL228_Ki,23,278,281,morgan,mlp,crem_lime,0.3554593658960194,0.1482855906483113,0.45844603621018604,0.2843751192777458,0.2432432432432432,-0.10298667031416664,-0.1360895286294345
CHEMBL228_Ki,23,278,281,morgan,mlp,crem_mean,0.3831399549373405,0.18486351188148573,0.45881359381359377,0.2848608203965346,0.2432432432432432,-0.07567363887625328,-0.09999730851504887
CHEMBL228_Ki,23,278,281,morgan,xgboost,crem_lime,0.39422621840279964,0.19951321717512807,0.4596406160441249,0.285953671201165,0.2432432432432432,-0.06541439764132523,-0.08644045402603692
CHEMBL228_Ki,23,278,281,morgan,xgboost,crem_mean,0.3433684519941829,0.13230831156374176,0.39721745555078886,0.20346592340639957,0.2432432432432432,-0.053849003556605934,-0.07115761184265781
CHEMBL228_Ki,23,278,281,unimol,mlp,crem_lime,0.6862072628412497,0.5853453116116514,0.5246803037067914,0.371898972755403,0.2432432432432432,0.16152695913445825,0.21344633885624836
CHEMBL228_Ki,23,278,281,unimol,mlp,crem_mean,0.5598157500935278,0.41832795548073315,0.46323512236555714,0.29070355455448615,0.2432432432432432,0.09658062772797066,0.127624400926247
CHEMBL228_Ki,23,278,281,unimol,xgboost,crem_lime,0.36477039842871156,0.16058945506651165,0.2998279020728771,0.07477258488201617,0.2432432432432432,0.06494249635583449,0.08581687018449548
CHEMBL228_Ki,23,278,281,unimol,xgboost,crem_mean,0.4505696240336763,0.2739670031873579,0.44993758245220233,0.27313180538326737,0.2432432432432432,0.0006320415814739522,0.0008351978040905261
CHEMBL228_Ki,24,299,302,molformer,mlp,crem_lime,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,24,299,302,molformer,mlp,crem_mean,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,24,299,302,molformer,xgboost,crem_lime,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,24,299,302,molformer,xgboost,crem_mean,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,24,299,302,morgan,mlp,crem_lime,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,24,299,302,morgan,mlp,crem_mean,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,24,299,302,morgan,xgboost,crem_lime,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,24,299,302,morgan,xgboost,crem_mean,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,24,299,302,unimol,mlp,crem_lime,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,24,299,302,unimol,mlp,crem_mean,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,24,299,302,unimol,xgboost,crem_lime,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,24,299,302,unimol,xgboost,crem_mean,0.2280701754385964,0.0,0.2280701754385964,0.0,0.2280701754385964,0.0,0.0
CHEMBL228_Ki,34,528,531,molformer,mlp,crem_lime,0.3347730168584248,-0.09566797223318253,0.450493287351635,0.0949301203438694,0.3928571428571428,-0.11572027049321021,-0.19059809257705193
CHEMBL228_Ki,34,528,531,molformer,mlp,crem_mean,0.599855692795001,0.3409387881329427,0.6479684990347422,0.4201834101748694,0.3928571428571428,-0.048112806239741235,-0.07924462204192667
CHEMBL228_Ki,34,528,531,molformer,xgboost,crem_lime,0.4165180748783128,0.03897094685839763,0.5002299133499428,0.1768492690469646,0.3928571428571428,-0.08371183847163,-0.13787832218856697
CHEMBL228_Ki,34,528,531,molformer,xgboost,crem_mean,0.7476533128707041,0.5843701623752774,0.720603188829303,0.5398170168953226,0.3928571428571428,0.02705012404140117,0.044553145479954814
CHEMBL228_Ki,34,528,531,morgan,mlp,crem_lime,0.35640756272771634,-0.0600346025661141,0.46838181683393404,0.12439358066765606,0.3928571428571428,-0.1119742541062177,-0.18442818323377017
CHEMBL228_Ki,34,528,531,morgan,mlp,crem_mean,0.7426586293630044,0.5761436248331837,0.7510432478431434,0.5899535846828242,0.3928571428571428,-0.008384618480138939,-0.013809959849640507
CHEMBL228_Ki,34,528,531,morgan,xgboost,crem_lime,0.5389036064706209,0.24054711653984603,0.46019991522328735,0.11091750742659094,0.3928571428571428,0.07870369124733351,0.1296296091132551
CHEMBL228_Ki,34,528,531,morgan,xgboost,crem_mean,0.7441797968113758,0.5786490771010895,0.6389289372243918,0.4052947201342924,0.3928571428571428,0.10525085958698399,0.17335435696679707
CHEMBL228_Ki,34,528,531,unimol,mlp,crem_lime,0.47114959117545113,0.12895226781839017,0.5344697406756023,0.23324427875981554,0.3928571428571428,-0.06332014950015113,-0.10429201094142537
CHEMBL228_Ki,34,528,531,unimol,mlp,crem_mean,0.752388227956066,0.5921688460452851,0.7003845332351534,0.5065157017990761,0.3928571428571428,0.0520036947209126,0.08565314424620896
CHEMBL228_Ki,34,528,531,unimol,xgboost,crem_lime,0.3252283248504006,-0.11138864142286947,0.4553172904413709,0.10287553719755212,0.3928571428571428,-0.13008896559097033,-0.21426417862042157
CHEMBL228_Ki,34,528,531,unimol,xgboost,crem_mean,0.5885727505910061,0.32235511862048066,0.72154851321518,0.5413740217661785,0.3928571428571428,-0.13297576262417388,-0.21901890314569789
CHEMBL228_Ki,38,474,498,molformer,mlp,crem_lime,0.2971769624055562,-0.14459751836809412,0.3835686782300883,-0.003902438310998966,0.3859649122807017,-0.08639171582453209,-0.14069508005709516
CHEMBL228_Ki,38,474,498,molformer,mlp,crem_mean,0.3835355586340669,-0.0039563759388053675,0.36107485773964804,-0.0405352316811446,0.3859649122807017,0.022460700894418872,0.03657885574233923
CHEMBL228_Ki,38,474,498,molformer,xgboost,crem_lime,0.3920724014954606,0.009946482435464437,0.37437321734221235,-0.018877903185539776,0.3859649122807017,0.017699184153248226,0.028824385621004214
CHEMBL228_Ki,38,474,498,molformer,xgboost,crem_mean,0.39218072154675027,0.010122889376136134,0.3609188542681365,-0.04078929447760613,0.3859649122807017,0.03126186727861374,0.050912183853742264
CHEMBL228_Ki,38,474,498,morgan,mlp,crem_lime,0.40633618538669597,0.03317607334404784,0.3495132857709809,-0.059364077458688165,0.3859649122807017,0.05682289961571507,0.092540150802736
CHEMBL228_Ki,38,474,498,morgan,mlp,crem_mean,0.33809282965629706,-0.077963105988316,0.3196566239442827,-0.10798778386216802,0.3859649122807017,0.018436205712014375,0.030024677873852018
CHEMBL228_Ki,38,474,498,morgan,xgboost,crem_lime,0.48679404671274273,0.1642074475036096,0.4210667626090195,0.05716587053468889,0.3859649122807017,0.06572728410372325,0.10704157696892072
CHEMBL228_Ki,38,474,498,morgan,xgboost,crem_mean,0.36977491845912897,-0.026366561366561302,0.40201798688640794,0.026143578643578635,0.3859649122807017,-0.032243068427278976,-0.05251014001013994
CHEMBL228_Ki,38,474,498,unimol,mlp,crem_lime,0.35199076506234106,-0.0553293254699015,0.3140366727155551,-0.1171402758632387,0.3859649122807017,0.037954092346785984,0.061810950393337206
CHEMBL228_Ki,38,474,498,unimol,mlp,crem_mean,0.3600719403175074,-0.04216855434005934,0.32422817704551443,-0.1005426830973049,0.3859649122807017,0.03584376327199296,0.058374128757245555
