dataset,component_id,baseline,average_precision,prevalence,normalized_ap_lift
CHEMBL204_Ki,155,local_support_fraction,0.6235166926137347,0.6833333333333333,-0.18889465490399587
CHEMBL204_Ki,155,selected_mutant_count,0.6177293683205103,0.6833333333333333,-0.20717041582996756
CHEMBL204_Ki,155,selected_mean_parent_tanimoto,0.6092246737469894,0.6833333333333333,-0.23402734606213876
CHEMBL204_Ki,155,selected_mean_nearest_train_tanimoto,0.7472581170280373,0.6833333333333333,0.2018677379832758
CHEMBL204_Ki,155,inverse_mask_size,0.6096037954988714,0.6833333333333333,-0.2328301194772481
CHEMBL204_Ki,156,support_any,0.21521942110177406,0.20588235294117646,0.01175778953556734
CHEMBL204_Ki,156,mask_membership_count,0.1834733893557423,0.20588235294117646,-0.02821869488536152
CHEMBL204_Ki,156,valid_mutant_count,0.18205776934429688,0.20588235294117646,-0.03000132749236688
CHEMBL204_Ki,156,local_supported_mutant_count,0.18205776934429688,0.20588235294117646,-0.03000132749236688
CHEMBL204_Ki,156,absolute_in_domain_mutant_count,0.33753501400560226,0.20588235294117646,0.16578483245149914
CHEMBL204_Ki,156,local_support_fraction,0.21521942110177406,0.20588235294117646,0.01175778953556734
CHEMBL204_Ki,156,selected_mutant_count,0.19561157796451914,0.20588235294117646,-0.012933568489124032
CHEMBL204_Ki,156,selected_mean_parent_tanimoto,0.5042515251714721,0.20588235294117646,0.3757241428085204
CHEMBL204_Ki,156,selected_mean_nearest_train_tanimoto,0.4749274709883954,0.20588235294117646,0.3387975560594608
CHEMBL204_Ki,156,inverse_mask_size,0.251500600240096,0.20588235294117646,0.05744520030234314
CHEMBL204_Ki,172,support_any,0.1860327692720924,0.2328767123287671,-0.06106442577030812
CHEMBL204_Ki,172,mask_membership_count,0.18211120064464142,0.2328767123287671,-0.06617647058823527
CHEMBL204_Ki,172,valid_mutant_count,0.20895886278642123,0.2328767123287671,-0.03117862529627231
CHEMBL204_Ki,172,local_supported_mutant_count,0.21982746362041997,0.2328767123287671,-0.01701062778052396
CHEMBL204_Ki,172,absolute_in_domain_mutant_count,0.5938759065269943,0.2328767123287671,0.4705882352941176
CHEMBL204_Ki,172,local_support_fraction,0.19173686909383927,0.2328767123287671,-0.0536287242169595
CHEMBL204_Ki,172,selected_mutant_count,0.20512910345794064,0.2328767123287671,-0.03617099013518451
CHEMBL204_Ki,172,selected_mean_parent_tanimoto,0.19997448630978465,0.2328767123287671,-0.042890401774745
CHEMBL204_Ki,172,selected_mean_nearest_train_tanimoto,0.27016824164285885,0.2328767123287671,0.04861217214158388
CHEMBL204_Ki,172,inverse_mask_size,0.19093473005640613,0.2328767123287671,-0.054674369747899146
CHEMBL204_Ki,178,support_any,0.12058949428239468,0.1518987341772152,-0.03691686495060926
CHEMBL204_Ki,178,mask_membership_count,0.12058949428239468,0.1518987341772152,-0.03691686495060926
CHEMBL204_Ki,178,valid_mutant_count,0.1224298439488313,0.1518987341772152,-0.034746900418542205
CHEMBL204_Ki,178,local_supported_mutant_count,0.1224298439488313,0.1518987341772152,-0.034746900418542205
CHEMBL204_Ki,178,absolute_in_domain_mutant_count,0.16475788627687363,0.1518987341772152,0.015162283819000243
CHEMBL204_Ki,178,local_support_fraction,0.12058949428239468,0.1518987341772152,-0.03691686495060926
CHEMBL204_Ki,178,selected_mutant_count,0.12058949428239468,0.1518987341772152,-0.03691686495060926
CHEMBL204_Ki,178,selected_mean_parent_tanimoto,0.20682137834036568,0.1518987341772152,0.06475953565505804
CHEMBL204_Ki,178,selected_mean_nearest_train_tanimoto,0.32745629897528633,0.1518987341772152,0.20700071073205403
CHEMBL204_Ki,178,inverse_mask_size,0.11938176481379564,0.1518987341772152,-0.03834090417477828
CHEMBL204_Ki,189,support_any,0.11764705882352941,0.08888888888888889,0.0315638450502152
CHEMBL204_Ki,189,mask_membership_count,0.08888888888888889,0.08888888888888889,0.0
CHEMBL204_Ki,189,valid_mutant_count,0.09302325581395349,0.08888888888888889,0.004537719795802604
CHEMBL204_Ki,189,local_supported_mutant_count,0.13655462184873948,0.08888888888888889,0.05231604837056772
CHEMBL204_Ki,189,absolute_in_domain_mutant_count,0.2472222222222222,0.08888888888888889,0.17378048780487804
CHEMBL204_Ki,189,local_support_fraction,0.1272378516624041,0.08888888888888889,0.04209032499532156
CHEMBL204_Ki,189,selected_mutant_count,0.10699797160243407,0.08888888888888889,0.019875822490476418
CHEMBL204_Ki,189,selected_mean_parent_tanimoto,0.10330065359477124,0.08888888888888889,0.015817790530846476
CHEMBL204_Ki,189,selected_mean_nearest_train_tanimoto,0.2511494252873563,0.08888888888888889,0.1780908326324642
CHEMBL204_Ki,189,inverse_mask_size,0.11475119083814736,0.08888888888888889,0.02838545335894222
CHEMBL2147_Ki,6,support_any,0.3,0.20689655172413793,0.11739130434782608
CHEMBL2147_Ki,6,mask_membership_count,0.3,0.20689655172413793,0.11739130434782608
CHEMBL2147_Ki,6,valid_mutant_count,0.28354700854700854,0.20689655172413793,0.0966462281679673
CHEMBL2147_Ki,6,local_supported_mutant_count,0.7176767676767677,0.20689655172413793,0.6440272288098375
CHEMBL2147_Ki,6,absolute_in_domain_mutant_count,0.4091710758377425,0.20689655172413793,0.2550417912736753
CHEMBL2147_Ki,6,local_support_fraction,0.75,0.20689655172413793,0.6847826086956522
CHEMBL2147_Ki,6,selected_mutant_count,0.35294117647058826,0.20689655172413793,0.1841432225063939
CHEMBL2147_Ki,6,selected_mean_parent_tanimoto,0.8308862433862435,0.20689655172413793,0.7867696112261331
CHEMBL2147_Ki,6,selected_mean_nearest_train_tanimoto,0.9999999999999999,0.20689655172413793,0.9999999999999999
CHEMBL2147_Ki,6,inverse_mask_size,0.6944444444444444,0.20689655172413793,0.6147342995169082
CHEMBL2147_Ki,7,support_any,0.10810810810810811,0.07272727272727272,0.038155802861685226
CHEMBL2147_Ki,7,mask_membership_count,0.10810810810810811,0.07272727272727272,0.038155802861685226
CHEMBL2147_Ki,7,valid_mutant_count,0.11764705882352941,0.07272727272727272,0.04844290657439447
CHEMBL2147_Ki,7,local_supported_mutant_count,0.25,0.07272727272727272,0.1911764705882353
CHEMBL2147_Ki,7,absolute_in_domain_mutant_count,0.18181818181818182,0.07272727272727272,0.11764705882352942
CHEMBL2147_Ki,7,local_support_fraction,0.21052631578947367,0.07272727272727272,0.14860681114551083
CHEMBL2147_Ki,7,selected_mutant_count,0.12903225806451613,0.07272727272727272,0.06072106261859583
CHEMBL2147_Ki,7,selected_mean_parent_tanimoto,0.25,0.07272727272727272,0.1911764705882353
CHEMBL2147_Ki,7,selected_mean_nearest_train_tanimoto,0.5,0.07272727272727272,0.46078431372549017
CHEMBL2147_Ki,7,inverse_mask_size,0.10031185031185032,0.07272727272727272,0.029748073865720936
CHEMBL2147_Ki,8,support_any,0.5466671030882281,0.5918367346938775,-0.11066559743384118
CHEMBL2147_Ki,8,mask_membership_count,0.5918367346938775,0.5918367346938775,0.0
CHEMBL2147_Ki,8,valid_mutant_count,0.5864815228025608,0.5918367346938775,-0.013120269133725947
CHEMBL2147_Ki,8,local_supported_mutant_count,0.6447133231071827,0.5918367346938775,0.12954764161259752
CHEMBL2147_Ki,8,absolute_in_domain_mutant_count,0.7357176908583234,0.5918367346938775,0.3525083426028923
CHEMBL2147_Ki,8,local_support_fraction,0.6053303829982897,0.5918367346938775,0.03305943834580972
CHEMBL2147_Ki,8,selected_mutant_count,0.6317352666808503,0.5918367346938775,0.09775140336808334
CHEMBL2147_Ki,8,selected_mean_parent_tanimoto,0.6939714499315046,0.5918367346938775,0.2502300523321863
CHEMBL2147_Ki,8,selected_mean_nearest_train_tanimoto,0.7398605338954615,0.5918367346938775,0.3626583080438806
CHEMBL2147_Ki,8,inverse_mask_size,0.6367190554382672,0.5918367346938775,0.10996168582375475
CHEMBL2147_Ki,13,support_any,0.84,0.84,0.0
CHEMBL2147_Ki,13,mask_membership_count,0.84,0.84,0.0
CHEMBL2147_Ki,13,valid_mutant_count,0.84,0.84,0.0
CHEMBL2147_Ki,13,local_supported_mutant_count,0.84,0.84,0.0
CHEMBL2147_Ki,13,absolute_in_domain_mutant_count,0.84,0.84,0.0
CHEMBL2147_Ki,13,local_support_fraction,0.84,0.84,0.0
CHEMBL2147_Ki,13,selected_mutant_count,0.84,0.84,0.0
CHEMBL2147_Ki,13,selected_mean_parent_tanimoto,0.84,0.84,0.0
CHEMBL2147_Ki,13,selected_mean_nearest_train_tanimoto,0.84,0.84,0.0
CHEMBL2147_Ki,13,inverse_mask_size,0.84,0.84,0.0
CHEMBL2147_Ki,15,support_any,0.4576306046894282,0.4230769230769231,0.05989304812834219
CHEMBL2147_Ki,15,mask_membership_count,0.4576306046894282,0.4230769230769231,0.05989304812834219
CHEMBL2147_Ki,15,valid_mutant_count,0.4576306046894282,0.4230769230769231,0.05989304812834219
CHEMBL2147_Ki,15,local_supported_mutant_count,0.4679229861048043,0.4230769230769231,0.07773317591499417
CHEMBL2147_Ki,15,absolute_in_domain_mutant_count,0.5553196803196803,0.4230769230769231,0.22922077922077916
CHEMBL2147_Ki,15,local_support_fraction,0.4679229861048043,0.4230769230769231,0.07773317591499417
CHEMBL2147_Ki,15,selected_mutant_count,0.4679229861048043,0.4230769230769231,0.07773317591499417
CHEMBL2147_Ki,15,selected_mean_parent_tanimoto,0.37159142105666165,0.4230769230769231,-0.0892415368351198
CHEMBL2147_Ki,15,selected_mean_nearest_train_tanimoto,0.5008706979295214,0.4230769230769231,0.13484254307783716
CHEMBL2147_Ki,15,inverse_mask_size,0.4932812285753462,0.4230769230769231,0.1216874628639334
CHEMBL2147_Ki,18,support_any,0.0967741935483871,0.06382978723404255,0.03519061583577713
CHEMBL2147_Ki,18,mask_membership_count,0.06382978723404255,0.06382978723404255,0.0
CHEMBL2147_Ki,18,valid_mutant_count,0.05012813636092735,0.06382978723404255,-0.014635854341736691
CHEMBL2147_Ki,18,local_supported_mutant_count,0.1028654970760234,0.06382978723404255,0.041697235513025
CHEMBL2147_Ki,18,absolute_in_domain_mutant_count,0.09360623781676414,0.06382978723404255,0.0318066631224526
CHEMBL2147_Ki,18,local_support_fraction,0.15789473684210525,0.06382978723404255,0.10047846889952153
CHEMBL2147_Ki,18,selected_mutant_count,0.11017543859649123,0.06382978723404255,0.049505582137161094
CHEMBL2147_Ki,18,selected_mean_parent_tanimoto,0.45555555555555555,0.06382978723404255,0.41843434343434344
CHEMBL2147_Ki,18,selected_mean_nearest_train_tanimoto,0.1508870214752568,0.06382978723404255,0.09299295475766066
CHEMBL2147_Ki,18,inverse_mask_size,0.2227342549923195,0.06382978723404255,0.16973886328725035
CHEMBL2147_Ki,36,support_any,0.24615384615384617,0.24615384615384617,0.0
CHEMBL2147_Ki,36,mask_membership_count,0.24615384615384617,0.24615384615384617,0.0
CHEMBL2147_Ki,36,valid_mutant_count,0.24878305288461539,0.24615384615384617,0.0034877232142856976
CHEMBL2147_Ki,36,local_supported_mutant_count,0.21461659833854785,0.24615384615384617,-0.041835124652946754
CHEMBL2147_Ki,36,absolute_in_domain_mutant_count,0.27022913131598797,0.24615384615384617,0.03193660276610647
CHEMBL2147_Ki,36,local_support_fraction,0.22415865384615385,0.24615384615384617,-0.029177295918367353
CHEMBL2147_Ki,36,selected_mutant_count,0.19502508361204013,0.24615384615384617,-0.06782386867790598
CHEMBL2147_Ki,36,selected_mean_parent_tanimoto,0.3451392178224075,0.24615384615384617,0.1313071256827854
CHEMBL2147_Ki,36,selected_mean_nearest_train_tanimoto,0.6654764965426729,0.24615384615384617,0.5562443321484437
CHEMBL2147_Ki,36,inverse_mask_size,0.2760361405835544,0.24615384615384617,0.039639778325123186
CHEMBL2147_Ki,39,support_any,0.3023255813953488,0.21311475409836064,0.11337209302325581
CHEMBL2147_Ki,39,mask_membership_count,0.3023255813953488,0.21311475409836064,0.11337209302325581
CHEMBL2147_Ki,39,valid_mutant_count,0.2869920776897521,0.21311475409836064,0.09388576539739331
CHEMBL2147_Ki,39,local_supported_mutant_count,0.24921230307576894,0.21311475409836064,0.04587396849212305
CHEMBL2147_Ki,39,absolute_in_domain_mutant_count,0.3962292609351433,0.21311475409836064,0.232708019105078
CHEMBL2147_Ki,39,local_support_fraction,0.26112297305095505,0.21311475409836064,0.06101044491892207
CHEMBL2147_Ki,39,selected_mutant_count,0.3023255813953488,0.21311475409836064,0.11337209302325581
CHEMBL2147_Ki,39,selected_mean_parent_tanimoto,0.4219004603432289,0.21311475409836064,0.2653318350195201
CHEMBL2147_Ki,39,selected_mean_nearest_train_tanimoto,0.5293085786052538,0.21311475409836064,0.40182965197751
CHEMBL2147_Ki,39,inverse_mask_size,0.4607717863531817,0.21311475409836064,0.3147308118238351
CHEMBL2147_Ki,42,support_any,0.3020833333333333,0.3333333333333333,-0.04687499999999999
CHEMBL2147_Ki,42,mask_membership_count,0.27619047619047615,0.3333333333333333,-0.08571428571428573
CHEMBL2147_Ki,42,valid_mutant_count,0.27619047619047615,0.3333333333333333,-0.08571428571428573
CHEMBL2147_Ki,42,local_supported_mutant_count,0.3020833333333333,0.3333333333333333,-0.04687499999999999
CHEMBL2147_Ki,42,absolute_in_domain_mutant_count,0.26726190476190476,0.3333333333333333,-0.09910714285714282
CHEMBL2147_Ki,42,local_support_fraction,0.3020833333333333,0.3333333333333333,-0.04687499999999999
CHEMBL2147_Ki,42,selected_mutant_count,0.3020833333333333,0.3333333333333333,-0.04687499999999999
CHEMBL2147_Ki,42,selected_mean_parent_tanimoto,0.31547619047619047,0.3333333333333333,-0.02678571428571427
CHEMBL2147_Ki,42,selected_mean_nearest_train_tanimoto,0.31547619047619047,0.3333333333333333,-0.02678571428571427
CHEMBL2147_Ki,42,inverse_mask_size,0.27619047619047615,0.3333333333333333,-0.08571428571428573
CHEMBL2147_Ki,44,support_any,0.189873417721519,0.189873417721519,0.0
CHEMBL2147_Ki,44,mask_membership_count,0.189873417721519,0.189873417721519,0.0
CHEMBL2147_Ki,44,valid_mutant_count,0.23177244696232036,0.189873417721519,0.051719114219114175
CHEMBL2147_Ki,44,local_supported_mutant_count,0.27834444421924914,0.189873417721519,0.10920642333313564
CHEMBL2147_Ki,44,absolute_in_domain_mutant_count,0.23464866678769275,0.189873417721519,0.05526944806605822
CHEMBL2147_Ki,44,local_support_fraction,0.30612244897959184,0.189873417721519,0.14349489795918366
CHEMBL2147_Ki,44,selected_mutant_count,0.26680043267523756,0.189873417721519,0.09495678408349635
CHEMBL2147_Ki,44,selected_mean_parent_tanimoto,0.33979607816817115,0.189873417721519,0.18506078398883624
CHEMBL2147_Ki,44,selected_mean_nearest_train_tanimoto,0.8699420024420025,0.189873417721519,0.8394596592643468
CHEMBL2147_Ki,44,inverse_mask_size,0.27863247863247864,0.189873417721519,0.10956196581196581
CHEMBL2147_Ki,48,support_any,0.3125,0.3125,0.0
CHEMBL2147_Ki,48,mask_membership_count,0.3125,0.3125,0.0
CHEMBL2147_Ki,48,valid_mutant_count,0.4258522727272727,0.3125,0.16487603305785123
CHEMBL2147_Ki,48,local_supported_mutant_count,0.5190157004830918,0.3125,0.3003864734299517
CHEMBL2147_Ki,48,absolute_in_domain_mutant_count,0.432449494949495,0.3125,0.17447199265381086
CHEMBL2147_Ki,48,local_support_fraction,0.5259722222222223,0.3125,0.3105050505050506
CHEMBL2147_Ki,48,selected_mutant_count,0.4444444444444444,0.3125,0.19191919191919188
CHEMBL2147_Ki,48,selected_mean_parent_tanimoto,0.4500517801164353,0.3125,0.20007531653299682
CHEMBL2147_Ki,48,selected_mean_nearest_train_tanimoto,0.916636652542373,0.3125,0.8787442218798153
CHEMBL2147_Ki,48,inverse_mask_size,0.36105263157894735,0.3125,0.07062200956937796
CHEMBL2147_Ki,51,support_any,0.2151932644469958,0.19402985074626866,0.026258309591642926
CHEMBL2147_Ki,51,mask_membership_count,0.2653061224489796,0.19402985074626866,0.08843537414965988
CHEMBL2147_Ki,51,valid_mutant_count,0.38235294117647056,0.19402985074626866,0.23366013071895422
CHEMBL2147_Ki,51,local_supported_mutant_count,0.19394784320157454,0.19402985074626866,-0.00010175010175010962
CHEMBL2147_Ki,51,absolute_in_domain_mutant_count,0.31868131868131866,0.19402985074626866,0.15466015466015462
CHEMBL2147_Ki,51,local_support_fraction,0.19211634137007272,0.19402985074626866,-0.0023741690408357074
CHEMBL2147_Ki,51,selected_mutant_count,0.19267375497096456,0.19402985074626866,-0.0016825632767661985
CHEMBL2147_Ki,51,selected_mean_parent_tanimoto,0.2608032100569414,0.19402985074626866,0.08284842729287173
CHEMBL2147_Ki,51,selected_mean_nearest_train_tanimoto,0.25893840819213954,0.19402985074626866,0.08053469164580275
CHEMBL2147_Ki,51,inverse_mask_size,0.2121925693354265,0.19402985074626866,0.022535224916177304
CHEMBL2147_Ki,52,support_any,0.3273660341329514,0.1836734693877551,0.17602339181286544
CHEMBL2147_Ki,52,mask_membership_count,0.2164435666739814,0.1836734693877551,0.040143369175627205
CHEMBL2147_Ki,52,valid_mutant_count,0.1992392655987126,0.1836734693877551,0.01906810035842293
CHEMBL2147_Ki,52,local_supported_mutant_count,0.3039742212674543,0.1836734693877551,0.14736842105263154
CHEMBL2147_Ki,52,absolute_in_domain_mutant_count,0.2941496598639456,0.1836734693877551,0.13533333333333333
CHEMBL2147_Ki,52,local_support_fraction,0.3273660341329514,0.1836734693877551,0.17602339181286544
CHEMBL2147_Ki,52,selected_mutant_count,0.3039742212674543,0.1836734693877551,0.14736842105263154
CHEMBL2147_Ki,52,selected_mean_parent_tanimoto,0.35168351232039863,0.1836734693877551,0.2058123025924883
CHEMBL2147_Ki,52,selected_mean_nearest_train_tanimoto,0.4696415318264058,0.1836734693877551,0.3503108764873471
CHEMBL2147_Ki,52,inverse_mask_size,0.29546810749818264,0.1836734693877551,0.1369484316852737
CHEMBL218_EC50,2,support_any,0.09513006654567453,0.07017543859649122,0.02683799609629148
