dataset,row_id,representation,predictor,seed,label_permuted,trained,trained_minus_permuted_r2
CHEMBL1862_Ki,CHEMBL1862_Ki:576,unimol,mlp,11,0.9059454860653512,0.9456549213826568,0.03970943531730564
CHEMBL1862_Ki,CHEMBL1862_Ki:576,unimol,mlp,23,0.9340243853552476,0.9385931308097784,0.004568745454530787
CHEMBL1862_Ki,CHEMBL1862_Ki:576,unimol,mlp,42,0.9405621748573488,0.946867308384452,0.006305133527103157
CHEMBL1862_Ki,CHEMBL1862_Ki:576,unimol,xgboost,11,0.9164951442548026,0.9588033108852824,0.04230816663047976
CHEMBL1862_Ki,CHEMBL1862_Ki:576,unimol,xgboost,23,0.9222412543074366,0.9422331709333864,0.01999191662594979
CHEMBL1862_Ki,CHEMBL1862_Ki:576,unimol,xgboost,42,0.9102876067858562,0.9392233003326864,0.028935693546830232
CHEMBL1862_Ki,CHEMBL1862_Ki:60,molformer,mlp,11,0.9342941365704978,0.9683350071318136,0.034040870561315884
CHEMBL1862_Ki,CHEMBL1862_Ki:60,molformer,mlp,23,0.9492280932863796,0.959419842810822,0.010191749524442462
CHEMBL1862_Ki,CHEMBL1862_Ki:60,molformer,mlp,42,0.9429423810599769,0.951737107329652,0.008794726269675146
CHEMBL1862_Ki,CHEMBL1862_Ki:60,molformer,xgboost,11,0.939413581929744,0.9339747020875192,-0.0054388798422247975
CHEMBL1862_Ki,CHEMBL1862_Ki:60,molformer,xgboost,23,0.9142141872694546,0.9355322983545694,0.021318111085114833
CHEMBL1862_Ki,CHEMBL1862_Ki:60,molformer,xgboost,42,0.9415266715451702,0.93979448203269,-0.00173218951248022
CHEMBL1862_Ki,CHEMBL1862_Ki:60,morgan,mlp,11,0.9550965910703176,0.943769837401322,-0.011326753668995604
CHEMBL1862_Ki,CHEMBL1862_Ki:60,morgan,mlp,23,0.9533495920041594,0.9412060086605852,-0.012143583343574127
CHEMBL1862_Ki,CHEMBL1862_Ki:60,morgan,mlp,42,0.9341169407542428,0.9539987643709048,0.01988182361666202
CHEMBL1862_Ki,CHEMBL1862_Ki:60,morgan,xgboost,11,0.8997443893396855,0.9409663199064237,0.041221930566738174
CHEMBL1862_Ki,CHEMBL1862_Ki:60,morgan,xgboost,23,0.9165830859367065,0.9554197696555238,0.03883668371881732
CHEMBL1862_Ki,CHEMBL1862_Ki:60,morgan,xgboost,42,0.9347678502118112,0.948094849175201,0.013326998963389847
CHEMBL1862_Ki,CHEMBL1862_Ki:60,unimol,mlp,11,0.9430819255325342,0.9352804480631568,-0.007801477469377427
CHEMBL1862_Ki,CHEMBL1862_Ki:60,unimol,mlp,23,0.9058685492315576,0.9358067408021514,0.029938191570593853
CHEMBL1862_Ki,CHEMBL1862_Ki:60,unimol,mlp,42,0.9263689181733328,0.9404269904142388,0.01405807224090605
CHEMBL1862_Ki,CHEMBL1862_Ki:60,unimol,xgboost,11,0.9226899104356042,0.9241565480050498,0.0014666375694455391
CHEMBL1862_Ki,CHEMBL1862_Ki:60,unimol,xgboost,23,0.9643638641320056,0.9211241618069126,-0.043239702325093
CHEMBL1862_Ki,CHEMBL1862_Ki:60,unimol,xgboost,42,0.9385516873288962,0.9233130424069048,-0.01523864492199134
CHEMBL1862_Ki,CHEMBL1862_Ki:709,molformer,mlp,11,0.9551116332353912,0.9280063201227172,-0.027105313112673945
CHEMBL1862_Ki,CHEMBL1862_Ki:709,molformer,mlp,23,0.9234263191367714,0.9328694492277289,0.00944313009095743
CHEMBL1862_Ki,CHEMBL1862_Ki:709,molformer,mlp,42,0.9509462186969452,0.9423164968333966,-0.0086297218635486
CHEMBL1862_Ki,CHEMBL1862_Ki:709,molformer,xgboost,11,0.9147843084134588,0.9531390179176136,0.03835470950415476
CHEMBL1862_Ki,CHEMBL1862_Ki:709,molformer,xgboost,23,0.9573468255363752,0.956333471447815,-0.001013354088560181
CHEMBL1862_Ki,CHEMBL1862_Ki:709,molformer,xgboost,42,0.9591781019408896,0.9562144270640957,-0.0029636748767939425
CHEMBL1862_Ki,CHEMBL1862_Ki:709,morgan,mlp,11,0.9378998842228272,0.9397934725033976,0.0018935882805704018
CHEMBL1862_Ki,CHEMBL1862_Ki:709,morgan,mlp,23,0.9389499326643164,0.941331265799754,0.0023813331354376466
CHEMBL1862_Ki,CHEMBL1862_Ki:709,morgan,mlp,42,0.9274360029861304,0.949515095030847,0.022079092044716586
CHEMBL1862_Ki,CHEMBL1862_Ki:709,morgan,xgboost,11,0.8777237300835201,0.96727699417803,0.08955326409450992
CHEMBL1862_Ki,CHEMBL1862_Ki:709,morgan,xgboost,23,0.9657315031164162,0.9640852219653196,-0.0016462811510965514
CHEMBL1862_Ki,CHEMBL1862_Ki:709,morgan,xgboost,42,0.9310950939771316,0.9630914211558036,0.03199632717867196
CHEMBL1862_Ki,CHEMBL1862_Ki:709,unimol,mlp,11,0.9408725908960952,0.9407124202971991,-0.0001601705988960589
CHEMBL1862_Ki,CHEMBL1862_Ki:709,unimol,mlp,23,0.9454226229885436,0.9368671325821673,-0.008555490406376376
CHEMBL1862_Ki,CHEMBL1862_Ki:709,unimol,mlp,42,0.92670447858983,0.9385867940394474,0.011882315449617487
CHEMBL1862_Ki,CHEMBL1862_Ki:709,unimol,xgboost,11,0.9203081527199928,0.914318391683174,-0.005989761036818808
CHEMBL1862_Ki,CHEMBL1862_Ki:709,unimol,xgboost,23,0.951362383676296,0.9216982944940036,-0.029664089182292352
CHEMBL1862_Ki,CHEMBL1862_Ki:709,unimol,xgboost,42,0.9450974088209444,0.922396803810992,-0.022700605009952413
CHEMBL1862_Ki,CHEMBL1862_Ki:711,molformer,mlp,11,0.944962317701313,0.9417223864585222,-0.003239931242790761
CHEMBL1862_Ki,CHEMBL1862_Ki:711,molformer,mlp,23,0.9517317871129444,0.9511530748234192,-0.0005787122895252184
CHEMBL1862_Ki,CHEMBL1862_Ki:711,molformer,mlp,42,0.9513041309039104,0.9497781648159396,-0.0015259660879708425
CHEMBL1862_Ki,CHEMBL1862_Ki:711,molformer,xgboost,11,0.9494245314670487,0.9398932643155746,-0.009531267151474121
CHEMBL1862_Ki,CHEMBL1862_Ki:711,molformer,xgboost,23,0.9491985032227968,0.9354023933909652,-0.013796109831831549
CHEMBL1862_Ki,CHEMBL1862_Ki:711,molformer,xgboost,42,0.9539506597890574,0.938005285694466,-0.015945374094591402
CHEMBL1862_Ki,CHEMBL1862_Ki:711,morgan,mlp,11,0.955073624183098,0.947830284904644,-0.007243339278453997
CHEMBL1862_Ki,CHEMBL1862_Ki:711,morgan,mlp,23,0.9391571189639384,0.9452464019988271,0.0060892830348887594
CHEMBL1862_Ki,CHEMBL1862_Ki:711,morgan,mlp,42,0.9508896739312496,0.9443281521087836,-0.006561521822465943
CHEMBL1862_Ki,CHEMBL1862_Ki:711,morgan,xgboost,11,0.95696789581034,0.9721047454401068,0.015136849629766802
CHEMBL1862_Ki,CHEMBL1862_Ki:711,morgan,xgboost,23,0.9714916570818428,0.970374595058598,-0.001117062023244797
CHEMBL1862_Ki,CHEMBL1862_Ki:711,morgan,xgboost,42,0.9258179334661149,0.9679519971348252,0.04213406366871031
CHEMBL1862_Ki,CHEMBL1862_Ki:711,unimol,mlp,11,0.9474481193065808,0.939411863320488,-0.00803625598609281
CHEMBL1862_Ki,CHEMBL1862_Ki:711,unimol,mlp,23,0.9549429442627988,0.948463206243164,-0.006479738019634751
CHEMBL1862_Ki,CHEMBL1862_Ki:711,unimol,mlp,42,0.941980020171005,0.9416485651684052,-0.00033145500259978977
CHEMBL1862_Ki,CHEMBL1862_Ki:711,unimol,xgboost,11,0.9303685587098194,0.9592197171774072,0.02885115846758779
CHEMBL1862_Ki,CHEMBL1862_Ki:711,unimol,xgboost,23,0.9412765661717216,0.9655360226385934,0.024259456466871776
CHEMBL1862_Ki,CHEMBL1862_Ki:711,unimol,xgboost,42,0.9358859346759584,0.9704841511360746,0.03459821646011618
CHEMBL1862_Ki,CHEMBL1862_Ki:727,molformer,mlp,11,0.9366353737991532,0.9461911360000148,0.009555762200861628
CHEMBL1862_Ki,CHEMBL1862_Ki:727,molformer,mlp,23,0.93416911881747,0.9321497651545392,-0.002019353662930823
CHEMBL1862_Ki,CHEMBL1862_Ki:727,molformer,mlp,42,0.9203742581116768,0.9276105453383424,0.007236287226665583
CHEMBL1862_Ki,CHEMBL1862_Ki:727,molformer,xgboost,11,0.9432289996315286,0.9346966665199612,-0.008532333111567425
CHEMBL1862_Ki,CHEMBL1862_Ki:727,molformer,xgboost,23,0.919897582755944,0.9411441353197524,0.021246552563808363
CHEMBL1862_Ki,CHEMBL1862_Ki:727,molformer,xgboost,42,0.9526275811841092,0.935867452595402,-0.016760128588707124
CHEMBL1862_Ki,CHEMBL1862_Ki:727,morgan,mlp,11,0.928731513589368,0.9208646387334348,-0.007866874855933181
CHEMBL1862_Ki,CHEMBL1862_Ki:727,morgan,mlp,23,0.9273608121441792,0.9199700279639728,-0.0073907841802064445
CHEMBL1862_Ki,CHEMBL1862_Ki:727,morgan,mlp,42,0.9418580442661114,0.9236218314116188,-0.018236212854492617
CHEMBL1862_Ki,CHEMBL1862_Ki:727,morgan,xgboost,11,0.934811668609073,0.931231504573544,-0.0035801640355290765
CHEMBL1862_Ki,CHEMBL1862_Ki:727,morgan,xgboost,23,0.9374220068715248,0.93418327722633,-0.0032387296451947822
CHEMBL1862_Ki,CHEMBL1862_Ki:727,morgan,xgboost,42,0.9188504554334168,0.9393345546416654,0.020484099208248563
CHEMBL1862_Ki,CHEMBL1862_Ki:727,unimol,mlp,11,0.9387087816476944,0.9354162575689012,-0.003292524078793213
CHEMBL1862_Ki,CHEMBL1862_Ki:727,unimol,mlp,23,0.9395155229537158,0.9401235722876324,0.0006080493339166715
CHEMBL1862_Ki,CHEMBL1862_Ki:727,unimol,mlp,42,0.9501388368225396,0.9431199666381578,-0.0070188701843818535
CHEMBL1862_Ki,CHEMBL1862_Ki:727,unimol,xgboost,11,0.9237417017345372,0.9220696026573572,-0.0016720990771800226
CHEMBL1862_Ki,CHEMBL1862_Ki:727,unimol,xgboost,23,0.9397239767522156,0.9211017591918056,-0.018622217560410048
CHEMBL1862_Ki,CHEMBL1862_Ki:727,unimol,xgboost,42,0.9390066878083848,0.921849063829712,-0.01715762397867282
CHEMBL1871_Ki,CHEMBL1871_Ki:11,molformer,mlp,11,0.971495447287854,0.9434077304788906,-0.02808771680896338
CHEMBL1871_Ki,CHEMBL1871_Ki:11,molformer,mlp,23,0.9647583997537852,0.9502978370962673,-0.014460562657517939
CHEMBL1871_Ki,CHEMBL1871_Ki:11,molformer,mlp,42,0.9691984504044536,0.9484102019013916,-0.020788248503062046
CHEMBL1871_Ki,CHEMBL1871_Ki:11,molformer,xgboost,11,0.9582269358297164,0.9483661851760984,-0.009860750653618022
CHEMBL1871_Ki,CHEMBL1871_Ki:11,molformer,xgboost,23,0.9488797420589856,0.9504757640324006,0.0015960219734150183
CHEMBL1871_Ki,CHEMBL1871_Ki:11,molformer,xgboost,42,0.95814559116245,0.9653404136562213,0.007194822493771236
CHEMBL1871_Ki,CHEMBL1871_Ki:11,morgan,mlp,11,0.9547675562649433,0.9611128645367588,0.006345308271815564
CHEMBL1871_Ki,CHEMBL1871_Ki:11,morgan,mlp,23,0.968426542343398,0.9573451534289804,-0.011081388914417567
CHEMBL1871_Ki,CHEMBL1871_Ki:11,morgan,mlp,42,0.962187155328636,0.9594913499252056,-0.0026958054034303958
CHEMBL1871_Ki,CHEMBL1871_Ki:11,morgan,xgboost,11,0.9850048832488842,0.9732520582597676,-0.011752824989116673
CHEMBL1871_Ki,CHEMBL1871_Ki:11,morgan,xgboost,23,0.9585061800523952,0.971118921800391,0.01261274174799587
CHEMBL1871_Ki,CHEMBL1871_Ki:11,morgan,xgboost,42,0.0,0.9769788775633128,0.9769788775633128
CHEMBL1871_Ki,CHEMBL1871_Ki:11,unimol,mlp,11,0.945923395424794,0.9767825286289732,0.030859133204179212
CHEMBL1871_Ki,CHEMBL1871_Ki:11,unimol,mlp,23,0.955598163381802,0.971619665332324,0.016021501950521988
CHEMBL1871_Ki,CHEMBL1871_Ki:11,unimol,mlp,42,0.964502977468744,0.9704075260819192,0.005904548613175131
CHEMBL1871_Ki,CHEMBL1871_Ki:11,unimol,xgboost,11,0.9559671717771552,0.9753108476016112,0.019343675824456064
CHEMBL1871_Ki,CHEMBL1871_Ki:11,unimol,xgboost,23,0.9463007960905498,0.9733816327414352,0.027080836650885343
CHEMBL1871_Ki,CHEMBL1871_Ki:11,unimol,xgboost,42,0.9586459439956077,0.9819179806098992,0.023272036614291558
CHEMBL1871_Ki,CHEMBL1871_Ki:182,molformer,mlp,11,0.97576210994655,0.9599713924173876,-0.01579071752916239
CHEMBL1871_Ki,CHEMBL1871_Ki:182,molformer,mlp,23,0.9814153656277532,0.9616661492426174,-0.019749216385135826
CHEMBL1871_Ki,CHEMBL1871_Ki:182,molformer,mlp,42,0.9658165596879548,0.9619037903244296,-0.003912769363525137
CHEMBL1871_Ki,CHEMBL1871_Ki:182,molformer,xgboost,11,0.9379450760594906,0.9498864017527924,0.011941325693301752
CHEMBL1871_Ki,CHEMBL1871_Ki:182,molformer,xgboost,23,0.962899052134929,0.9684688118250966,0.005569759690167597
CHEMBL1871_Ki,CHEMBL1871_Ki:182,molformer,xgboost,42,0.959667076546179,0.9603380184070336,0.0006709418608545903
CHEMBL1871_Ki,CHEMBL1871_Ki:182,morgan,mlp,11,0.9896650732769336,0.9792199074148932,-0.010445165862040473
CHEMBL1871_Ki,CHEMBL1871_Ki:182,morgan,mlp,23,0.9795883534193977,0.982611210628996,0.003022857209598384
CHEMBL1871_Ki,CHEMBL1871_Ki:182,morgan,mlp,42,0.974740629570598,0.9793666398329056,0.004626010262307578
CHEMBL1871_Ki,CHEMBL1871_Ki:182,morgan,xgboost,11,0.9899258448403244,0.9731634277454564,-0.016762417094868032
CHEMBL1871_Ki,CHEMBL1871_Ki:182,morgan,xgboost,23,0.9710946487246884,0.9750033068542724,0.003908658129583964
CHEMBL1871_Ki,CHEMBL1871_Ki:182,morgan,xgboost,42,0.973778525493176,0.973478308448293,-0.00030021704488303325
CHEMBL1871_Ki,CHEMBL1871_Ki:182,unimol,mlp,11,0.964981101166276,0.9512365570953848,-0.013744544070891207
CHEMBL1871_Ki,CHEMBL1871_Ki:182,unimol,mlp,23,0.9561666685052987,0.9513194105167468,-0.004847257988551901
CHEMBL1871_Ki,CHEMBL1871_Ki:182,unimol,mlp,42,0.9616664577652444,0.9603720535582024,-0.001294404207041966
CHEMBL1871_Ki,CHEMBL1871_Ki:182,unimol,xgboost,11,0.9241937786182058,0.9616159230596903,0.037422144441484506
CHEMBL1871_Ki,CHEMBL1871_Ki:182,unimol,xgboost,23,0.970848892504873,0.943040927226814,-0.027807965278059066
CHEMBL1871_Ki,CHEMBL1871_Ki:182,unimol,xgboost,42,0.9460513700291476,0.9453051566826898,-0.000746213346457858
CHEMBL1871_Ki,CHEMBL1871_Ki:185,molformer,mlp,11,0.9586026259014476,0.9495572523973236,-0.009045373504124044
CHEMBL1871_Ki,CHEMBL1871_Ki:185,molformer,mlp,23,0.9642720091829072,0.9500202180445532,-0.014251791138354064
CHEMBL1871_Ki,CHEMBL1871_Ki:185,molformer,mlp,42,0.9540391661157364,0.9509758472870882,-0.003063318828648187
CHEMBL1871_Ki,CHEMBL1871_Ki:185,molformer,xgboost,11,0.9367515032038428,0.9620351323920776,0.02528362918823479
CHEMBL1871_Ki,CHEMBL1871_Ki:185,molformer,xgboost,23,0.971290798237854,0.956960536037013,-0.014330262200840993
CHEMBL1871_Ki,CHEMBL1871_Ki:185,molformer,xgboost,42,0.9454234259564628,0.965852300218728,0.02042887426226525
CHEMBL1871_Ki,CHEMBL1871_Ki:185,morgan,mlp,11,0.963624988438581,0.9659058981658518,0.0022809097272707968
CHEMBL1871_Ki,CHEMBL1871_Ki:185,morgan,mlp,23,0.9720914069754732,0.9664573316856528,-0.005634075289820406
CHEMBL1871_Ki,CHEMBL1871_Ki:185,morgan,mlp,42,0.9681132093708265,0.9636744860597118,-0.004438723311114612
CHEMBL1871_Ki,CHEMBL1871_Ki:185,morgan,xgboost,11,0.9036027621461236,0.9645808924227378,0.06097813027661425
CHEMBL1871_Ki,CHEMBL1871_Ki:185,morgan,xgboost,23,0.9406787905041276,0.945534169619707,0.004855379115579428
CHEMBL1871_Ki,CHEMBL1871_Ki:185,morgan,xgboost,42,0.9689464200589905,0.9516634664632576,-0.01728295359573284
CHEMBL1871_Ki,CHEMBL1871_Ki:185,unimol,mlp,11,0.963174977702126,0.9277256100730642,-0.03544936762906181
CHEMBL1871_Ki,CHEMBL1871_Ki:185,unimol,mlp,23,0.957417660447163,0.948005755478466,-0.009411904968697038
CHEMBL1871_Ki,CHEMBL1871_Ki:185,unimol,mlp,42,0.9440324912389082,0.9415579550764672,-0.0024745361624409767
CHEMBL1871_Ki,CHEMBL1871_Ki:185,unimol,xgboost,11,0.9433720542284204,0.9408166392036688,-0.0025554150247516505
CHEMBL1871_Ki,CHEMBL1871_Ki:185,unimol,xgboost,23,0.9480970157280736,0.9455426880569516,-0.0025543276711219587
CHEMBL1871_Ki,CHEMBL1871_Ki:185,unimol,xgboost,42,0.9617535346581312,0.9366535200867128,-0.025100014571418416
CHEMBL1871_Ki,CHEMBL1871_Ki:228,molformer,mlp,11,0.9529594552409576,0.9530488989663468,8.944372538921552e-05
CHEMBL1871_Ki,CHEMBL1871_Ki:228,molformer,mlp,23,0.9288117695332044,0.9507349589506748,0.0219231894174704
CHEMBL1871_Ki,CHEMBL1871_Ki:228,molformer,mlp,42,0.9241080751364518,0.9513819570109744,0.02727388187452262
CHEMBL1871_Ki,CHEMBL1871_Ki:228,molformer,xgboost,11,0.9124510877293616,0.961252658189576,0.04880157046021438
CHEMBL1871_Ki,CHEMBL1871_Ki:228,molformer,xgboost,23,0.9218415915269688,0.9574580586827144,0.035616467155745624
CHEMBL1871_Ki,CHEMBL1871_Ki:228,molformer,xgboost,42,0.9375838131269192,0.9546265816756728,0.01704276854875364
CHEMBL1871_Ki,CHEMBL1871_Ki:228,morgan,mlp,11,0.9684027415463604,0.9029398614656028,-0.06546288008075762
CHEMBL1871_Ki,CHEMBL1871_Ki:228,morgan,mlp,23,0.9496947564989758,0.9142969115312948,-0.03539784496768106
CHEMBL1871_Ki,CHEMBL1871_Ki:228,morgan,mlp,42,0.941447219825056,0.9061392963119412,-0.035307923513114736
CHEMBL1871_Ki,CHEMBL1871_Ki:228,morgan,xgboost,11,0.92237533856468,0.9515603844067538,0.02918504584207382
CHEMBL1871_Ki,CHEMBL1871_Ki:228,morgan,xgboost,23,0.9555234130293836,0.9449164513788082,-0.010606961650575397
CHEMBL1871_Ki,CHEMBL1871_Ki:228,morgan,xgboost,42,0.0,0.9281970867601688,0.9281970867601688
CHEMBL1871_Ki,CHEMBL1871_Ki:228,unimol,mlp,11,0.952981657797967,0.9424323697652344,-0.010549288032732584
CHEMBL1871_Ki,CHEMBL1871_Ki:228,unimol,mlp,23,0.9372595138307398,0.946298303088348,0.009038789257608149
CHEMBL1871_Ki,CHEMBL1871_Ki:228,unimol,mlp,42,0.9322544316780592,0.944756692873614,0.012502261195554754
CHEMBL1871_Ki,CHEMBL1871_Ki:228,unimol,xgboost,11,0.919468107911138,0.930818368839702,0.01135026092856406
CHEMBL1871_Ki,CHEMBL1871_Ki:228,unimol,xgboost,23,0.9320173891425504,0.9324791289848092,0.0004617398422588348
CHEMBL1871_Ki,CHEMBL1871_Ki:228,unimol,xgboost,42,0.9297827354757796,0.9115427684646136,-0.018239967011166036
CHEMBL1871_Ki,CHEMBL1871_Ki:239,molformer,mlp,11,0.944557924986136,0.9436106061545576,-0.000947318831578392
CHEMBL1871_Ki,CHEMBL1871_Ki:239,molformer,mlp,23,0.9583455107808576,0.9574563093373776,-0.0008892014434800366
CHEMBL1871_Ki,CHEMBL1871_Ki:239,molformer,mlp,42,0.9355221578920668,0.9478554240511632,0.012333266159096357
CHEMBL1871_Ki,CHEMBL1871_Ki:239,molformer,xgboost,11,0.9486455364613684,0.9527423884898903,0.004096852028521947
CHEMBL1871_Ki,CHEMBL1871_Ki:239,molformer,xgboost,23,0.93320685153345,0.9551448270691372,0.021937975535687215
CHEMBL1871_Ki,CHEMBL1871_Ki:239,molformer,xgboost,42,0.938704404427573,0.9695114710347552,0.030807066607182243
CHEMBL1871_Ki,CHEMBL1871_Ki:239,morgan,mlp,11,0.9695367978465462,0.9275149229768096,-0.04202187486973663
CHEMBL1871_Ki,CHEMBL1871_Ki:239,morgan,mlp,23,0.9307938137206502,0.9304956528706116,-0.0002981608500385313
CHEMBL1871_Ki,CHEMBL1871_Ki:239,morgan,mlp,42,0.947983922350384,0.923387002444704,-0.024596919905680026
CHEMBL1871_Ki,CHEMBL1871_Ki:239,morgan,xgboost,11,0.9295403632050092,0.9499290979654696,0.020388734760460436
CHEMBL1871_Ki,CHEMBL1871_Ki:239,morgan,xgboost,23,0.9389463466689396,0.9675357750226712,0.028589428353731572
CHEMBL1871_Ki,CHEMBL1871_Ki:239,morgan,xgboost,42,0.0,0.9529293018121427,0.9529293018121427
CHEMBL1871_Ki,CHEMBL1871_Ki:239,unimol,mlp,11,0.959082260341709,0.9404585497644672,-0.01862371057724177
CHEMBL1871_Ki,CHEMBL1871_Ki:239,unimol,mlp,23,0.960852957233184,0.9500241115959694,-0.010828845637214535
CHEMBL1871_Ki,CHEMBL1871_Ki:239,unimol,mlp,42,0.9463929592209864,0.9381136161415938,-0.008279343079392598
CHEMBL1871_Ki,CHEMBL1871_Ki:239,unimol,xgboost,11,0.931265377726236,0.9361603412775296,0.004894963551293596
CHEMBL1871_Ki,CHEMBL1871_Ki:239,unimol,xgboost,23,0.93732117662436,0.9408146916354216,0.003493515011061654
CHEMBL1871_Ki,CHEMBL1871_Ki:239,unimol,xgboost,42,0.9303007844330922,0.9530670742564922,0.02276628982340001
CHEMBL1871_Ki,CHEMBL1871_Ki:248,molformer,mlp,11,0.906791062591144,0.9293775873808848,0.02258652478974088
CHEMBL1871_Ki,CHEMBL1871_Ki:248,molformer,mlp,23,0.8990193900999005,0.9288262531019936,0.02980686300209312
CHEMBL1871_Ki,CHEMBL1871_Ki:248,molformer,mlp,42,0.9169189229698456,0.9353044378325228,0.018385514862677255
CHEMBL1871_Ki,CHEMBL1871_Ki:248,molformer,xgboost,11,0.91197366870355,0.8978711330950382,-0.014102535608511824
CHEMBL1871_Ki,CHEMBL1871_Ki:248,molformer,xgboost,23,0.8995935507509313,0.8997726650251622,0.000179114274230896
CHEMBL1871_Ki,CHEMBL1871_Ki:248,molformer,xgboost,42,0.911688346009778,0.910028428958965,-0.0016599170508130312
CHEMBL1871_Ki,CHEMBL1871_Ki:248,morgan,mlp,11,0.8845205730838807,0.9315644513420576,0.04704387825817691
CHEMBL1871_Ki,CHEMBL1871_Ki:248,morgan,mlp,23,0.9310152427258064,0.9235392290564006,-0.007476013669405757
CHEMBL1871_Ki,CHEMBL1871_Ki:248,morgan,mlp,42,0.9432306309867318,0.9335624483403434,-0.009668182646388357
CHEMBL1871_Ki,CHEMBL1871_Ki:248,morgan,xgboost,11,0.9224883528547558,0.9379093602479868,0.015421007393230934
CHEMBL1871_Ki,CHEMBL1871_Ki:248,morgan,xgboost,23,0.944701880730006,0.938477141153076,-0.006224739576930038
CHEMBL1871_Ki,CHEMBL1871_Ki:248,morgan,xgboost,42,0.6949123132852756,0.9358841427591088,0.24097182947383322
CHEMBL1871_Ki,CHEMBL1871_Ki:248,unimol,mlp,11,0.8988073600127846,0.9088527124508312,0.010045352438046606
CHEMBL1871_Ki,CHEMBL1871_Ki:248,unimol,mlp,23,0.934134202472342,0.919253392086378,-0.014880810385964005
CHEMBL1871_Ki,CHEMBL1871_Ki:248,unimol,mlp,42,0.9236571181010336,0.9302293214411566,0.006572203340122984
CHEMBL1871_Ki,CHEMBL1871_Ki:248,unimol,xgboost,11,0.9071178730912888,0.921322266417039,0.014204393325750186
CHEMBL1871_Ki,CHEMBL1871_Ki:248,unimol,xgboost,23,0.9240052955237866,0.9198189586415826,-0.004186336882204045
CHEMBL1871_Ki,CHEMBL1871_Ki:248,unimol,xgboost,42,0.9016236156033756,0.9223271007093284,0.02070348510595288
CHEMBL1871_Ki,CHEMBL1871_Ki:252,molformer,mlp,11,0.9358242632817136,0.9118150091203554,-0.02400925416135824
CHEMBL1871_Ki,CHEMBL1871_Ki:252,molformer,mlp,23,0.904496217735385,0.9354176937057436,0.030921475970358547
CHEMBL1871_Ki,CHEMBL1871_Ki:252,molformer,mlp,42,0.941772156497371,0.9415321539543334,-0.0002400025430375763
CHEMBL1871_Ki,CHEMBL1871_Ki:252,molformer,xgboost,11,0.8979465197985401,0.8865973054737213,-0.011349214324818835
CHEMBL1871_Ki,CHEMBL1871_Ki:252,molformer,xgboost,23,0.9026728349257536,0.9069583980295316,0.004285563103778034
CHEMBL1871_Ki,CHEMBL1871_Ki:252,molformer,xgboost,42,0.9334922668061792,0.8950264115711944,-0.0384658552349848
CHEMBL1871_Ki,CHEMBL1871_Ki:252,morgan,mlp,11,0.9319749089568397,0.8744498471910385,-0.05752506176580119
CHEMBL1871_Ki,CHEMBL1871_Ki:252,morgan,mlp,23,0.9060600387767086,0.8951886288198125,-0.010871409956896061
CHEMBL1871_Ki,CHEMBL1871_Ki:252,morgan,mlp,42,0.9099729578246484,0.8928846131131571,-0.017088344711491232
CHEMBL1871_Ki,CHEMBL1871_Ki:252,morgan,xgboost,11,0.8965297199729682,0.9558195122588066,0.059289792285838416
CHEMBL1871_Ki,CHEMBL1871_Ki:252,morgan,xgboost,23,0.929052389927478,0.9477766494314502,0.018724259503972274
CHEMBL1871_Ki,CHEMBL1871_Ki:252,morgan,xgboost,42,0.8983286151767136,0.9507684581939932,0.052439843017279664
CHEMBL1871_Ki,CHEMBL1871_Ki:252,unimol,mlp,11,0.9226101854426432,0.8962600722620762,-0.026350113180567014
CHEMBL1871_Ki,CHEMBL1871_Ki:252,unimol,mlp,23,0.9455576558365814,0.9096469758695964,-0.03591067996698494
CHEMBL1871_Ki,CHEMBL1871_Ki:252,unimol,mlp,42,0.9109504158195084,0.9097054037561744,-0.00124501206333405
CHEMBL1871_Ki,CHEMBL1871_Ki:252,unimol,xgboost,11,0.9042914930691424,0.8733433575375389,-0.03094813553160347
CHEMBL1871_Ki,CHEMBL1871_Ki:252,unimol,xgboost,23,0.8871779432897975,0.8799499474871056,-0.0072279958026918445
CHEMBL1871_Ki,CHEMBL1871_Ki:252,unimol,xgboost,42,0.8871881710814367,0.8837308341518059,-0.0034573369296307943
CHEMBL1871_Ki,CHEMBL1871_Ki:258,molformer,mlp,11,0.913129066261722,0.886975559477339,-0.026153506784382996
