dataset,component_id,representation,predictor,explainer,label_permuted,trained,delta_sanity
CHEMBL1862_Ki,10,morgan,xgboost,crem_mean,0.1323082977348671,0.29396273141263185,0.16165443367776475
CHEMBL1862_Ki,10,unimol,mlp,crem_lime,0.07489064054577743,0.1380648983428332,0.06317425779705577
CHEMBL1862_Ki,10,unimol,mlp,crem_mean,0.1815997109544668,0.28217539839115774,0.10057568743669093
CHEMBL1862_Ki,10,unimol,xgboost,crem_lime,0.03710343942741183,0.03337690387383963,-0.003726535553572198
CHEMBL1862_Ki,10,unimol,xgboost,crem_mean,0.12020142476633426,0.32264036930959966,0.2024389445432654
CHEMBL1862_Ki,19,molformer,mlp,crem_lime,0.18063520920504308,0.09654727376149926,-0.08408793544354383
CHEMBL1862_Ki,19,molformer,mlp,crem_mean,0.3620749790293694,0.13609793983657295,-0.22597703919279646
CHEMBL1862_Ki,19,molformer,xgboost,crem_lime,0.28406045215253145,0.28511647515967353,0.0010560230071420817
CHEMBL1862_Ki,19,molformer,xgboost,crem_mean,0.28178748749633176,0.36234537192475696,0.08055788442842521
CHEMBL1862_Ki,19,morgan,mlp,crem_lime,0.022466762301510197,-0.06579829432896997,-0.08826505663048016
CHEMBL1862_Ki,19,morgan,mlp,crem_mean,0.21533504912747206,0.060515101385742266,-0.1548199477417298
CHEMBL1862_Ki,19,morgan,xgboost,crem_lime,0.21432053993250388,-0.07974143500356713,-0.294061974936071
CHEMBL1862_Ki,19,morgan,xgboost,crem_mean,0.13385749770189126,0.11545308526606475,-0.01840441243582651
CHEMBL1862_Ki,19,unimol,mlp,crem_lime,0.2151689203147772,0.10892797044885316,-0.10624094986592403
CHEMBL1862_Ki,19,unimol,mlp,crem_mean,0.14642652740735893,0.18155939673457214,0.03513286932721321
CHEMBL1862_Ki,19,unimol,xgboost,crem_lime,0.3907109415546497,0.39683756956318966,0.006126628008539969
CHEMBL1862_Ki,19,unimol,xgboost,crem_mean,0.28534124222530016,0.39571325500915155,0.11037201278385139
CHEMBL1862_Ki,22,molformer,mlp,crem_lime,0.6272604217341541,0.2232184838510305,-0.4040419378831236
CHEMBL1862_Ki,22,molformer,mlp,crem_mean,0.8392586753528262,0.7497467750050788,-0.08951190034774736
CHEMBL1862_Ki,22,molformer,xgboost,crem_lime,0.4267765593348241,0.6236747967199671,0.19689823738514295
CHEMBL1862_Ki,22,molformer,xgboost,crem_mean,0.49066229354718116,0.5418185432343808,0.05115624968719967
CHEMBL1862_Ki,22,morgan,mlp,crem_lime,0.5245376619148554,-0.013815584606910033,-0.5383532465217654
CHEMBL1862_Ki,22,morgan,mlp,crem_mean,0.7278908659175424,0.28805082625505185,-0.4398400396624905
CHEMBL1862_Ki,22,morgan,xgboost,crem_lime,0.24450508222264877,0.31023263970592,0.06572755748327125
CHEMBL1862_Ki,22,morgan,xgboost,crem_mean,0.3334800933915141,0.8006901010019917,0.4672100076104776
CHEMBL1862_Ki,22,unimol,mlp,crem_lime,0.17110482837091612,0.5904211274433289,0.41931629907241275
CHEMBL1862_Ki,22,unimol,mlp,crem_mean,0.40368029934509364,0.5992394004614056,0.19555910111631192
CHEMBL1862_Ki,22,unimol,xgboost,crem_lime,0.5015013675785253,0.4018146403402156,-0.09968672723830968
CHEMBL1862_Ki,22,unimol,xgboost,crem_mean,0.5477229186690463,0.6907692632030663,0.14304634453402
CHEMBL1862_Ki,25,molformer,mlp,crem_lime,-0.24766025255095303,0.30787663009602045,0.5555368826469735
CHEMBL1862_Ki,25,molformer,mlp,crem_mean,-0.45369057988823197,-0.2579288277382672,0.19576175214996477
CHEMBL1862_Ki,25,molformer,xgboost,crem_lime,-0.09095933421427234,-0.20818728068013073,-0.1172279464658584
CHEMBL1862_Ki,25,molformer,xgboost,crem_mean,-0.039114653843054036,-0.027795757813133565,0.01131889602992047
CHEMBL1862_Ki,25,morgan,mlp,crem_lime,-0.19054435398605904,-0.3349274686331709,-0.14438311464711187
CHEMBL1862_Ki,25,morgan,mlp,crem_mean,-0.53443524202519,-0.48029762313793173,0.054137618887258265
CHEMBL1862_Ki,25,morgan,xgboost,crem_lime,0.09310047598533315,0.642919772603142,0.5498192966178089
CHEMBL1862_Ki,25,morgan,xgboost,crem_mean,-0.005761036679080632,-0.4772191005301656,-0.47145806385108496
CHEMBL1862_Ki,25,unimol,mlp,crem_lime,-0.38518434226665405,-0.3494605986798099,0.03572374358684416
CHEMBL1862_Ki,25,unimol,mlp,crem_mean,-0.7387194236339178,-0.5307683103219061,0.20795111331201177
CHEMBL1862_Ki,25,unimol,xgboost,crem_lime,-0.28047450511828437,-0.3646620448057864,-0.08418753968750203
CHEMBL1862_Ki,25,unimol,xgboost,crem_mean,-0.4197704610840001,-0.20653710263626854,0.21323335844773159
CHEMBL1862_Ki,27,molformer,mlp,crem_lime,0.1358159540088912,0.021512987029663463,-0.11430296697922775
CHEMBL1862_Ki,27,molformer,mlp,crem_mean,0.4428672630819623,0.31151507132219775,-0.13135219175976454
CHEMBL1862_Ki,27,molformer,xgboost,crem_lime,0.30109014170433857,-0.09816510396263838,-0.39925524566697695
CHEMBL1862_Ki,27,molformer,xgboost,crem_mean,0.3393264775252353,0.30787679684377944,-0.03144968068145587
CHEMBL1862_Ki,27,morgan,mlp,crem_lime,0.19491590254747349,-0.06489445216525984,-0.25981035471273334
CHEMBL1862_Ki,27,morgan,mlp,crem_mean,0.626891483257943,0.07328188264036123,-0.5536096006175817
CHEMBL1862_Ki,27,morgan,xgboost,crem_lime,0.44900613822755603,-0.08549690401871286,-0.5345030422462689
CHEMBL1862_Ki,27,morgan,xgboost,crem_mean,0.6198240165631469,0.013483323907488201,-0.6063406926556587
CHEMBL1862_Ki,27,unimol,mlp,crem_lime,-0.025969951514744332,-0.028623879171128033,-0.0026539276563837012
CHEMBL1862_Ki,27,unimol,mlp,crem_mean,0.19700854700854697,0.08769787560357123,-0.10931067140497575
CHEMBL1862_Ki,27,unimol,xgboost,crem_lime,-0.0374245033450587,-0.049183398586061265,-0.011758895241002564
CHEMBL1862_Ki,27,unimol,xgboost,crem_mean,0.24250900297784683,0.15059618284912973,-0.0919128201287171
CHEMBL1871_Ki,1,molformer,mlp,crem_lime,-0.04926864865927847,0.016874054466751297,0.06614270312602977
CHEMBL1871_Ki,1,molformer,mlp,crem_mean,0.09925322693179829,0.0651602628230779,-0.0340929641087204
CHEMBL1871_Ki,1,molformer,xgboost,crem_lime,0.25786427563885955,0.0528878896080554,-0.20497638603080415
CHEMBL1871_Ki,1,molformer,xgboost,crem_mean,0.16371926684426683,0.14554607099249953,-0.0181731958517673
CHEMBL1871_Ki,1,morgan,mlp,crem_lime,0.26381728145190547,0.0216361439961,-0.24218113745580547
CHEMBL1871_Ki,1,morgan,mlp,crem_mean,0.14347024357528557,0.0543902030509173,-0.08908004052436827
CHEMBL1871_Ki,1,morgan,xgboost,crem_lime,0.19662213436724296,0.5573911362994146,0.36076900193217165
CHEMBL1871_Ki,1,morgan,xgboost,crem_mean,0.1327130211058782,0.2507304203732775,0.11801739926739926
CHEMBL1871_Ki,1,unimol,mlp,crem_lime,0.41335957849858457,0.363958739382398,-0.04940083911618659
CHEMBL1871_Ki,1,unimol,mlp,crem_mean,0.3070153061224489,0.20474082989839282,-0.10227447622405611
CHEMBL1871_Ki,1,unimol,xgboost,crem_lime,-0.08409799315509166,-0.0211182760049584,0.06297971715013326
CHEMBL1871_Ki,1,unimol,xgboost,crem_mean,0.0516516834006329,0.0622429420486143,0.010591258647981404
CHEMBL1871_Ki,6,molformer,mlp,crem_lime,0.0928943244274612,0.4092489396668015,0.3163546152393403
CHEMBL1871_Ki,6,molformer,mlp,crem_mean,0.027371450717038903,0.07622249754602693,0.048851046828988026
CHEMBL1871_Ki,6,molformer,xgboost,crem_lime,0.06572972795734146,0.22855427181542176,0.16282454385808032
CHEMBL1871_Ki,6,molformer,xgboost,crem_mean,-0.013795715450127167,0.12955960161842506,0.14335531706855223
CHEMBL1871_Ki,6,morgan,mlp,crem_lime,0.05133761156101222,0.18956271649031262,0.1382251049293004
CHEMBL1871_Ki,6,morgan,mlp,crem_mean,0.01953160537719363,-0.025957049486461232,-0.04548865486365486
CHEMBL1871_Ki,6,morgan,xgboost,crem_lime,0.18026268024052974,0.19443966926561193,0.014176989025082187
CHEMBL1871_Ki,6,morgan,xgboost,crem_mean,0.13910675381263612,-0.021696570042158265,-0.1608033238547944
CHEMBL1871_Ki,6,unimol,mlp,crem_lime,-0.05405583660387267,0.06948002351785366,0.12353586012172633
CHEMBL1871_Ki,6,unimol,mlp,crem_mean,-0.004350961765177468,-0.007027912174971,-0.0026769504097935324
CHEMBL1871_Ki,6,unimol,xgboost,crem_lime,0.0356322954993375,-0.07373530433019014,-0.10936759982952765
CHEMBL1871_Ki,6,unimol,xgboost,crem_mean,0.04410597572362279,0.06271786492374723,0.018611889200124437
CHEMBL1871_Ki,9,molformer,mlp,crem_lime,0.26056698400875794,-0.04252490912620286,-0.3030918931349608
CHEMBL1871_Ki,9,molformer,mlp,crem_mean,0.1515404541446208,0.03319379308962644,-0.11834666105499436
CHEMBL1871_Ki,9,molformer,xgboost,crem_lime,0.29379826385034713,0.02356938602750233,-0.27022887782284477
CHEMBL1871_Ki,9,molformer,xgboost,crem_mean,0.1379822530864197,0.0017137729811341,-0.1362684801052856
CHEMBL1871_Ki,9,morgan,mlp,crem_lime,0.1976506673604822,0.20083064090282657,0.0031799735423443665
CHEMBL1871_Ki,9,morgan,mlp,crem_mean,0.22034832451499117,0.17713155864197527,-0.0432167658730159
CHEMBL1871_Ki,9,morgan,xgboost,crem_lime,0.17520131299951558,0.3071022068363317,0.13190089383681614
CHEMBL1871_Ki,9,morgan,xgboost,crem_mean,0.12191358024691352,0.15735918209876543,0.0354456018518519
CHEMBL1871_Ki,9,unimol,mlp,crem_lime,-0.05447410610895797,-0.039995932444370795,0.014478173664587174
CHEMBL1871_Ki,9,unimol,mlp,crem_mean,0.018290043290043332,0.031832837301587265,0.013542794011543933
CHEMBL1871_Ki,9,unimol,xgboost,crem_lime,0.013753659904374901,0.09297394660516002,0.07922028670078513
CHEMBL1871_Ki,9,unimol,xgboost,crem_mean,0.05342838103254766,0.05262721460638126,-0.0008011664261663998
CHEMBL1871_Ki,12,molformer,mlp,crem_lime,0.395475267965296,0.3543918155593335,-0.04108345240596245
CHEMBL1871_Ki,12,molformer,mlp,crem_mean,0.38046323712026053,0.49314837174507353,0.112685134624813
CHEMBL1871_Ki,12,molformer,xgboost,crem_lime,0.17642365389506687,0.10435521216345985,-0.07206844173160702
CHEMBL1871_Ki,12,molformer,xgboost,crem_mean,0.24736724953538816,0.32113732435114184,0.07377007481575368
CHEMBL1871_Ki,12,morgan,mlp,crem_lime,0.6046272078183182,0.46426092503200467,-0.14036628278631358
CHEMBL1871_Ki,12,morgan,mlp,crem_mean,0.6838759143659324,0.4424474731545392,-0.24142844121139323
CHEMBL1871_Ki,12,morgan,xgboost,crem_lime,0.39387785662018143,0.5902816955889274,0.19640383896874597
CHEMBL1871_Ki,12,morgan,xgboost,crem_mean,0.1607649206133245,0.24581908154765386,0.08505416093432935
CHEMBL1871_Ki,12,unimol,mlp,crem_lime,0.06399395448135117,0.3441656518544307,0.28017169737307956
CHEMBL1871_Ki,12,unimol,mlp,crem_mean,0.26909463290756164,0.3582246193025799,0.08912998639501829
CHEMBL1871_Ki,12,unimol,xgboost,crem_lime,0.1332055033809322,0.1584924380346632,0.025286934653730997
CHEMBL1871_Ki,12,unimol,xgboost,crem_mean,0.3233210263165492,0.20453732905136812,-0.11878369726518107
CHEMBL1871_Ki,14,molformer,mlp,crem_lime,0.035839217222222663,-0.0693419838097742,-0.10518120103199687
CHEMBL1871_Ki,14,molformer,mlp,crem_mean,0.05164821776663884,-0.031290821751348036,-0.08293903951798687
CHEMBL1871_Ki,14,molformer,xgboost,crem_lime,0.16468249299335241,-0.030681455158273266,-0.19536394815162567
CHEMBL1871_Ki,14,molformer,xgboost,crem_mean,-0.0050372642131645,-0.030127276924368267,-0.025090012711203768
CHEMBL1871_Ki,14,morgan,mlp,crem_lime,-0.05578779855807767,-0.058535801441367434,-0.002748002883289767
CHEMBL1871_Ki,14,morgan,mlp,crem_mean,0.00023413797652023388,-0.004994566836672099,-0.005228704813192334
CHEMBL1871_Ki,14,morgan,xgboost,crem_lime,0.10935282366219155,-0.07092675911033376,-0.18027958277252532
CHEMBL1871_Ki,14,morgan,xgboost,crem_mean,0.058114035087719305,-0.0224410272194205,-0.08055506230713981
CHEMBL1871_Ki,14,unimol,mlp,crem_lime,0.000526622521261233,0.11888552205584146,0.11835889953458023
CHEMBL1871_Ki,14,unimol,mlp,crem_mean,0.019595508658008635,0.0389010721247563,0.019305563466747663
CHEMBL1871_Ki,14,unimol,xgboost,crem_lime,0.0011557790490673684,0.17782126075944982,0.17666548171038246
CHEMBL1871_Ki,14,unimol,xgboost,crem_mean,-0.0169255147873569,0.03759657451658833,0.054522089303945226
CHEMBL1871_Ki,18,molformer,mlp,crem_lime,0.002961306839503334,0.46060278650658554,0.4576414796670822
CHEMBL1871_Ki,18,molformer,mlp,crem_mean,0.31545138888888885,0.4768109205609206,0.16135953167203176
CHEMBL1871_Ki,18,molformer,xgboost,crem_lime,0.224254003170247,0.2550465069893086,0.030792503819061595
CHEMBL1871_Ki,18,molformer,xgboost,crem_mean,0.1928528069153069,0.17816523754023753,-0.014687569375069376
CHEMBL1871_Ki,18,morgan,mlp,crem_lime,0.028762651843738496,0.2052092568075826,0.1764466049638441
CHEMBL1871_Ki,18,morgan,mlp,crem_mean,0.3615544129867046,0.517609126984127,0.15605471399742238
CHEMBL1871_Ki,18,morgan,xgboost,crem_lime,0.2267608197202453,0.5471276794193461,0.32036685969910084
CHEMBL1871_Ki,18,morgan,xgboost,crem_mean,0.20450975529100526,0.5006140849890849,0.29610432969807965
CHEMBL1871_Ki,18,unimol,mlp,crem_lime,0.09166528294143993,-0.028435776205820735,-0.12010105914726066
CHEMBL1871_Ki,18,unimol,mlp,crem_mean,0.23335060965269297,0.13469892376142373,-0.09865168589126924
CHEMBL1871_Ki,18,unimol,xgboost,crem_lime,0.08564641968829127,0.26477969352828123,0.17913327383998995
CHEMBL1871_Ki,18,unimol,xgboost,crem_mean,0.2563583214624881,0.23456291971916973,-0.02179540174331837
CHEMBL1871_Ki,19,molformer,mlp,crem_lime,-0.04624956095925603,0.21813779823032167,0.2643873591895777
CHEMBL1871_Ki,19,molformer,mlp,crem_mean,0.2821136170889864,0.43643122066767387,0.15431760357868746
CHEMBL1871_Ki,19,molformer,xgboost,crem_lime,0.002380175759894567,0.14789792622052958,0.145517750460635
CHEMBL1871_Ki,19,molformer,xgboost,crem_mean,0.18245547555892375,0.28480485032209163,0.10234937476316788
CHEMBL1871_Ki,19,morgan,mlp,crem_lime,0.41476824885603686,0.535691220886969,0.12092297203093211
CHEMBL1871_Ki,19,morgan,mlp,crem_mean,0.3415372804535366,0.609747723540827,0.26821044308729036
CHEMBL1871_Ki,19,morgan,xgboost,crem_lime,0.28330864537761086,0.6344926355297109,0.35118399015210006
CHEMBL1871_Ki,19,morgan,xgboost,crem_mean,0.4606145906638517,0.5677006080946967,0.107086017430845
CHEMBL1871_Ki,19,unimol,mlp,crem_lime,0.11448484662017415,-0.07112938929463364,-0.1856142359148078
CHEMBL1871_Ki,19,unimol,mlp,crem_mean,0.3024318866683399,0.1501800334312649,-0.15225185323707502
CHEMBL1871_Ki,19,unimol,xgboost,crem_lime,0.26881581747467115,0.21225701765535296,-0.05655879981931819
CHEMBL1871_Ki,19,unimol,xgboost,crem_mean,0.4113735197479038,0.40270484851765637,-0.008668671230247449
CHEMBL1871_Ki,25,molformer,mlp,crem_lime,0.22076156703816271,0.02148710815311047,-0.19927445888505224
CHEMBL1871_Ki,25,molformer,mlp,crem_mean,0.0594604863221884,0.027811550151975662,-0.031648936170212735
CHEMBL1871_Ki,25,molformer,xgboost,crem_lime,0.1535872846203193,0.044092697856515005,-0.10949458676380427
CHEMBL1871_Ki,25,molformer,xgboost,crem_mean,0.02102963525835863,0.0217831813576494,0.0007535460992907674
CHEMBL1871_Ki,25,morgan,mlp,crem_lime,0.09117109729457007,0.2604220952539415,0.16925099795937143
CHEMBL1871_Ki,25,morgan,mlp,crem_mean,0.020419621749408933,0.04815729483282671,0.027737673083417774
CHEMBL1871_Ki,25,morgan,xgboost,crem_lime,0.1166516690662827,0.22270327190539954,0.10605160283911684
CHEMBL1871_Ki,25,morgan,xgboost,crem_mean,0.0058257345491387995,0.09929078014184389,0.09346504559270509
CHEMBL1871_Ki,25,unimol,mlp,crem_lime,0.0935033918405745,0.03954489113774497,-0.05395850070282954
CHEMBL1871_Ki,25,unimol,mlp,crem_mean,0.012806873977086733,0.012884160756501131,7.728677941439867e-05
CHEMBL1871_Ki,25,unimol,xgboost,crem_lime,0.27077541740816485,0.07862059040250524,-0.1921548270056596
CHEMBL1871_Ki,25,unimol,xgboost,crem_mean,0.05493920972644373,0.011879432624113432,-0.0430597771023303
CHEMBL1871_Ki,35,molformer,mlp,crem_lime,0.15488927858788526,0.00042848839050689996,-0.15446079019737835
CHEMBL1871_Ki,35,molformer,mlp,crem_mean,0.035282751861587996,-0.0008700588192438671,-0.036152810680831864
CHEMBL1871_Ki,35,molformer,xgboost,crem_lime,0.027122695069597597,0.20106689360594973,0.17394419853635212
CHEMBL1871_Ki,35,molformer,xgboost,crem_mean,0.021213883086839063,0.07370513131937273,0.05249124823253366
CHEMBL1871_Ki,35,morgan,mlp,crem_lime,0.21811888026177031,0.0044637668902209006,-0.2136551133715494
CHEMBL1871_Ki,35,morgan,mlp,crem_mean,0.03432791276005783,-0.04771134187838094,-0.08203925463843878
CHEMBL1871_Ki,35,morgan,xgboost,crem_lime,0.09715426447024027,0.22619408372348096,0.1290398192532407
CHEMBL1871_Ki,35,morgan,xgboost,crem_mean,-0.017899809814030866,-0.0340565549074455,-0.016156745093414637
CHEMBL1871_Ki,35,unimol,mlp,crem_lime,-0.016556862122274297,0.02751226782653643,0.04406912994881072
CHEMBL1871_Ki,35,unimol,mlp,crem_mean,0.029669486054918634,0.05044689638420286,0.020777410329284228
CHEMBL1871_Ki,35,unimol,xgboost,crem_lime,0.02582600863080547,-0.0175664248912699,-0.04339243352207537
CHEMBL1871_Ki,35,unimol,xgboost,crem_mean,0.08855557143440923,0.09758367409752446,0.009028102663115226
CHEMBL1871_Ki,37,molformer,mlp,crem_lime,-0.006874738523443197,0.11322997171464948,0.12010471023809267
CHEMBL1871_Ki,37,molformer,mlp,crem_mean,-0.0255672022621713,0.0031512580796944334,0.02871846034186573
CHEMBL1871_Ki,37,molformer,xgboost,crem_lime,0.023790250090064097,0.1756039134671302,0.1518136633770661
CHEMBL1871_Ki,37,molformer,xgboost,crem_mean,0.012791648463413435,0.006756323661535633,-0.006035324801877802
CHEMBL1871_Ki,37,morgan,mlp,crem_lime,0.11803352312012637,0.1629683611338721,0.044934838013745745
CHEMBL1871_Ki,37,morgan,mlp,crem_mean,0.001562409942173169,0.03459213118432874,0.03302972124215557
CHEMBL1871_Ki,37,morgan,xgboost,crem_lime,0.10210905717600083,0.22706505544637703,0.1249559982703762
CHEMBL1871_Ki,37,morgan,xgboost,crem_mean,0.0458091895605116,-0.025697326680234032,-0.07150651624074564
CHEMBL1871_Ki,37,unimol,mlp,crem_lime,0.13964194889015094,0.002242888196871101,-0.13739906069327984
CHEMBL1871_Ki,37,unimol,mlp,crem_mean,0.021808327030266566,0.014447602387654869,-0.007360724642611697
CHEMBL1871_Ki,37,unimol,xgboost,crem_lime,0.10170944655658666,-0.0413537028593422,-0.14306314941592885
CHEMBL1871_Ki,37,unimol,xgboost,crem_mean,0.08855972293606319,-0.037881336604278136,-0.12644105954034132
CHEMBL1871_Ki,38,molformer,mlp,crem_lime,0.3370615201008698,0.27533451065043407,-0.061727009450435744
CHEMBL1871_Ki,38,molformer,mlp,crem_mean,0.4359099356360608,0.42809057108574017,-0.007819364550320618
CHEMBL1871_Ki,38,molformer,xgboost,crem_lime,0.0074683926377868,0.8057978975481763,0.7983295049103896
CHEMBL1871_Ki,38,molformer,xgboost,crem_mean,0.24113245225609406,0.3537939197901477,0.11266146753405362
CHEMBL1871_Ki,38,morgan,mlp,crem_lime,0.5493398204655281,0.18607760268506676,-0.3632622177804613
CHEMBL1871_Ki,38,morgan,mlp,crem_mean,0.22673936358286662,0.6773095326987475,0.4505701691158809
CHEMBL1871_Ki,38,morgan,xgboost,crem_lime,0.3351217717596351,-0.0660166096659516,-0.40113838142558667
CHEMBL1871_Ki,38,morgan,xgboost,crem_mean,0.20580369298318013,0.02777526285741243,-0.1780284301257677
CHEMBL1871_Ki,38,unimol,mlp,crem_lime,0.20064904768047512,0.25610779056680616,0.05545874288633104
CHEMBL1871_Ki,38,unimol,mlp,crem_mean,0.28359372487304946,0.6746977926345773,0.39110406776152784
CHEMBL1871_Ki,38,unimol,xgboost,crem_lime,0.13092011436074494,0.19201848245564687,0.061098368094901934
CHEMBL1871_Ki,38,unimol,xgboost,crem_mean,0.4481824727107539,0.4281547199769564,-0.020027752733797477
CHEMBL2034_Ki,1,molformer,mlp,crem_lime,0.5347726826164368,0.9092950767263428,0.37452239410990595
CHEMBL2034_Ki,1,molformer,mlp,crem_mean,0.518414014853433,0.5788282369804109,0.06041422212697789
CHEMBL2034_Ki,1,molformer,xgboost,crem_lime,0.3909376897525339,0.22783713276945436,-0.16310055698307954
CHEMBL2034_Ki,1,molformer,xgboost,crem_mean,0.47530316550457213,0.3605910713327592,-0.11471209417181294
CHEMBL2034_Ki,1,morgan,mlp,crem_lime,0.015409388142646134,0.5710315625786248,0.5556221744359786
CHEMBL2034_Ki,1,morgan,mlp,crem_mean,0.45084064752383163,0.8549442405420665,0.4041035930182349
CHEMBL2034_Ki,1,morgan,xgboost,crem_lime,-0.018772496626457098,-0.0263910728769032,-0.007618576250446103
CHEMBL2034_Ki,1,morgan,xgboost,crem_mean,0.10125026827392554,0.2705227743271221,0.16927250605319655
CHEMBL2034_Ki,1,unimol,mlp,crem_lime,0.4092266632575421,0.23816296299343295,-0.17106370026410914
CHEMBL2034_Ki,1,unimol,mlp,crem_mean,0.6362957934009724,0.7220287864309604,0.08573299302998794
CHEMBL2034_Ki,1,unimol,xgboost,crem_lime,0.30290662560590803,0.3207867226356204,0.017880097029712383
CHEMBL2034_Ki,1,unimol,xgboost,crem_mean,0.5364748023715414,0.683093944099379,0.14661914172783752
CHEMBL2034_Ki,3,molformer,mlp,crem_lime,0.14446207297976213,0.1107507309119339,-0.033711342067828234
CHEMBL2034_Ki,3,molformer,mlp,crem_mean,0.007847269689374969,0.019259559884559834,0.011412290195184865
CHEMBL2034_Ki,3,molformer,xgboost,crem_lime,0.031171758640851366,0.17120970302174543,0.14003794438089406
CHEMBL2034_Ki,3,molformer,xgboost,crem_mean,-0.009808889331915666,0.0038830382580382333,0.0136919275899539
CHEMBL2034_Ki,3,morgan,mlp,crem_lime,0.283783273356706,0.47459929240532933,0.19081601904862333
CHEMBL2034_Ki,3,morgan,mlp,crem_mean,0.0759141514349847,0.060143097643097575,-0.015771053791887125
CHEMBL2034_Ki,3,morgan,xgboost,crem_lime,0.05005773800485434,0.08273798492593577,0.032680246921081436
CHEMBL2034_Ki,3,morgan,xgboost,crem_mean,-0.008203748006379566,0.0116918189834856,0.019895566989865165
CHEMBL2034_Ki,3,unimol,mlp,crem_lime,0.4165602720454846,0.2113308992243185,-0.20522937282116613
CHEMBL2034_Ki,3,unimol,mlp,crem_mean,0.09547176308539936,0.045953583453583365,-0.04951817963181599
CHEMBL2034_Ki,3,unimol,xgboost,crem_lime,0.0909040980499695,0.1948286729170401,0.10392457486707059
CHEMBL2034_Ki,3,unimol,xgboost,crem_mean,0.026449957087211966,-0.007714160839160833,-0.0341641179263728
CHEMBL2034_Ki,8,molformer,mlp,crem_lime,0.7603485838779956,0.0916338105192594,-0.6687147733587362
CHEMBL2034_Ki,8,molformer,mlp,crem_mean,0.1825980392156863,0.14515250544662306,-0.03744553376906323
CHEMBL2034_Ki,8,molformer,xgboost,crem_lime,0.06239808813338219,0.0293101856127066,-0.03308790252067559
CHEMBL2034_Ki,8,molformer,xgboost,crem_mean,0.08486519607843136,0.045921840958605666,-0.0389433551198257
CHEMBL2034_Ki,8,morgan,mlp,crem_lime,0.33842383107088986,0.15275084392731453,-0.18567298714357533
CHEMBL2034_Ki,8,morgan,mlp,crem_mean,0.009194247874588399,0.0895191409897292,0.0803248931151408
CHEMBL2034_Ki,8,morgan,xgboost,crem_lime,0.5275443510737629,0.0018606324144496665,-0.5256837186593132
CHEMBL2034_Ki,8,morgan,xgboost,crem_mean,0.08333333333333333,-0.003974622614783733,-0.08730795594811706
CHEMBL2034_Ki,8,unimol,mlp,crem_lime,1.0,0.042031090482355,-0.957968909517645
CHEMBL2034_Ki,8,unimol,mlp,crem_mean,0.25,0.0097066604419545,-0.2402933395580455
CHEMBL2034_Ki,8,unimol,xgboost,crem_lime,0.1896294708309981,0.17814151203265463,-0.011487958798343467
CHEMBL2034_Ki,8,unimol,xgboost,crem_mean,0.09514831573655101,0.16911764705882348,0.07396933132227247
CHEMBL2034_Ki,9,molformer,mlp,crem_lime,-0.04380851336017424,-0.07321147280274466,-0.029402959442570424
CHEMBL2034_Ki,9,molformer,mlp,crem_mean,0.08633721253116965,0.060991177889326,-0.025346034641843644
CHEMBL2034_Ki,9,molformer,xgboost,crem_lime,0.064432279441865,-0.05618361974707713,-0.12061589918894214
CHEMBL2034_Ki,9,molformer,xgboost,crem_mean,0.11491506771649528,0.0581249985124254,-0.05679006920406988
CHEMBL2034_Ki,9,morgan,mlp,crem_lime,0.10477713460424927,-0.05706235157121906,-0.16183948617546834
CHEMBL2034_Ki,9,morgan,mlp,crem_mean,0.1456263472467176,0.1088505369117541,-0.03677581033496351
CHEMBL2034_Ki,9,morgan,xgboost,crem_lime,0.2400604896236546,-0.0768692909352323,-0.3169297805588869
CHEMBL2034_Ki,9,morgan,xgboost,crem_mean,0.23460648148148153,0.133983046409947,-0.10062343507153454
CHEMBL2034_Ki,9,unimol,mlp,crem_lime,0.09961561042710283,0.029118763887322235,-0.0704968465397806
CHEMBL2034_Ki,9,unimol,mlp,crem_mean,0.2011893234660119,0.1398093393736095,-0.06137998409240239
CHEMBL2034_Ki,9,unimol,xgboost,crem_lime,0.024545270932839366,-0.023680236123897098,-0.048225507056736464
CHEMBL2034_Ki,9,unimol,xgboost,crem_mean,0.12469579828899287,0.08910805062765843,-0.035587747661334435
CHEMBL2034_Ki,16,molformer,mlp,crem_lime,-0.038088727754453704,0.0794371215860417,0.1175258493404954
CHEMBL2034_Ki,16,molformer,mlp,crem_mean,-0.017010683073246102,0.025864048651685633,0.04287473172493174
CHEMBL2034_Ki,16,molformer,xgboost,crem_lime,0.281237318031903,0.20905691676742477,-0.07218040126447822
CHEMBL2034_Ki,16,molformer,xgboost,crem_mean,0.12443076954442193,0.23443166346932554,0.1100008939249036
CHEMBL2034_Ki,16,morgan,mlp,crem_lime,0.39435922295856835,0.005356121447965234,-0.38900310151060313
CHEMBL2034_Ki,16,morgan,mlp,crem_mean,0.2003571793021862,-0.011297670705921366,-0.21165485000810755
CHEMBL2034_Ki,16,morgan,xgboost,crem_lime,0.13228629187113758,-0.021000561752515235,-0.15328685362365282
CHEMBL2034_Ki,16,morgan,xgboost,crem_mean,0.11620608084741814,-0.0177553668279252,-0.13396144767534335
CHEMBL2034_Ki,16,unimol,mlp,crem_lime,0.48469851087348,0.14777439292352015,-0.3369241179499598
CHEMBL2034_Ki,16,unimol,mlp,crem_mean,0.1428059483048469,0.0484046748349943,-0.09440127346985261
