row_id,dataset,component_split,local_weighted_r2,local_samples,variable_bits,supported_atom_fraction,representation,predictor,seed,variant
CHEMBL2034_Ki:621,CHEMBL2034_Ki,calibration,0.9314965589251901,17,106,0.5185185185185185,molformer,xgboost,42,trained
CHEMBL2034_Ki:626,CHEMBL2034_Ki,test,0.9510465709340511,24,175,0.88,molformer,xgboost,42,trained
CHEMBL2034_Ki:628,CHEMBL2034_Ki,test,0.9285293398585065,28,204,1.0,molformer,xgboost,42,trained
CHEMBL2034_Ki:641,CHEMBL2034_Ki,calibration,0.8916761449807377,20,172,1.0,molformer,xgboost,42,trained
CHEMBL2034_Ki:643,CHEMBL2034_Ki,calibration,0.9181911742254459,19,144,1.0,molformer,xgboost,42,trained
CHEMBL2034_Ki:683,CHEMBL2034_Ki,calibration,0.9728260915540758,49,376,1.0,molformer,xgboost,42,trained
CHEMBL2034_Ki:692,CHEMBL2034_Ki,calibration,0.9692055246946193,43,340,1.0,molformer,xgboost,42,trained
CHEMBL2034_Ki:726,CHEMBL2034_Ki,test,0.9482436944075826,21,179,0.8571428571428571,molformer,xgboost,42,trained
CHEMBL2034_Ki:737,CHEMBL2034_Ki,test,0.959982398172518,24,198,0.8571428571428571,molformer,xgboost,42,trained
CHEMBL2034_Ki:743,CHEMBL2034_Ki,calibration,0.957764993854207,25,223,0.8709677419354839,molformer,xgboost,42,trained
CHEMBL2034_Ki:744,CHEMBL2034_Ki,calibration,0.9592682941496302,39,280,0.8787878787878788,molformer,xgboost,42,trained
CHEMBL2034_Ki:14,CHEMBL2034_Ki,test,0.9495574379374966,27,197,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:40,CHEMBL2034_Ki,calibration,0.9575855489620313,29,214,0.9615384615384616,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:49,CHEMBL2034_Ki,test,0.9676445215369577,19,134,0.7666666666666667,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:50,CHEMBL2034_Ki,calibration,0.871554458000291,11,110,0.9565217391304348,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:52,CHEMBL2034_Ki,calibration,0.8931457108397166,13,132,0.9565217391304348,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:69,CHEMBL2034_Ki,test,0.9694135276596599,36,252,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:104,CHEMBL2034_Ki,test,0.9661116062231901,19,141,0.7586206896551724,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:109,CHEMBL2034_Ki,test,0.9433232779461815,20,160,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:114,CHEMBL2034_Ki,test,0.915715543838598,17,129,0.8888888888888888,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:165,CHEMBL2034_Ki,test,0.9595083561357652,36,250,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:172,CHEMBL2034_Ki,test,0.9473912485123911,33,234,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:211,CHEMBL2034_Ki,calibration,0.9132067572247569,18,175,0.9666666666666667,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:221,CHEMBL2034_Ki,calibration,0.8647931739857209,26,239,0.9666666666666667,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:251,CHEMBL2034_Ki,test,0.9747363424493994,50,348,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:256,CHEMBL2034_Ki,test,0.9680659923577132,57,374,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:259,CHEMBL2034_Ki,calibration,0.9455627525372691,40,283,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:268,CHEMBL2034_Ki,calibration,0.929137357755873,25,193,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:279,CHEMBL2034_Ki,calibration,0.9546295155008565,21,158,0.75,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:282,CHEMBL2034_Ki,calibration,0.9074454900308154,21,158,0.75,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:300,CHEMBL2034_Ki,test,0.8809120392850943,11,113,0.76,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:301,CHEMBL2034_Ki,test,0.9027977025055126,10,83,0.76,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:369,CHEMBL2034_Ki,calibration,0.9542773772133024,49,329,0.8421052631578947,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:371,CHEMBL2034_Ki,calibration,0.956008005514282,45,338,0.8378378378378378,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:400,CHEMBL2034_Ki,calibration,0.9652617841846629,42,277,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:401,CHEMBL2034_Ki,calibration,0.960844893708495,39,249,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:423,CHEMBL2034_Ki,calibration,0.920526383563648,17,128,0.72,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:446,CHEMBL2034_Ki,calibration,0.9536837728704106,29,225,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:488,CHEMBL2034_Ki,test,0.9538649688404642,36,295,0.9696969696969697,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:490,CHEMBL2034_Ki,test,0.9334930647789386,31,273,0.96875,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:493,CHEMBL2034_Ki,calibration,0.9250015611360103,20,165,0.92,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:512,CHEMBL2034_Ki,test,0.9014986037893367,10,96,0.9629629629629629,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:517,CHEMBL2034_Ki,test,0.8931487259493377,11,108,0.9629629629629629,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:569,CHEMBL2034_Ki,test,0.9726842383745508,45,388,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:588,CHEMBL2034_Ki,test,0.9580236912274066,38,340,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:596,CHEMBL2034_Ki,test,0.9434807251121766,45,340,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:601,CHEMBL2034_Ki,test,0.9519847976691297,51,398,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:617,CHEMBL2034_Ki,calibration,0.9455092607771828,15,101,0.5,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:621,CHEMBL2034_Ki,calibration,0.9452934329598136,17,106,0.5185185185185185,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:626,CHEMBL2034_Ki,test,0.9267348228424827,24,175,0.88,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:628,CHEMBL2034_Ki,test,0.9441024192182841,28,204,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:641,CHEMBL2034_Ki,calibration,0.8871051293288426,20,172,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:643,CHEMBL2034_Ki,calibration,0.9102018542796575,19,144,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:683,CHEMBL2034_Ki,calibration,0.9700020679192974,49,376,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:692,CHEMBL2034_Ki,calibration,0.9724853094352599,43,340,1.0,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:726,CHEMBL2034_Ki,test,0.9823564284760848,21,179,0.8571428571428571,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:737,CHEMBL2034_Ki,test,0.9672025656427146,24,198,0.8571428571428571,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:743,CHEMBL2034_Ki,calibration,0.9564793790233742,25,223,0.8709677419354839,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:744,CHEMBL2034_Ki,calibration,0.9516767691320863,39,280,0.8787878787878788,molformer,xgboost,42,label_permuted
CHEMBL2034_Ki:14,CHEMBL2034_Ki,test,0.9606162755674309,27,197,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:40,CHEMBL2034_Ki,calibration,0.9530020869359477,29,214,0.9615384615384616,molformer,mlp,11,trained
CHEMBL2034_Ki:49,CHEMBL2034_Ki,test,0.9590257057837462,19,134,0.7666666666666667,molformer,mlp,11,trained
CHEMBL2034_Ki:50,CHEMBL2034_Ki,calibration,0.9418363622041912,11,110,0.9565217391304348,molformer,mlp,11,trained
CHEMBL2034_Ki:52,CHEMBL2034_Ki,calibration,0.9207920261376981,13,132,0.9565217391304348,molformer,mlp,11,trained
CHEMBL2034_Ki:69,CHEMBL2034_Ki,test,0.9516107911949524,36,252,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:104,CHEMBL2034_Ki,test,0.9624998675076385,19,141,0.7586206896551724,molformer,mlp,11,trained
CHEMBL2034_Ki:109,CHEMBL2034_Ki,test,0.9550107299454197,20,160,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:114,CHEMBL2034_Ki,test,0.9107871734878311,17,129,0.8888888888888888,molformer,mlp,11,trained
CHEMBL2034_Ki:165,CHEMBL2034_Ki,test,0.9619574604765192,36,250,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:172,CHEMBL2034_Ki,test,0.949396931782351,33,234,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:211,CHEMBL2034_Ki,calibration,0.9537001406561455,18,175,0.9666666666666667,molformer,mlp,11,trained
CHEMBL2034_Ki:221,CHEMBL2034_Ki,calibration,0.9491386332917483,26,239,0.9666666666666667,molformer,mlp,11,trained
CHEMBL2034_Ki:251,CHEMBL2034_Ki,test,0.9682764216396883,50,348,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:256,CHEMBL2034_Ki,test,0.9585815531101956,57,374,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:259,CHEMBL2034_Ki,calibration,0.9692215078726876,40,283,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:268,CHEMBL2034_Ki,calibration,0.9352971930833754,25,193,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:279,CHEMBL2034_Ki,calibration,0.9475136089438545,21,158,0.75,molformer,mlp,11,trained
CHEMBL2034_Ki:282,CHEMBL2034_Ki,calibration,0.9431821233130975,21,158,0.75,molformer,mlp,11,trained
CHEMBL2034_Ki:300,CHEMBL2034_Ki,test,0.9316520266816242,11,113,0.76,molformer,mlp,11,trained
CHEMBL2034_Ki:301,CHEMBL2034_Ki,test,0.9323417497472988,10,83,0.76,molformer,mlp,11,trained
CHEMBL2034_Ki:369,CHEMBL2034_Ki,calibration,0.9656756136608995,49,329,0.8421052631578947,molformer,mlp,11,trained
CHEMBL2034_Ki:371,CHEMBL2034_Ki,calibration,0.9745340857464002,45,338,0.8378378378378378,molformer,mlp,11,trained
CHEMBL2034_Ki:400,CHEMBL2034_Ki,calibration,0.9620930815248951,42,277,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:401,CHEMBL2034_Ki,calibration,0.9793748536092874,39,249,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:423,CHEMBL2034_Ki,calibration,0.8906727383427517,17,128,0.72,molformer,mlp,11,trained
CHEMBL2034_Ki:446,CHEMBL2034_Ki,calibration,0.9635548152574237,29,225,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:488,CHEMBL2034_Ki,test,0.958652968103096,36,295,0.9696969696969697,molformer,mlp,11,trained
CHEMBL2034_Ki:490,CHEMBL2034_Ki,test,0.9382489380792134,31,273,0.96875,molformer,mlp,11,trained
CHEMBL2034_Ki:493,CHEMBL2034_Ki,calibration,0.9551319678469097,20,165,0.92,molformer,mlp,11,trained
CHEMBL2034_Ki:512,CHEMBL2034_Ki,test,0.9370439656370538,10,96,0.9629629629629629,molformer,mlp,11,trained
CHEMBL2034_Ki:517,CHEMBL2034_Ki,test,0.9228160241506395,11,108,0.9629629629629629,molformer,mlp,11,trained
CHEMBL2034_Ki:569,CHEMBL2034_Ki,test,0.954886855188584,45,388,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:588,CHEMBL2034_Ki,test,0.9523226288701825,38,340,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:596,CHEMBL2034_Ki,test,0.9419510913488323,45,340,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:601,CHEMBL2034_Ki,test,0.9581610201284695,51,398,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:617,CHEMBL2034_Ki,calibration,0.9651731542913295,15,101,0.5,molformer,mlp,11,trained
CHEMBL2034_Ki:621,CHEMBL2034_Ki,calibration,0.9635055175144813,17,106,0.5185185185185185,molformer,mlp,11,trained
CHEMBL2034_Ki:626,CHEMBL2034_Ki,test,0.9459864876833922,24,175,0.88,molformer,mlp,11,trained
CHEMBL2034_Ki:628,CHEMBL2034_Ki,test,0.9359363958502865,28,204,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:641,CHEMBL2034_Ki,calibration,0.9185722517706697,20,172,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:643,CHEMBL2034_Ki,calibration,0.8847295613531868,19,144,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:683,CHEMBL2034_Ki,calibration,0.974150261921686,49,376,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:692,CHEMBL2034_Ki,calibration,0.977035973495862,43,340,1.0,molformer,mlp,11,trained
CHEMBL2034_Ki:726,CHEMBL2034_Ki,test,0.960052210222634,21,179,0.8571428571428571,molformer,mlp,11,trained
CHEMBL2034_Ki:737,CHEMBL2034_Ki,test,0.9539316583936105,24,198,0.8571428571428571,molformer,mlp,11,trained
CHEMBL2034_Ki:743,CHEMBL2034_Ki,calibration,0.9383970773259062,25,223,0.8709677419354839,molformer,mlp,11,trained
CHEMBL2034_Ki:744,CHEMBL2034_Ki,calibration,0.9316800209367165,39,280,0.8787878787878788,molformer,mlp,11,trained
CHEMBL2034_Ki:14,CHEMBL2034_Ki,test,0.9635040685729648,27,197,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:40,CHEMBL2034_Ki,calibration,0.9429053694559694,29,214,0.9615384615384616,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:49,CHEMBL2034_Ki,test,0.9746099600337237,19,134,0.7666666666666667,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:50,CHEMBL2034_Ki,calibration,0.8841242475745983,11,110,0.9565217391304348,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:52,CHEMBL2034_Ki,calibration,0.9036012154148599,13,132,0.9565217391304348,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:69,CHEMBL2034_Ki,test,0.9703453727399813,36,252,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:104,CHEMBL2034_Ki,test,0.9621857271411688,19,141,0.7586206896551724,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:109,CHEMBL2034_Ki,test,0.9696903121708178,20,160,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:114,CHEMBL2034_Ki,test,0.9077283252862173,17,129,0.8888888888888888,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:165,CHEMBL2034_Ki,test,0.9777791137116896,36,250,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:172,CHEMBL2034_Ki,test,0.9683283509075947,33,234,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:211,CHEMBL2034_Ki,calibration,0.945944525834108,18,175,0.9666666666666667,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:221,CHEMBL2034_Ki,calibration,0.9057575672762018,26,239,0.9666666666666667,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:251,CHEMBL2034_Ki,test,0.9846181355979644,50,348,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:256,CHEMBL2034_Ki,test,0.9668870414379758,57,374,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:259,CHEMBL2034_Ki,calibration,0.9589254801068762,40,283,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:268,CHEMBL2034_Ki,calibration,0.941952595761177,25,193,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:279,CHEMBL2034_Ki,calibration,0.9377494881591564,21,158,0.75,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:282,CHEMBL2034_Ki,calibration,0.9664611020362394,21,158,0.75,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:300,CHEMBL2034_Ki,test,0.8685403436221522,11,113,0.76,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:301,CHEMBL2034_Ki,test,0.8915670196945581,10,83,0.76,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:369,CHEMBL2034_Ki,calibration,0.9680585406988561,49,329,0.8421052631578947,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:371,CHEMBL2034_Ki,calibration,0.9729376491316967,45,338,0.8378378378378378,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:400,CHEMBL2034_Ki,calibration,0.9784584363265385,42,277,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:401,CHEMBL2034_Ki,calibration,0.9667231359340256,39,249,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:423,CHEMBL2034_Ki,calibration,0.9215938345016504,17,128,0.72,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:446,CHEMBL2034_Ki,calibration,0.9323568788328046,29,225,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:488,CHEMBL2034_Ki,test,0.9608153552748081,36,295,0.9696969696969697,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:490,CHEMBL2034_Ki,test,0.9556191830614787,31,273,0.96875,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:493,CHEMBL2034_Ki,calibration,0.9194649945995504,20,165,0.92,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:512,CHEMBL2034_Ki,test,0.8922367136327959,10,96,0.9629629629629629,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:517,CHEMBL2034_Ki,test,0.9239386570121916,11,108,0.9629629629629629,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:569,CHEMBL2034_Ki,test,0.9727220747938267,45,388,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:588,CHEMBL2034_Ki,test,0.9649718605396969,38,340,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:596,CHEMBL2034_Ki,test,0.9389155650133751,45,340,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:601,CHEMBL2034_Ki,test,0.9641772820133567,51,398,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:617,CHEMBL2034_Ki,calibration,0.945677809036395,15,101,0.5,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:621,CHEMBL2034_Ki,calibration,0.9532887722658479,17,106,0.5185185185185185,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:626,CHEMBL2034_Ki,test,0.9503299013352355,24,175,0.88,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:628,CHEMBL2034_Ki,test,0.9501939893316463,28,204,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:641,CHEMBL2034_Ki,calibration,0.8760178730361762,20,172,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:643,CHEMBL2034_Ki,calibration,0.9040564743434663,19,144,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:683,CHEMBL2034_Ki,calibration,0.9474564493472358,49,376,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:692,CHEMBL2034_Ki,calibration,0.9700279002816088,43,340,1.0,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:726,CHEMBL2034_Ki,test,0.9737074173373756,21,179,0.8571428571428571,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:737,CHEMBL2034_Ki,test,0.9437938295185094,24,198,0.8571428571428571,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:743,CHEMBL2034_Ki,calibration,0.96615259712829,25,223,0.8709677419354839,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:744,CHEMBL2034_Ki,calibration,0.9665915185681662,39,280,0.8787878787878788,molformer,mlp,11,label_permuted
CHEMBL2034_Ki:14,CHEMBL2034_Ki,test,0.9609177516209,27,197,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:40,CHEMBL2034_Ki,calibration,0.9508949903105339,29,214,0.9615384615384616,molformer,mlp,23,trained
CHEMBL2034_Ki:49,CHEMBL2034_Ki,test,0.954166030423732,19,134,0.7666666666666667,molformer,mlp,23,trained
CHEMBL2034_Ki:50,CHEMBL2034_Ki,calibration,0.9362512522852063,11,110,0.9565217391304348,molformer,mlp,23,trained
CHEMBL2034_Ki:52,CHEMBL2034_Ki,calibration,0.9266427426049617,13,132,0.9565217391304348,molformer,mlp,23,trained
CHEMBL2034_Ki:69,CHEMBL2034_Ki,test,0.9513389312649047,36,252,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:104,CHEMBL2034_Ki,test,0.9615545599101705,19,141,0.7586206896551724,molformer,mlp,23,trained
CHEMBL2034_Ki:109,CHEMBL2034_Ki,test,0.9373454538214621,20,160,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:114,CHEMBL2034_Ki,test,0.8961137451218503,17,129,0.8888888888888888,molformer,mlp,23,trained
CHEMBL2034_Ki:165,CHEMBL2034_Ki,test,0.9633955750133575,36,250,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:172,CHEMBL2034_Ki,test,0.9465877366147708,33,234,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:211,CHEMBL2034_Ki,calibration,0.9419195718600518,18,175,0.9666666666666667,molformer,mlp,23,trained
CHEMBL2034_Ki:221,CHEMBL2034_Ki,calibration,0.9495747169095414,26,239,0.9666666666666667,molformer,mlp,23,trained
CHEMBL2034_Ki:251,CHEMBL2034_Ki,test,0.9688205345640426,50,348,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:256,CHEMBL2034_Ki,test,0.961697166657358,57,374,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:259,CHEMBL2034_Ki,calibration,0.9731742036639716,40,283,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:268,CHEMBL2034_Ki,calibration,0.9366647390724869,25,193,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:279,CHEMBL2034_Ki,calibration,0.9366685020255661,21,158,0.75,molformer,mlp,23,trained
CHEMBL2034_Ki:282,CHEMBL2034_Ki,calibration,0.9358495755037846,21,158,0.75,molformer,mlp,23,trained
CHEMBL2034_Ki:300,CHEMBL2034_Ki,test,0.9070295749042943,11,113,0.76,molformer,mlp,23,trained
CHEMBL2034_Ki:301,CHEMBL2034_Ki,test,0.9328336811274449,10,83,0.76,molformer,mlp,23,trained
CHEMBL2034_Ki:369,CHEMBL2034_Ki,calibration,0.9627794797194087,49,329,0.8421052631578947,molformer,mlp,23,trained
CHEMBL2034_Ki:371,CHEMBL2034_Ki,calibration,0.9717625334854041,45,338,0.8378378378378378,molformer,mlp,23,trained
CHEMBL2034_Ki:400,CHEMBL2034_Ki,calibration,0.965284751267986,42,277,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:401,CHEMBL2034_Ki,calibration,0.9818023882312104,39,249,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:423,CHEMBL2034_Ki,calibration,0.8958946999094036,17,128,0.72,molformer,mlp,23,trained
CHEMBL2034_Ki:446,CHEMBL2034_Ki,calibration,0.9567331359056889,29,225,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:488,CHEMBL2034_Ki,test,0.9598652298601368,36,295,0.9696969696969697,molformer,mlp,23,trained
CHEMBL2034_Ki:490,CHEMBL2034_Ki,test,0.9528909169288639,31,273,0.96875,molformer,mlp,23,trained
CHEMBL2034_Ki:493,CHEMBL2034_Ki,calibration,0.954423598071338,20,165,0.92,molformer,mlp,23,trained
CHEMBL2034_Ki:512,CHEMBL2034_Ki,test,0.9358984460669014,10,96,0.9629629629629629,molformer,mlp,23,trained
CHEMBL2034_Ki:517,CHEMBL2034_Ki,test,0.9306093040711829,11,108,0.9629629629629629,molformer,mlp,23,trained
CHEMBL2034_Ki:569,CHEMBL2034_Ki,test,0.9731513235619812,45,388,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:588,CHEMBL2034_Ki,test,0.9607645581110994,38,340,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:596,CHEMBL2034_Ki,test,0.9567542851012437,45,340,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:601,CHEMBL2034_Ki,test,0.9538273549644863,51,398,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:617,CHEMBL2034_Ki,calibration,0.9617974255288319,15,101,0.5,molformer,mlp,23,trained
CHEMBL2034_Ki:621,CHEMBL2034_Ki,calibration,0.9631081691954984,17,106,0.5185185185185185,molformer,mlp,23,trained
CHEMBL2034_Ki:626,CHEMBL2034_Ki,test,0.9657630027630141,24,175,0.88,molformer,mlp,23,trained
CHEMBL2034_Ki:628,CHEMBL2034_Ki,test,0.9451753115592637,28,204,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:641,CHEMBL2034_Ki,calibration,0.9436270666836881,20,172,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:643,CHEMBL2034_Ki,calibration,0.8945535943585691,19,144,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:683,CHEMBL2034_Ki,calibration,0.9786658775349668,49,376,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:692,CHEMBL2034_Ki,calibration,0.9768742167958352,43,340,1.0,molformer,mlp,23,trained
CHEMBL2034_Ki:726,CHEMBL2034_Ki,test,0.9647733744091105,21,179,0.8571428571428571,molformer,mlp,23,trained
CHEMBL2034_Ki:737,CHEMBL2034_Ki,test,0.9524907978672331,24,198,0.8571428571428571,molformer,mlp,23,trained
CHEMBL2034_Ki:743,CHEMBL2034_Ki,calibration,0.9527178394130438,25,223,0.8709677419354839,molformer,mlp,23,trained
CHEMBL2034_Ki:744,CHEMBL2034_Ki,calibration,0.9450420905407864,39,280,0.8787878787878788,molformer,mlp,23,trained
CHEMBL2034_Ki:14,CHEMBL2034_Ki,test,0.9555949565445949,27,197,1.0,molformer,mlp,23,label_permuted
