scenario,rationale,explainer,dataset,component_id,representation,predictor,trained_nap,trained_ap,trained_prevalence,permuted_nap,permuted_ap,permuted_prevalence,delta_nap_rescore,delta_nap_reference,rescore_minus_reference_delta_nap
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,85,molformer,xgboost,0.04716758424256482,0.3701616234823733,0.3389830508474576,-0.10542255089901242,0.26929695788031377,0.3389830508474576,0.15259013514157724,0.1525901351415772,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,85,morgan,mlp,0.25715202649157165,0.50896489886731,0.3389830508474576,-0.07000251429139219,0.2927102024175543,0.3389830508474576,0.32715454078296385,0.3271545407829639,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,85,morgan,xgboost,0.06672133098966575,0.3830869815016434,0.3389830508474576,0.2116850348008784,0.47891044673278405,0.3389830508474576,-0.14496370381121265,-0.14496370381121265,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,85,unimol,mlp,0.2522380241937758,0.5057166600602925,0.3389830508474576,0.15183720973330042,0.43935001999319856,0.3389830508474576,0.10040081446047536,0.10040081446047536,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,85,unimol,xgboost,0.18041524306039006,0.458240584395851,0.3389830508474576,0.36440954111049856,0.5798639339543973,0.3389830508474576,-0.1839942980501085,-0.18399429805010853,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,89,molformer,mlp,0.39704021136103046,0.6733967811538916,0.4583333333333333,0.0395659624972195,0.47976489635266056,0.4583333333333333,0.35747424886381096,0.35747424886381096,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,89,molformer,xgboost,0.4887709130148801,0.7230842445497268,0.4583333333333333,0.11406609619241735,0.5201191354375594,0.4583333333333333,0.37470481682246276,0.3747048168224628,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,89,morgan,mlp,0.44012519783153076,0.6967344821587459,0.4583333333333333,0.30811828961564514,0.6252307402084744,0.4583333333333333,0.13200690821588562,0.1320069082158855,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,89,morgan,xgboost,0.4959184508679646,0.7269558275534808,0.4583333333333333,0.23252076470370656,0.5842820808811744,0.4583333333333333,0.26339768616425807,0.26339768616425796,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,89,unimol,mlp,0.21966384378699677,0.5773179153846232,0.4583333333333333,0.1676107905630424,0.5491225115549813,0.4583333333333333,0.05205305322395437,0.05205305322395437,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,89,unimol,xgboost,0.4508260565351417,0.7025307806232018,0.4583333333333333,0.20366264481829968,0.568650599276579,0.4583333333333333,0.247163411716842,0.24716341171684203,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,93,molformer,mlp,0.4353036066803783,0.5482428853443027,0.20000000000000004,0.10974307030857693,0.28779445624686156,0.20000000000000004,0.3255605363718014,0.3252448798061447,0.00031565656565668565
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,93,molformer,xgboost,0.3148679902737406,0.45189439221899247,0.20000000000000004,0.01213968194660378,0.20971174555728303,0.20000000000000004,0.3027283083271368,0.3027283083271367,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,93,morgan,mlp,0.37686106365220123,0.5014888509217611,0.20000000000000004,-0.05230726273227785,0.15815418981417773,0.20000000000000004,0.4291683263844791,0.4290298989204702,0.0001384274640088834
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,93,morgan,xgboost,0.46138593470149053,0.5691087477611925,0.20000000000000004,0.21981853105745333,0.3758548248459627,0.20000000000000004,0.2415674036440372,0.2414138700083607,0.00015353363567649492
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,93,unimol,mlp,0.05550638274194882,0.24440510619355907,0.20000000000000004,0.0079011161713457,0.20632089293707656,0.20000000000000004,0.04760526657060312,0.04747706144239797,0.00012820512820514718
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,93,unimol,xgboost,0.15018062061098536,0.3201444964887883,0.20000000000000004,-0.044242789665683735,0.16460576826745302,0.20000000000000004,0.1944234102766691,0.19426434164326195,0.0001590686334071445
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,96,molformer,mlp,0.2049766680525381,0.5640194631255854,0.45161290322580644,0.38373349537467877,0.6620474006893399,0.45161290322580644,-0.17875682732214065,-0.17875682732214065,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,96,molformer,xgboost,0.1421260401004901,0.5295529897325268,0.45161290322580644,0.05438440001731256,0.48143660646110686,0.45161290322580644,0.08774164008317753,0.08774164008317753,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,96,morgan,mlp,0.37343763543768443,0.6564012839496979,0.45161290322580644,0.2512210433220823,0.589379281821787,0.45161290322580644,0.12221659211560215,0.12221659211560221,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,96,morgan,xgboost,0.09991156603754686,0.5064031168592998,0.45161290322580644,0.13511152871297494,0.5257063221974378,0.45161290322580644,-0.035199962675428076,-0.03519996267542806,-1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,96,unimol,mlp,0.6258197666147597,0.7948043881435778,0.45161290322580644,0.50637195638458,0.7293007502754149,0.45161290322580644,0.1194478102301797,0.1194478102301797,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,96,unimol,xgboost,0.6251276319697749,0.7944248304350379,0.45161290322580644,0.6648414032592416,0.8162033501744227,0.45161290322580644,-0.039713771289466626,-0.039713771289466626,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,97,molformer,mlp,0.02668592528379669,0.3021521728449863,0.2830188679245283,-0.00919067019917892,0.2764293308005887,0.2830188679245283,0.03587659548297561,0.03587659548297554,6.938893903907228e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,97,molformer,xgboost,-0.07731863819111086,0.2275828631837318,0.2830188679245283,-0.12975593088375226,0.18998631370598895,0.2830188679245283,0.0524372926926414,0.0524372926926414,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,97,morgan,mlp,0.2848057198381353,0.4872191953556442,0.2830188679245283,0.30766567515532023,0.5036093519981542,0.2830188679245283,-0.022859955317184932,-0.022859955317184932,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,97,morgan,xgboost,0.09575241994295164,0.35167154637419173,0.2830188679245283,0.3370912859303084,0.5247069597236175,0.2830188679245283,-0.24133886598735677,-0.24133886598735682,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,97,unimol,mlp,0.08123877435174265,0.3412655363276646,0.2830188679245283,0.25311185774144956,0.4644952942297185,0.2830188679245283,-0.17187308338970692,-0.17187308338970692,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,97,unimol,xgboost,0.03598815790648278,0.30882169812162913,0.2830188679245283,0.1845906357485858,0.41536687091408037,0.2830188679245283,-0.14860247784210304,-0.14860247784210298,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,101,molformer,mlp,0.4156571318451587,0.6015844080762446,0.3181818181818182,0.28344202258283246,0.511437742670113,0.3181818181818182,0.1322151092623262,0.13221510926232627,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,101,molformer,xgboost,0.3279995243341903,0.5418178575005843,0.3181818181818182,0.1535423059761545,0.4228697540746508,0.3181818181818182,0.17445721835803576,0.17445721835803582,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,101,morgan,mlp,0.4118529932077683,0.5989906771871149,0.3181818181818182,0.23322308983053297,0.4771975612480907,0.3181818181818182,0.17862990337723533,0.17862990337723542,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,101,morgan,xgboost,0.020978213245383,0.33248514539457935,0.3181818181818182,0.03453703969941257,0.34172979979505397,0.3181818181818182,-0.013558826454029567,-0.013558826454029557,-1.0408340855860843e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,101,unimol,mlp,0.19178014704229263,0.4489410093470177,0.3181818181818182,0.1357828236083312,0.4107610160965895,0.3181818181818182,0.05599732343396144,0.05599732343396144,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,101,unimol,xgboost,0.07144237476538126,0.36689252824912355,0.3181818181818182,0.34002751059004116,0.5500187572204827,0.3181818181818182,-0.2685851358246599,-0.2685851358246599,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,2,molformer,mlp,-0.07190945130443548,0.09897466412090929,0.15942028985507245,0.1540506839550576,0.2889121691216426,0.15942028985507245,-0.2259601352594931,-0.22596013525949302,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,2,molformer,xgboost,0.012969320488672394,0.17032203751221733,0.15942028985507245,0.3046512469063288,0.41550394667488505,0.15942028985507245,-0.2916819264176564,-0.2916819264176563,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,2,morgan,mlp,-0.02342584563129241,0.13972899932442087,0.15942028985507245,0.2688344344720205,0.385397060860539,0.15942028985507245,-0.2922602801033129,-0.29226028010331295,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,2,morgan,xgboost,0.1768007881241994,0.3080354450899067,0.15942028985507245,0.1167053085116722,0.2575204042561882,0.15942028985507245,0.06009547961252719,0.06009547961252716,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,2,unimol,mlp,0.1719018810166415,0.30391752317340875,0.15942028985507245,0.1659403505684999,0.2989063816372897,0.15942028985507245,0.0059615304481416,0.005961530448141572,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,2,unimol,xgboost,0.12887395757921755,0.26774912376224086,0.15942028985507245,-0.02658202998895985,0.1370759747918888,0.15942028985507245,0.1554559875681774,0.15545598756817727,1.3877787807814457e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,7,molformer,mlp,0.006087178553885648,0.12441013348794687,0.11904761904761903,0.029483709042010055,0.14502136272748503,0.11904761904761903,-0.023396530488124408,-0.023396530488124435,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,7,molformer,xgboost,-0.021958004717097735,0.09970366251112818,0.11904761904761903,0.000584630934637472,0.11956265106146634,0.11904761904761903,-0.022542635651735206,-0.0225426356517352,-6.938893903907228e-18
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,7,morgan,mlp,0.03656608842637333,0.15126060170894792,0.11904761904761903,0.054096521827205514,0.1667040787525382,0.11904761904761903,-0.017530433400832185,-0.0175304334008322,1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,7,morgan,xgboost,0.11892419560933275,0.22381417232250742,0.11904761904761903,0.1624937213216355,0.2621968497357265,0.11904761904761903,-0.043569525712302756,-0.04356952571230284,8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,7,unimol,mlp,0.044629427017763464,0.1583640190394583,0.11904761904761903,0.17497757137324185,0.2731945271621416,0.11904761904761903,-0.1303481443554784,-0.13034814435547842,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,7,unimol,xgboost,0.24968655282478922,0.33900958225040956,0.11904761904761903,0.12317491259580537,0.22755885157249522,0.11904761904761903,0.12651164022898384,0.12651164022898387,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,13,molformer,mlp,0.35452218030187166,0.5696814535345811,0.3333333333333333,0.43181927137701037,0.6212128475846735,0.3333333333333333,-0.07729709107513871,-0.07729709107513871,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,13,molformer,xgboost,0.3266406524318045,0.5510937682878697,0.3333333333333333,0.3736529364444285,0.5824352909629523,0.3333333333333333,-0.04701228401262397,-0.04701228401262403,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,13,morgan,mlp,0.5840884234653688,0.7227256156435792,0.3333333333333333,0.40485462566477476,0.6032364171098498,0.3333333333333333,0.17923379780059406,0.17923379780059406,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,13,morgan,xgboost,0.370168336035523,0.580112224023682,0.3333333333333333,0.020301216409884765,0.3468674776065898,0.3333333333333333,0.34986711962563827,0.3498671196256382,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,13,unimol,mlp,-0.01605396191272906,0.32263069205818057,0.3333333333333333,-0.019526536516576123,0.32031564232228255,0.3333333333333333,0.0034725746038470617,0.003472574603847065,-3.469446951953614e-18
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,13,unimol,xgboost,0.03702138446375396,0.3580142563091693,0.3333333333333333,0.11829276141681462,0.4121951742778764,0.3333333333333333,-0.08127137695306066,-0.08127137695306072,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,14,molformer,mlp,-0.06279174544888382,0.1751467050247469,0.22388059701492538,-0.029715153984380304,0.20081808944495858,0.22388059701492538,-0.03307659146450351,-0.03307659146450351,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,14,molformer,xgboost,-0.07830342736381715,0.16310778771763446,0.22388059701492538,0.01189584420528675,0.233113192517536,0.22388059701492538,-0.0901992715691039,-0.09019927156910387,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,14,morgan,mlp,-0.0030561259478984032,0.2215086783687953,0.22388059701492538,0.33702048811832347,0.48544873704705704,0.22388059701492538,-0.34007661406622186,-0.34007661406622186,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,14,morgan,xgboost,-0.06925052928191604,0.17013391757224428,0.22388059701492538,0.10033229960489388,0.3017504414843953,0.22388059701492538,-0.16958282888680992,-0.16958282888680987,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,14,unimol,mlp,0.0385773203714193,0.2538212038703553,0.22388059701492538,0.19422833546430754,0.37462497677826856,0.22388059701492538,-0.15565101509288823,-0.15565101509288823,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,14,unimol,xgboost,-0.025519752146155247,0.2040742222149243,0.22388059701492538,0.08806068464736523,0.2922262030098954,0.22388059701492538,-0.11358043679352048,-0.1135804367935205,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,23,molformer,mlp,-0.04760288845375499,0.3553212994130739,0.38461538461538464,0.20511839478676822,0.5108420890995498,0.38461538461538464,-0.25272128324052323,-0.2527212832405233,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,23,molformer,xgboost,-0.11108469121415626,0.3162555746374423,0.38461538461538464,0.11878393912657424,0.4577131933086611,0.38461538461538464,-0.22986863034073052,-0.2298686303407304,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,23,morgan,mlp,0.07966558080349266,0.433640357417534,0.38461538461538464,0.08062567652842402,0.4342311855559533,0.38461538461538464,-0.0009600957249313591,-0.0009600957249313868,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,23,morgan,xgboost,0.17328222777945526,0.49125060171043405,0.38461538461538464,0.17841648103860544,0.49441014217760343,0.38461538461538464,-0.005134253259150179,-0.005134253259150207,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,23,unimol,mlp,0.33226765541558706,0.5890877879480536,0.38461538461538464,0.04522012403216643,0.41244315325056397,0.38461538461538464,0.28704753138342065,0.28704753138342065,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,23,unimol,xgboost,0.13592249798431263,0.468259998759577,0.38461538461538464,-0.043356564551762046,0.3579344218143003,0.38461538461538464,0.17927906253607467,0.17927906253607462,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,31,molformer,mlp,0.0,0.07936507936507936,0.07936507936507936,0.0,0.07936507936507936,0.07936507936507936,0.0,0.0,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,31,molformer,xgboost,0.0,0.07936507936507936,0.07936507936507936,0.0,0.07936507936507936,0.07936507936507936,0.0,0.0,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL4616_EC50,31,morgan,mlp,0.0,0.07936507936507936,0.07936507936507936,0.0,0.07936507936507936,0.07936507936507936,0.0,0.0,0.0
