draw,unadjusted_boundary_extended,null_adjusted_boundary_extended,null_adjusted_strict_unmatched,null_adjusted_boundary_prevalence_le_0_8
4376,0.0,-0.006222518379410305,-0.013772229683896353,-0.005608851652051295
4377,-0.0034315789803976504,-0.014017186431469077,-0.010250038422996885,-0.004983968286481712
4378,-0.00275528041670175,-0.013421768283892604,-0.005479712681006823,-0.006456776031094444
4379,-0.0030149356196793,-0.004305569189003079,-0.007828323081167841,-0.00996719591585488
4380,-0.01082525617782015,-0.012648982509970826,-0.009186632798748963,-0.004819854567943666
4381,-0.0032026673848838,-0.014776449015502902,-0.010701873295239517,-0.013179971210379504
4382,-0.0042535331339657,-0.008864084803434757,-0.0109459090547942,-0.012406144781144678
4383,-0.00889499294985065,-0.015469517039655385,-0.00939719058405927,-0.0071889279583331675
4384,0.0,-0.009497400482197335,-0.012065357382887436,-0.009315755735198581
4385,-0.0086651122000002,-0.0035520624454784544,-0.005581151405783746,-0.006609381719695204
4386,-0.0008011664261663,-0.013022368692037729,-0.008425379116088559,-0.012332971471867854
4387,-0.00967459438159835,-0.006815920802463377,-0.012495420844757927,-0.005412722927152369
4388,-0.0100048925356712,-0.009604170179815703,-0.012343247270227573,-0.012310606060606018
4389,-0.0006996317045335,-0.011265452237294792,-0.010701873295239517,-0.008368710271111142
4390,-0.0023898164857300997,-0.007464111409650628,-0.006832389203009654,-0.010876284563771184
4391,0.0,-0.010051684547303742,-0.011595564158905256,-0.009497400482197335
4392,-0.005309141716300449,-0.00779936668305083,-0.006976852202906371,-0.005633118891895689
4393,-0.0107925570978678,-0.010882896049395352,-0.01211504458612683,-0.005578135356706815
4394,-0.00440835663777265,-0.009648297907952973,-0.016420584685218932,-0.005087645795450013
4395,-0.012383359711811051,-0.015502311625911817,-0.011623226153495557,-0.0035050746874478074
4396,-0.01126684166286325,-0.005687917481645936,-0.008755176300987808,-0.013578356889252734
4397,-0.00734410719809345,-0.005400805757661602,-0.008305311355311353,-0.005601063700155888
4398,-0.01054368379772895,-0.004243351665261352,-0.013645736774735913,-0.010921257802186002
4399,-0.0066980247222447,-0.008864084803434757,-0.012571449954328316,-0.007552383253470789
4400,-0.0053310759193111,-0.00634420884668872,-0.008916280315269698,-0.01022051952787107
4401,-0.0024192505286246,-0.010882896049395352,-0.007998371289269526,-0.010258657206305463
4402,-0.0184302507664691,-0.005079326945045561,-0.012505082134276466,-0.0019139870054380656
4403,-0.0075039430428525495,-0.01110303696569107,-0.011458286092214658,-0.005054244799056945
4404,-0.0030916669605922003,-0.01145105548845523,-0.008614052177078897,-0.009823515288090515
4405,-0.01110542355813315,-0.002887462780010411,-0.012571449954328316,-0.00815608080478621
4406,-0.0030916669605922003,-0.00508158871564221,-0.00921314370604142,-0.005823957626702403
4407,-0.0120898724496495,-0.006183041027262144,-0.013230788611740991,-0.010531483131530125
4408,-0.0026310846999963,-0.005339581714581716,-0.010995752115274681,-0.00645102438849959
4409,-0.00534438579344865,-0.004991939379466098,-0.009615585560950962,-0.010921257802186002
4410,-0.00949231817596965,-0.0056401617663155885,-0.012941089894813625,-0.01452371001205748
4411,0.0,-0.00622729287841485,-0.01383508478924529,-0.015657035795203847
4412,-0.006031350258083049,-0.0031513689413287006,-0.011721640338380404,-0.007391816154389268
4413,-0.00929316861839155,-0.006183041027262144,-0.01075794171715224,-0.009936372446450445
4414,-0.004210892232762799,-0.011980089355089343,-0.012075101470122106,-0.01298381109071738
4415,-0.0052287048131923,-0.009784624139016568,-0.015113068289494769,-0.010563270434803375
4416,-4.071250718560001e-05,-0.008842594242234322,-0.013270543120034353,-0.011993247728927025
4417,-0.00150079321852185,-0.013437501205529796,-0.008695330981740662,-0.00197373440789809
4418,-0.0097595127215445,-0.015227334254113628,-0.010436913985103475,-0.005663305935819027
4419,-0.0022683634761102,-0.004737426747706865,-0.009214971080545063,-0.005578135356706815
4420,-0.00523271980315315,-0.014364057883618248,-0.009214971080545063,-0.0042977325740441025
4421,-0.010419119319619051,-0.00961699798912146,-0.005790852761104477,-0.0071889279583331675
4422,-0.0073607246426116,-0.0049260284680743595,-0.011156771743676505,-0.011902777777777769
4423,-0.01036658601924135,-0.01770560269457666,-0.008627041253352494,-0.013093400391314791
4424,-0.00638733016983685,-0.006143058655322546,-0.008687230593480592,-0.00622729287841485
4425,-0.007816813005914549,-0.01170076558577083,-0.013839477021888454,-0.001418835182715572
4426,-0.01025968002101325,-0.005089785727202235,-0.005581151405783746,-0.007700777632161053
4427,-0.0122100122100122,-0.0033655515414565684,-0.011160369697703565,-0.008344289530026562
4428,-0.00740651620433275,-0.007980653416461125,-0.009930700249427788,-0.011007346441897173
4429,0.0,-0.007829476111569936,-0.018436083132583332,-0.013986004275747959
4430,-0.010659316884098949,-0.004127250696145085,-0.01499208271517545,-0.006342064594356276
4431,-0.00388367752968935,-0.01350902040569521,-0.008179903738093242,-0.010594633538150561
4432,-0.00638733016983685,-0.010355102303223545,-0.015170134207240131,-0.010602787788341197
4433,-0.000436765615337,-0.006161192956511434,-0.010300900560138864,-0.007695296241535895
4434,-0.0040349971165494,-0.012538149828868597,-0.015826935730795078,-0.005608851652051295
4435,-0.0058735425435699,-0.012604565969533592,-0.012599107232986333,-0.012358375420875348
4436,0.0,-0.005228963907592286,-0.013084987136467788,-0.013909218963906463
4437,-0.01125346696269495,-0.008043956043956062,-0.008687230593480592,-0.00981524331048144
4438,-0.0052272727272727,-0.007278337362605903,-0.010809361649955426,-0.0110576556014262
4439,-0.0026597808672862,-0.014647596454086653,-0.010701873295239517,-0.005054244799056945
4440,-0.0041815555416761995,-0.004538904634230179,-0.011125151597801763,-0.009936372446450445
4441,-0.0140027036692578,-0.01086379659040779,-0.009214971080545063,-0.00846215777022355
4442,-0.0030695249900985497,-0.012427317147766369,-0.018369245212410703,-0.010740420498788754
4443,-0.0090628463220459,-0.00508158871564221,-0.012229023649808424,-0.004454068784269526
4444,-0.010416967917876701,-0.006647550365079056,-0.015144932083542655,-0.013891822991822955
4445,-0.0046646748500815,-0.0030626085748036904,-0.009147645997281247,-0.007409939066610666
4446,-0.0056213796673904,-0.006511058439301401,-0.011611088632411545,-0.001418835182715572
4447,-0.0071900252423621,-0.007509308868209316,-0.008534722944755022,-0.0027686620181753933
4448,-0.0040773765646609,-0.0065512002773011405,-0.011059552445154025,-0.009522873721481969
4449,-0.0107706612752879,-0.012636458399057356,-0.010800156886114007,-0.00855253246344084
4450,-0.0040967712842711,-0.008344289530026562,-0.009926051902242376,-0.0119111667763825
4451,-0.014550929739760101,-0.009141459338820546,-0.012027260312523911,-0.01222048612232155
4452,-0.01025968002101325,-0.0044432771816652235,-0.0205391824875015,-0.01145105548845523
4453,-0.0056720741972019,-0.012538149828868597,-0.01045512679226189,-0.0071889279583331675
4454,-0.010419119319619051,-0.005710235690235661,-0.012599107232986333,-0.01044681685157876
4455,-0.00563201480753505,-0.01044681685157876,-0.009145304495084088,-0.003765293808784588
4456,-0.0066980247222447,-0.010563270434803375,-0.012051713176130265,-0.0019210612555721207
4457,-0.0092156989706278,-0.004482807826053011,-0.010995752115274681,-0.010051684547303742
4458,-0.0048784684523209,-0.005495025132518302,-0.01622892189841312,-0.011843101651469703
4459,-0.0034728029626390003,-0.011238379660827514,-0.010701873295239517,-0.01001342101795271
4460,-0.0055186667042923495,-0.009952815385615519,-0.010701873295239517,-0.010843738837068016
4461,-0.0006531624927824,-0.009648297907952973,-0.014139235243394733,-0.010555024113075566
4462,-0.0088006674500482,-0.006511058439301401,-0.010809361649955426,-0.012406144781144678
4463,-0.0038191700422561,-0.010574026424081671,-0.01106900199020297,-0.009570889198705329
4464,-0.0090091286012307,-0.011912013822031242,-0.009433580897115663,-0.002409138828160559
4465,-0.00827773756653395,-0.006342064594356276,-0.01706351240219698,-0.00622729287841485
4466,-0.0039341082712543,-0.013135841348176094,-0.009670522504363652,-0.009776685217785953
4467,-0.001602113926146,-0.013233667225378208,-0.009433580897115663,-0.011318846743453063
4468,-0.024488186803340452,-0.009139872549294322,-0.008758783384080121,-0.006737608861857817
4469,-0.0030149356196793,-0.010311260603637032,-0.010069302000248706,-0.006727581438454047
4470,-0.0048478050916404,-0.010130689909380049,-0.01720903993089469,-0.011980089355089343
4471,-0.0089276222472216,-0.006815920802463377,-0.009895068419886046,-0.013047587416620918
4472,-0.0112163862521193,-0.0056401617663155885,-0.015834898440019455,-0.012413173627157707
4473,-0.00652403468175645,-0.0048943189503056,-0.0069132706677092134,-0.01394641872204179
4474,-0.00509682087809635,-0.007509308868209316,-0.013891823987658173,-0.006815920802463377
4475,-0.0083181081406096,-0.011265452237294792,-0.012229023649808424,-0.010594633538150561
4476,-0.0065215121483298,-0.0139936246289998,-0.008570675686875848,-0.009156068506534089
4477,-0.0040010622350588505,-0.014249164582636895,-0.008895032051282115,-0.008313885360289933
4478,-0.009517913318887551,-0.009084282310016588,-0.007863805183895524,-0.011777460701494994
4479,-0.01121565920138865,-0.010106402696260286,-0.013230788611740991,-0.01302911334147498
4480,-0.0080616169390889,-0.008647990475847134,-0.0067659949026635195,-0.014134271281655543
4481,-0.0128139946741395,-0.012938165687716621,-0.00849645137128245,-0.006637243839825901
4482,-0.00435613760583565,-0.01170076558577083,-0.016170861233494302,-0.00758486503992245
4483,-0.00017535361125105,-0.00474769212494891,-0.01383508478924529,-0.006609381719695204
4484,-0.0041949860131678,-0.008864084803434757,-0.015565253890756685,-0.015320398004773028
4485,-0.012292988548330351,-0.007417203387598048,-0.016607040146150158,-0.01699539017230992
4486,-0.0028257919828583,-0.007357599220366044,-0.01031105490336452,-0.014685178537973369
4487,-0.00551259691630615,-0.005254236715306823,-0.010701873295239517,-0.003786395026206006
4488,-0.0046646748500815,-0.004902290043289986,-0.012524237498199663,-0.0096354806320136
4489,-0.0055186667042923495,-0.0182263594331678,-0.015384609571336142,-0.009700972565726381
4490,-0.00899863884414875,-0.012407024493032172,-0.019060018150793848,-0.011787021914646974
4491,-0.0024992962701594,-0.006342064594356276,-0.015601374288182514,-0.012413173627157707
4492,-0.0001949979871175,-0.00634420884668872,-0.012548408384820853,-0.008607150510093059
4493,-0.008521127205708,-0.011918068211948823,-0.009057536115046741,-0.004403333670470213
4494,-0.0095830571592493,-0.006957624323549516,-0.01112087359059178,-0.008259986449287385
4495,-0.0052103101622223,-0.0017913946247603732,-0.01047076857037528,-0.004127250696145085
4496,-0.0014920402687606,-0.012427317147766369,-0.014795324535963474,-0.0056401617663155885
4497,-0.01025968002101325,-0.00815608080478621,-0.011736128869992266,-0.005719750036645738
4498,-0.0115642408173047,-0.0020642888656552637,-0.014172000330231634,-0.014597204949307135
4499,-0.0043672907042167,-0.009776685217785953,-0.01052106439240727,-0.004127250696145085
4500,-0.0098210544901722,-0.004740179599777596,-0.008297985347985357,-0.00622729287841485
4501,-0.0046866459820435,-0.01001342101795271,-0.005194471902624643,-0.010224570624160115
4502,-0.010419119319619051,-0.009139872549294322,-0.011528189989771325,-0.014039872676901176
4503,0.0,-0.0034643727232618535,-0.014233483167802635,-0.005578135356706815
4504,-0.0071723280342585,-0.00027587969132715495,-0.009007519781612627,-0.007166317139874503
4505,-0.0026310846999963,-0.007663967195908752,-0.013839477021888454,-0.009315755735198581
4506,-0.011045329867538551,-0.011843101651469703,-0.010739261841577488,-0.009321871914828972
4507,-0.0101171729681972,-0.0056471884780287356,-0.008669471153846198,-0.000706643568622739
4508,-0.00809883456975005,-0.013891822991822955,-0.010436913985103475,-0.008157280408164186
4509,-0.00509682087809635,-0.008139765948013494,-0.012847467553899202,-0.005719750036645738
4510,-0.0068245384743701,-0.0018693868377859524,-0.008987407320970399,-0.010311260603637032
4511,-0.00372722520437865,-0.009884428156189291,-0.010834732486872858,-0.011629342241268176
4512,-0.0098210544901722,-0.00403468801089929,-0.008695330981740662,-0.00961699798912146
4513,-0.0041682513315599,-0.006637243839825901,-0.011031606671936409,-0.006706444436907039
4514,-0.0020915125574119,-0.011279003528573209,-0.01045512679226189,-0.007312332702017976
4515,-0.0029557146074744,-0.012427317147766369,-0.01360745677041033,-0.00793263169663315
4516,-0.0051676692610194,-0.007967872079545857,-0.01383508478924529,-0.014521160534261529
4517,-0.009930822117595,-0.005578135356706815,-0.016429476417596255,-0.010311260603637032
4518,-0.007166386061109401,-0.018003567813591304,-0.010868444087784113,-0.008608386070310552
4519,-0.00850830944734875,-0.00961699798912146,-0.015075593034416579,-0.01170076558577083
4520,-0.00240327544013435,-0.010594633538150561,-0.014492061902546916,-0.009305834155470084
4521,-0.008521127205708,-0.011318846743453063,-0.01361528082380919,-0.008949851398196474
4522,-0.0098210544901722,-0.012938165687716621,-0.01383508478924529,-0.006637243839825901
4523,-0.0040773765646609,-0.009982760396255279,-0.011088413341312154,-0.012410005935152159
4524,-0.00509682087809635,-0.0034643727232618535,-0.016444163396064693,-0.011952777591610543
4525,-0.007827139251101201,-0.006543026900271611,-0.011495513137915095,-0.00996719591585488
4526,-0.00068167099200685,-0.011931255395319904,-0.01213859169477435,-0.009283949371449364
4527,-0.011388932646281,-0.005546487747145641,-0.013720651559866556,-0.003932325518829067
4528,-0.0052287048131923,-0.011007346441897173,-0.010701873295239517,-0.009234882703096026
4529,-0.01031670632017,-0.010041460039079103,-0.010420078763828763,-0.014039872676901176
4530,-0.0052287048131923,-0.006706444436907039,-0.013839965687428785,-0.012938165687716621
4531,-0.0004586779785046842,-0.010355102303223545,-0.010665116669204219,-0.004127250696145085
4532,-0.008446962596213949,-0.012923753570340977,-0.0092199181271692,-0.004482807826053011
4533,-0.00645817335931665,-0.00516591669538536,-0.016528196015760867,-0.010224570624160115
4534,-0.0098210544901722,-0.012377201706496345,-0.013732202252743478,-0.00157681501811331
4535,-0.0032026673848838,-0.00437760238728041,-0.014580551192078125,-0.012927004811181184
4536,-0.0096401232005488,-0.01044681685157876,-0.0104395332511904,-0.012655395046257633
4537,-0.00947021089982125,-0.006071428571428603,-0.012044985199461388,-0.013179731842231843
4538,-0.003947765091964451,-0.005217477221473754,-0.009153198619233974,-0.008139765948013494
4539,-0.0097595127215445,-0.004315270224342192,-0.009676692190528404,-0.006815920802463377
4540,-0.0081286266384305,-0.013160393571420438,-0.009352389879290834,-0.013333084470719951
4541,-0.00046190584293285,-0.008402729393850103,-0.012571449954328316,-0.010602787788341197
4542,-0.0028257919828583,-0.004243351665261352,-0.006499161203521439,-0.012240937908200047
4543,-0.0031625472850303,-0.008317338515946767,-0.008695812026948885,-0.005744180177707246
4544,-0.0099199770408283,-0.01663508882836008,-0.017565874074002112,-0.008313885360289933
4545,-0.0064850543181698,-0.00996719591585488,-0.01338698506484338,-0.011557523851168743
4546,-0.008998864697394,-0.015827223929556312,-0.008433365082629762,-0.004305569189003079
4547,-0.01003810952085725,-0.01496154733153523,-0.0149099239825884,-0.005179435063378347
4548,-0.0041712527027819,-0.015186144105141856,-0.015922321728892713,-0.012865026124146832
4549,-0.0099210292945751,-0.009153320950470147,-0.0114074051604363,-0.0033522266471789977
4550,-0.000142328695731,-0.019640462638333932,-0.006211419550762182,-0.012538149828868597
4551,-0.0042714361028425,-0.0056471884780287356,-0.009098759247955557,-0.003781545598158048
4552,-0.0084846550201989,-0.013201043524483081,-0.008343817082388509,-0.013222311314457178
4553,-4.996003610813204e-16,-0.01294083134750475,-0.011920927354616568,-0.008139765948013494
4554,-0.0064538017936231,-0.012799679435449796,-0.01897939285082255,-0.010364110367297452
4555,-0.006261463404320523,-0.013817892156862747,-0.0062372934344553516,-0.01414319655583389
4556,-0.01193986617984025,-0.007357599220366044,-0.012233227867957431,-0.006817919037082193
4557,-0.0052272727272727,-0.010921257802186002,-0.008695330981740662,-0.004888554050116567
4558,-0.01276603475572885,-0.00855253246344084,-0.009735131517274422,-0.01113931540774176
4559,-0.0130055073534808,-0.013898084780365211,-0.009151377810359844,-0.01298381109071738
4560,-0.008041119137856951,-0.015227334254113628,-0.011595564158905256,-0.002128405332549488
4561,-0.0037030088661836,-0.008951126051071862,-0.01265209643747467,-0.007322900100791195
4562,-0.011994595666820249,-0.006815920802463377,-0.010701873295239517,-0.007409939066610666
4563,-0.0034624719822088,-0.008906312837696256,-0.01265209643747467,-0.004846815051552225
4564,-0.0096801346801345,-0.007322832338880869,-0.008932698376947476,-0.0110576556014262
4565,-0.004763030966239449,-0.009776685217785953,-0.013081035101626531,-0.0083395130183639
4566,-0.00842977660425725,-0.011918068211948823,-0.016670841067977008,-0.0010456396272573165
4567,-0.0035975815721545497,-0.01124335162541554,-0.009699285545210672,-0.007731402305122492
4568,-0.0055186667042923495,-0.009700972565726381,-0.013081035101626531,-0.006342064594356276
4569,-0.01027381241445245,-0.006920819822157134,-0.01075794171715224,-0.012177590587006987
4570,-0.0017530009786604,-0.011435191510333807,-0.010752482283841958,-0.005497177301177124
4571,-0.0063250945700606,-0.007974160104151758,-0.010701873295239517,-0.004474836733068624
4572,-0.01055478668723205,-0.00622729287841485,-0.010105461471317204,-0.006640120152075822
4573,-0.00936279391016125,-0.0020568755528699648,-0.01662187410950198,-0.008008544788351862
4574,-0.0079634112319733,-0.01145105548845523,-0.016047259354898806,-0.010063809929261994
4575,-0.0039528276114929,-0.008808364080796188,-0.01406271280808025,-0.012240937908200047
4576,-0.0058851710054305,-0.010876284563771184,-0.008383532334524404,-0.012063770538146754
4577,-0.0075039430428525495,-0.009485932273432987,-0.01636083875052747,-0.01022051952787107
4578,-0.006031350258083049,-0.011557523851168743,-0.013176041666666638,-0.010948447588892171
4579,-0.0051343636869952,-0.011983274157962262,-0.01047076857037528,-0.010499300920440196
4580,-0.0062523334472551,-0.010311260603637032,-0.01733327783395909,-0.014948196499549884
4581,-0.00509682087809635,-0.010531483131530125,-0.009557133761300421,-0.01051828703703703
4582,-0.01027381241445245,-0.009270990700335536,-0.010701873295239517,-0.011265452237294792
4583,-0.0043570306722684506,-0.004127250696145085,-0.011297619157017432,-0.00996719591585488
4584,-0.0116458883893335,-0.016526054104625404,-0.010701873295239517,-0.0110576556014262
4585,-0.0041949860131678,-0.011318846743453063,-0.014277435767602726,-0.011265452237294792
4586,0.0,-0.0119111667763825,-0.011736128869992266,-0.015309291563369538
4587,-0.0052287048131923,-0.011993247728927025,-0.004088041548485631,-0.009936372446450445
4588,-0.0104796160034766,-0.013233667225378208,-0.009200013439107011,-0.008607150510093059
4589,-0.00936279391016125,-0.005192865675646845,-0.006647679210637348,-0.00815608080478621
4590,-0.0103022151338956,-0.010311260603637032,-0.00549314310692278,-0.00793263169663315
4591,-0.00870231133389025,-0.0065266832158097626,-0.013839965687428785,-0.01069805363771864
4592,-0.0055186667042923495,-0.00815608080478621,-0.011191753798622563,-0.006222518379410305
4593,-0.0043570306722684506,-0.007322832338880869,-0.012075101470122106,-0.007881053904101543
4594,-0.005032005032005,-0.02056320351919056,-0.011003122184373656,-0.008274196859833608
4595,-0.0051343636869952,-0.009305834155470084,-0.011323820490097234,-0.009700972565726381
4596,-0.0068303677012791,-0.006809802244436537,-0.008433365082629762,-0.008864084803434757
4597,-0.00246267085035195,-0.01145105548845523,-0.011200121614948773,-0.01176703820333212
4598,-0.0146209276006594,-0.006174286590414184,-0.015703672652592877,-0.017635620402646768
4599,-0.01537062724063245,-0.00787678245164658,-0.007476742424242441,-0.007967872079545857
4600,-7.2164496600635185e-16,-0.01143218776100735,-0.010300900560138864,-0.01394641872204179
4601,-0.0095005058963285,-0.005425171267445961,-0.01730009416642693,-0.004983968286481712
4602,-0.01025968002101325,-0.006637243839825901,-0.010436913985103475,-0.012965308701294864
4603,-0.0071900252423621,-0.01056128041488676,-0.01598844595691102,-0.006456776031094444
4604,-0.0115340857071384,-0.01422625965717492,-0.01129184068437954,-0.0055095085471909
4605,-0.0124574896600844,-0.014689878196438189,-0.008662597518191793,-0.012696599533201399
4606,-0.0134430787611898,-0.019841849351374216,-0.01519025863842044,-0.007695296241535895
4607,-0.0040773765646609,-0.011330050536250406,-0.0163867258453178,-0.008368710271111142
4608,-0.00517034109529295,-0.013093400391314791,-0.012418993413240292,-0.0022818312884373693
4609,-0.0107581954538049,-0.008689016916640223,-0.015558243413361296,-0.01527790641897786
4610,-0.009930822117595,-0.010876284563771184,-0.012421678931570555,-0.013093400391314791
4611,-0.0073758978769548,-0.0056401617663155885,-0.013807408749263683,-0.01110303696569107
4612,-0.0058735425435699,-0.010041460039079103,-0.012941089894813625,-0.01548628793898079
4613,-0.00842977660425725,-0.007509308868209316,-0.013732202252743478,-0.006330930949014031
4614,-0.010706593481035549,-0.005633118891895689,-0.013772229683896353,-0.014780059321472595
4615,-0.0066351565467016,-0.010522619390889637,-0.008534722944755022,-0.011265452237294792
4616,-0.0081286266384305,-0.008313885360289933,-0.017369721816793297,-0.015286410468020529
4617,-0.0032026673848838,-0.005608851652051295,-0.008932698376947476,-0.01051828703703703
4618,-0.010706593481035549,-0.00399800031321388,-0.013138590632813862,-0.007322900100791195
4619,-0.0008011664261663,-0.012240937908200047,-0.012941089894813625,-0.009648297907952973
4620,-0.0093831470988094,-0.010594633538150561,-0.010892108076819012,-0.006503232413782851
4621,-0.0073507193605232,-0.0038967181387069144,-0.0122512364224374,-0.009305834155470084
4622,-0.0040773765646609,-0.011209034624408809,-0.005128958949388293,-0.0110576556014262
4623,-0.0112163862521193,-0.01422625965717492,-0.0093579106132207,-0.0096354806320136
4624,-0.005309141716300449,-0.00793448821823678,-0.015601374288182514,-0.010130689909380049
4625,-0.0064538017936231,-0.014837111113336462,-0.014277435767602726,-0.005710235690235661
4626,-0.0052103101622223,-0.007829476111569936,-0.009098759247955557,-0.010522619390889637
4627,-0.00523271980315315,-0.012900784157363107,-0.008282314108249289,-0.001298887392880227
4628,-0.01170672471329485,-0.014931849177608203,-0.013230788611740991,-0.008310315765616659
4629,-0.0123416026456103,-0.011902777777777769,-0.006002955163642012,-0.00758486503992245
4630,-0.00967459438159835,-0.012512532405865785,-0.006740443344145814,-0.010220600122981097
4631,-0.00842977660425725,-0.004454068784269526,-0.013708013200208294,-0.003932325518829067
4632,-0.0015465453916119,-0.0096354806320136,-0.014383453806590861,-0.005217477221473754
4633,-0.0083181081406096,-0.012865026124146832,-0.0035828495402799414,-0.005719750036645738
4634,-0.00046190584293285,-0.009485932273432987,-0.010701873295239517,-0.00996719591585488
4635,-0.0098376010386716,-0.013006829572250078,-0.008609370408040495,-0.004394477864109358
4636,-0.0133436348218105,-0.006543026900271611,-0.008695330981740662,-0.009936372446450445
4637,-0.0032026673848838,-0.011265452237294792,-0.009007519781612627,-0.0119111667763825
4638,-0.011190482928395949,-0.009321871914828972,-0.012941089894813625,-0.010260242290792816
4639,-0.0107988142106782,-0.016221853669210317,-0.011978569676472544,-0.024078063844406816
4640,-0.0109279550600196,-0.008951126051071862,-0.00785906243417245,-0.009497400482197335
4641,-0.0046646748500815,-0.011995880561424317,-0.015276080094655996,-0.010311260603637032
4642,-0.00687758138071325,-0.010594633538150561,-0.011200121614948773,-0.008157280408164186
4643,-0.01055478668723205,-0.009823515288090515,-0.013772229683896353,-0.007278337362605903
4644,-0.012856701191724499,-0.008139765948013494,-0.01338804261922354,-0.0096354806320136
4645,-0.00638733016983685,-0.009218635160959755,-0.00463459468231291,-0.0032839120788931697
4646,-0.008429539662712149,-0.012078839971048165,-0.017240342857936956,-0.004078640204082093
4647,-0.0053310759193111,-0.005578135356706815,-0.012495420844757927,-0.008815934809000732
4648,-0.0063051832545995,-0.00961699798912146,-0.010105461471317204,-0.0052772814111144845
4649,-0.0052287048131923,-0.01001342101795271,-0.010436913985103475,-0.004938491472978097
4650,-0.00779217923518785,-0.007262099020593903,-0.01181290849332161,-0.013029833245226621
4651,-0.01031670632017,-0.005546487747145641,-0.009237247406818116,-0.010882896049395352
4652,-0.00211076762578125,-0.01145105548845523,-0.010800156886114007,-0.008951126051071862
4653,-0.0036211584020387003,-0.012404336118250123,-0.010701873295239517,-0.006455264550264562
4654,-0.0090628463220459,-0.007417203387598048,-0.013974274759723921,-0.006727581438454047
4655,-0.00523271980315315,-0.009475570802136592,-0.015254411004961249,-0.00815608080478621
4656,-0.0145833333333333,-0.01325889232563536,-0.011595564158905256,-0.0048943189503056
4657,-0.0038191700422561,-0.007967872079545857,-0.014153056692664943,-0.007391816154389268
4658,-0.002088242997333873,-0.004991939379466098,-0.014569152921248415,-0.01607839046845415
4659,-0.0052272727272727,-0.004538904634230179,-0.013104828328843965,-0.006503232413782851
4660,-0.0103022151338956,-0.008864084803434757,-0.012773415969820892,-0.013898084780365211
4661,-0.008162769335693949,-0.0021740885962912883,-0.010300900560138864,-0.011470744533341142
4662,-0.008998864697394,-0.006511058439301401,-0.014662580457654248,-0.011291873101282882
4663,-0.0099059748014676,-0.005087738972471085,-0.013058565780740132,-0.00157681501811331
4664,-0.0040967712842711,-0.007366385702745767,-0.010198257006151762,-0.010041460039079103
4665,-0.005032005032005,-0.01388695059682396,-0.017012433527598878,-0.009924331458065455
4666,-0.0040773765646609,-0.010876284563771184,-0.009670522504363652,-0.005217477221473754
4667,-0.00917406460073285,-0.008313885360289933,-0.007928716861720989,-0.00625153055513958
4668,-6.106226635438361e-16,-0.01394641872204179,-0.011317617211033474,-0.0158141408295406
4669,-0.0041712527027819,-0.01143218776100735,-0.009214971080545063,-0.015309291563369538
4670,-0.0047056709518095,-0.0035533011396192337,-0.007534442427441598,-0.013097546931679546
4671,-0.008998864697394,-0.012063770538146754,-0.009638074429283593,-0.006456776031094444
4672,-0.0076267466424740004,-0.008842594242234322,-0.013104828328843965,-0.004849269165852852
4673,-0.011169260353540399,-0.012407024493032172,-0.01573367965367967,-0.007366385702745767
4674,-0.0120086721345154,-0.011952777591610543,-0.010869007219576506,-0.00680192793244329
4675,-0.0054380384749405,-0.012900784157363107,-0.01045512679226189,-0.005079326945045561
4676,-0.0055186667042923495,-0.012404336118250123,-0.006197597230912129,-0.00645102438849959
4677,-0.01036658601924135,-0.008808364080796188,-0.010300900560138864,-0.008402729393850103
4678,-0.0043570306722684506,-0.007552383253470789,-0.007822869758815396,-0.008864084803434757
4679,-0.011388932646281,-0.011502521270015064,-0.017806093980450147,-0.0163729268206263
4680,-0.008180153697597699,-0.006456776031094444,-0.007055743652346489,-0.011983274157962262
4681,-0.0043413834473464,-0.014752986745005317,-0.013230788611740991,-0.0005587973139814738
4682,-0.0058400659971913,-0.012377201706496345,-0.010874687782293857,-0.0071889279583331675
4683,-0.009930822117595,-0.0038967181387069144,-0.010436913985103475,-0.010740420498788754
4684,-0.0008011664261663,-0.008293901963277093,-0.012602199887277602,-0.006817919037082193
4685,-0.0010575891255999,-0.006143058655322546,-0.011595564158905256,-0.010508002393400512
4686,-0.00454140705997705,-0.0075778149944777246,-0.01092369566030198,-0.009700972565726381
4687,-0.007816813005914549,-0.010921257802186002,-0.010319120481390446,-0.005054244799056945
4688,-0.0098210544901722,-0.013898084780365211,-0.010642490842490845,-0.011400482130672088
4689,-0.00821170518015765,-0.011265452237294792,-0.010642490842490845,-0.003161130629391772
4690,-0.008429539662712149,-0.005079326945045561,-0.016048051985789177,-0.006835184601090921
4691,-0.010706593481035549,-0.010455026455026467,-0.011003122184373656,-0.01224663654624284
4692,-0.0031041031946425,-0.008043956043956062,-0.012198038046855316,-0.0020642888656552637
4693,-0.0017390584179799,-0.0056851420731969665,-0.013397062289562278,-0.004991939379466098
4694,0.0,-0.01298381109071738,-0.016429476417596255,-0.008402729393850103
4695,-0.0106348814229249,-0.006436647727835249,-0.012019051060176537,-0.009522873721481969
4696,-0.0017407740634752,-0.010364110367297452,-0.013539433013417607,-0.011318846743453063
4697,-0.0098376010386716,-0.008310315765616659,-0.015384609571336142,-0.012177590587006987
4698,-0.01003810952085725,-0.012406144781144678,-0.01047076857037528,-0.010311260603637032
