draw,alternative_full_delta_nap,alternative_paired_delta_nap,original_paired_delta_nap,paired_primary_estimate_change,paired_selection_change
82,-0.0040100652298799,-0.000492424242424204,-0.004643822928526602,0.004151398686102398,0.0
83,-0.009635544427903549,0.0,0.0,0.0,0.0
84,-0.002816004970043102,0.0,0.0,0.0,0.0
85,-0.004802654261220396,-0.0027808877306133573,-0.0064239938237492505,0.0036431060931358932,0.0
86,0.0,0.0,-5.551115123125783e-16,5.551115123125783e-16,0.0
87,-0.0005792124542124029,-0.006789115383995355,0.0,-0.006789115383995355,0.0
88,0.0,0.0,-0.00039240187039935037,0.00039240187039935037,0.0
89,-0.0025781584345849484,0.0,0.0,0.0,0.0
90,0.0,-0.0002839302303924013,-0.00026925902884980014,-1.467120154260114e-05,0.0
91,-0.0041848847662635,-0.0018939393939392,0.0,-0.0018939393939392,0.0
92,0.0,0.0,0.0,0.0,0.0
93,0.0,-0.005974678650280941,-0.007562598311831651,0.0015879196615507102,0.0
94,0.0,-0.000842225575751504,0.0,-0.000842225575751504,0.0
95,-0.00013290714411355598,-0.003335113960113739,-0.006880993139296951,0.0035458791791832117,0.0
96,0.0,0.0,-0.0006242152033226998,0.0006242152033226998,0.0
97,-0.005656673146791705,-0.012588385597509983,-0.0023943838660057948,-0.010194001731504188,0.0
98,-0.005943265210947804,-0.0007597562044110995,-0.0007597562044110995,0.0,0.0
99,-0.005887290813761409,-0.004643822928526602,0.0,-0.004643822928526602,0.0
100,0.0,-0.0015006868131867534,-0.002363489360927302,0.0008628025477405484,0.0
101,0.0,0.0,-0.004568540739640652,0.004568540739640652,0.0
102,0.0,-0.0009272159392444135,0.0,-0.0009272159392444135,0.0
103,-0.0021296421794524505,-0.008369769532527,-0.007913774338406652,-0.000455995194120349,0.0
104,0.0,0.0,-0.00026150445558335064,0.00026150445558335064,0.0
105,0.0,-0.008341959080102749,-0.005138620746479999,-0.0032033383336227492,0.0
106,-0.00970846180545155,0.0,-0.0008356943103851409,0.0008356943103851409,0.0
107,-0.0036166234969542063,-0.01120562583473575,-0.0080190933177949,-0.00318653251694085,0.0
108,-0.0065462379259888515,0.0,-0.000943629772036797,0.000943629772036797,0.0
109,-0.003313555363884488,0.0,0.0,0.0,0.0
110,0.0,-0.006562408108460802,-0.006880993139296951,0.0003185850308361493,0.0
111,0.0,0.0,0.0,0.0,0.0
112,-0.002929797460598847,0.0,-0.0010765077562339999,0.0010765077562339999,0.0
113,-0.005934061826971492,0.0,-0.005063395420538248,0.005063395420538248,0.0
114,-0.00519527981528476,0.0,-0.0015406701397776001,0.0015406701397776001,0.0
115,-0.004625102460095402,0.0,-0.00855830063754669,0.00855830063754669,0.0
116,0.0,-0.0020068286658674987,-0.005641410605764459,0.00363458193989696,0.0
117,0.0,0.0,0.0,0.0,0.0
